facility_id,company,location,product,process,start_year,capacity_kt,annual_emissions_kt_co2,emission_intensity_t_co2_per_t
SK케미칼_울산_DMT_1989,SK케미칼,울산,DMT,Utility,1989,160.0,14924.8,93.28
롯데케미칼_대산_EG_2005,롯데케미칼,대산,EG,Utility,2005,730.0,115853.92,158.704
한화토탈에너지스_대산_EG_1991,한화토탈에너지스,대산,EG,Utility,1991,218.0,34597.472,158.704
롯데케미칼_여수_EG_1979,롯데케미칼,여수,EG,Utility,1979,400.0,63481.6,158.704
대한유화_울산_EG_2014,대한유화,울산,EG,Utility,2014,200.0,31740.8,158.704
동서석유화학_울산_AN_1972,동서석유화학,울산,AN,Utility,1972,602.0,109128.152,181.276
태광산업_울산_AN_1997,태광산업,울산,AN,Utility,1997,290.0,52570.04,181.276
LG화학_대산_SBR_1996,LG화학,대산,SBR,Utility,1996,80.0,23521.024,294.0128
금호석유화학_울산_SBR_1973,금호석유화학,울산,SBR,Utility,1973,183.0,53804.3424,294.0128
LG화학_대산_S-SBR_2012,LG화학,대산,S-SBR,Utility,2012,80.0,14477.44,180.96800000000002
금호석유화학_여수_S-SBR_2012,금호석유화학,여수,S-SBR,Utility,2012,123.0,22259.064000000002,180.96800000000002
롯데베르살리스엘라스토머스_여수_S-SBR_2018,롯데베르살리스엘라스토머스,여수,S-SBR,Utility,2018,100.0,18096.8,180.968
LG화학_대산_SB-Latex_1996,LG화학,대산,SB-Latex,Utility,1996,20.0,3619.36,180.96800000000002
금호석유화학_울산_SB-Latex_1983,금호석유화학,울산,SB-Latex,Utility,1983,85.0,15382.28,180.96800000000002
한국트린지오_울산_SB-Latex_1990,한국트린지오,울산,SB-Latex,Utility,1990,43.0,7781.624000000001,180.96800000000002
한솔케미칼_전주_SB-Latex_1996,한솔케미칼,전주,SB-Latex,Utility,1996,60.0,10858.08,180.968
LG화학_대산_BR_1996,LG화학,대산,BR,Utility,1996,220.0,59707.12,271.396
금호석유화학_여수_BR_1980,금호석유화학,여수,BR,Utility,1980,275.0,74633.9,271.39599999999996
LG화학_대산_NBR_1996,LG화학,대산,NBR,Utility,1996,65.0,20581.288,316.6352
금호석유화학_울산_NBR_1987,금호석유화학,울산,NBR,Utility,1987,92.0,29130.4384,316.6352
LG화학_여수_NB-Latex_2008,LG화학,여수,NB-Latex,Utility,2008,205.0,37098.44,180.96800000000002
금호석유화학_울산_NB-Latex_2012,금호석유화학,울산,NB-Latex,Utility,2012,946.0,171195.72800000003,180.96800000000005
한솔케미칼_전주_NB-Latex_2021,한솔케미칼,전주,NB-Latex,Utility,2021,28.0,5067.104,180.96800000000002
금호폴리켐_여수_EPDM_1987,금호폴리켐,여수,EPDM,Utility,1987,310.0,56100.08,180.96800000000002
롯데베르살리스엘라스토머스_여수_EPDM_2018,롯데베르살리스엘라스토머스,여수,EPDM,Utility,2018,96.0,17372.928,180.968
롯데이네오스화학_울산_초산_1991,롯데이네오스화학,울산,초산,Utility,1991,710.0,128487.28,180.968
롯데이네오스화학_울산_초산비닐_1996,롯데이네오스화학,울산,초산비닐,Utility,1996,460.0,83245.28,180.968
한국알콜산업_울산_에탄올_1974,한국알콜산업,울산,에탄올,Utility,1974,70.0,12667.76,180.968
