FacilityID,Company,Process,Capacity_kt,Baseline_Emissions_kt,Emission_Reduction_kt,Final_Emissions_kt,Reduction_Percent,Technologies_Count,Annual_Cost_USD,Total_CAPEX_USD,Cost_per_tCO2_Avoided,Construction_Jobs,Operational_Jobs,Local_Economic_Impact_USD,Technology_Details,CapacityCategory
HDC현대EP_울산_PS_1989,Lotte Chemical,Utility,148.0,86.16705185977729,77.55034667379957,8.616705185977722,90.00000000000001,4,3119638.9457414825,7191032.14611596,40227.27272727273,35.9551607305798,20.797592971609884,12943857.863008728,"EE_UTL(35.0%,24.7kt); RE_002(25.0%,17.6kt); RE_003(30.0%,21.2kt); HP_001(20.0%,14.1kt)",100-300
한국이네오스스티롤루션_울산_PS_1985,Other Companies,Utility,266.0,154.86780942365377,139.38102848128838,15.486780942365385,89.99999999999999,4,5606918.645724556,12924422.640992196,40227.272727272735,64.62211320496098,37.37945763816371,23263960.753785953,"EE_UTL(35.0%,44.3kt); RE_002(25.0%,31.7kt); RE_003(30.0%,38.0kt); HP_001(20.0%,25.3kt)",100-300
SH에너지화학_군산_EPS_1973,Other Companies,Utility,100.0,31.41408278642653,28.272674507783876,3.141408278642654,89.99999999999999,4,1137332.588154033,2621647.9998126864,40227.27272727272,13.108239999063432,7.58221725436022,4718966.3996628355,"EE_UTL(35.0%,9.0kt); RE_002(25.0%,6.4kt); RE_003(30.0%,7.7kt); HP_001(20.0%,5.1kt)",<100
롯데케미칼_여수_EPS_1989,Lotte Chemical,Utility,90.0,28.272674507783872,24.879953566849807,3.3927209409340655,88.0,4,1000852.6775755491,2307050.239835164,40227.27272727273,11.53525119917582,6.672351183836994,4152690.4317032956,"EE_UTL(28.0%,7.9kt); RE_002(20.0%,5.7kt); RE_003(24.0%,6.8kt); HP_001(16.0%,4.5kt)",<100
LG화학_여수_EPS_1984,Hanwha Solutions,Utility,90.0,28.272674507783872,24.879953566849807,3.3927209409340655,88.0,4,1000852.6775755491,2307050.239835164,40227.27272727273,11.53525119917582,6.672351183836994,4152690.4317032956,"EE_UTL(28.0%,7.9kt); RE_002(20.0%,5.7kt); RE_003(24.0%,6.8kt); HP_001(16.0%,4.5kt)",<100
금호석유화학_울산_EPS_1973,SK Chemicals,Utility,80.0,25.131266229141225,22.11551428164428,3.0157519474969448,88.00000000000001,4,889646.8245115995,2050711.324297924,40227.27272727273,10.25355662148962,5.93097883007733,3691280.3837362635,"EE_UTL(28.0%,7.0kt); RE_002(20.0%,5.0kt); RE_003(24.0%,6.0kt); HP_001(16.0%,4.0kt)",<100
HDC현대EP_울산_EPS_1989,Lotte Chemical,Utility,80.0,25.131266229141225,22.11551428164428,3.0157519474969448,88.00000000000001,4,889646.8245115995,2050711.324297924,40227.27272727273,10.25355662148962,5.93097883007733,3691280.3837362635,"EE_UTL(28.0%,7.0kt); RE_002(20.0%,5.0kt); RE_003(24.0%,6.0kt); HP_001(16.0%,4.0kt)",<100
한국바스프_울산_EPS_1982,LG Chem,Utility,85.0,26.70197036846255,23.497733924247044,3.204236444215507,88.0,4,945249.7510435744,2178880.7820665445,40227.272727272735,10.894403910332722,6.301665006957163,3921985.40771978,"EE_UTL(28.0%,7.5kt); RE_002(20.0%,5.3kt); RE_003(24.0%,6.4kt); HP_001(16.0%,4.3kt)",<100
롯데케미칼_여수_ABS_1989,SK Chemicals,Utility,757.0,134.67356648612804,121.20620983751523,13.467356648612807,90.0,6,6402057.324124395,20231412.469119083,52819.54887218045,101.15706234559542,42.680382160829296,36416542.44441435,"EE_UTL(35.0%,31.9kt); RE_002(25.0%,22.8kt); RE_003(30.0%,27.3kt); HP_001(20.0%,18.2kt); HP_002(15.0%,13.7kt)",500-1000
LG화학_여수_ABS_1978,Lotte Chemical,Utility,1030.0,183.24144449235385,164.91730004311847,18.324144449235376,90.0,6,8710857.389495542,27527549.330505487,52819.54887218044,137.63774665252743,58.07238259663695,49549588.79490988,"EE_UTL(35.0%,43.4kt); RE_002(25.0%,31.0kt); RE_003(30.0%,37.2kt); HP_001(20.0%,24.8kt); HP_002(15.0%,18.6kt)",>1000
금호석유화학_울산_ABS_1973,LG Chem,Utility,290.0,51.592251361924866,46.433026225732384,5.159225136192482,90.00000000000001,4,1867874.0095351436,4305607.886386094,40227.27272727273,21.52803943193047,12.452493396900957,7750094.195494968,"EE_UTL(35.0%,14.8kt); RE_002(25.0%,10.6kt); RE_003(30.0%,12.7kt); HP_001(20.0%,8.4kt)",100-300
한국이네오스스티롤루션_울산_ABS_1990,Lotte Chemical,Utility,276.0,49.10159095134918,44.191431856214265,4.910159095134915,90.0,4,1777700.7814886195,4097750.9539398686,40227.272727272735,20.488754769699344,11.851338543257464,7375951.717091763,"EE_UTL(35.0%,14.1kt); RE_002(25.0%,10.0kt); RE_003(30.0%,12.1kt); HP_001(20.0%,8.0kt)",100-300
LG화학_대산_PVC_1998,Kumho Petrochemical,Utility,240.0,133.9548330533619,120.55934974802572,13.395483305336185,90.0,4,4849773.842136489,11179139.703907842,40227.27272727273,55.89569851953921,32.331825614243265,20122451.467034116,"EE_UTL(35.0%,38.4kt); RE_002(25.0%,27.4kt); RE_003(30.0%,32.9kt); HP_001(20.0%,21.9kt)",100-300
LG화학_여수_PVC_1976,LG Chem,Utility,450.0,251.16531197505353,226.0487807775482,25.11653119750534,90.0,6,11939794.623776512,37731450.62602684,52819.54887218046,188.6572531301342,79.59863082517674,67916611.12684831,"EE_UTL(35.0%,59.5kt); RE_002(25.0%,42.5kt); RE_003(30.0%,51.0kt); HP_001(20.0%,34.0kt); HP_002(15.0%,25.5kt)",300-500
한화솔루션_여수_PVC_1990,LG Chem,Utility,480.0,267.9096661067238,241.11869949605145,26.79096661067237,90.0,6,12735780.932028282,40246880.66776198,52819.54887218046,201.2344033388099,84.90520621352188,72444385.20197158,"EE_UTL(35.0%,63.5kt); RE_002(25.0%,45.3kt); RE_003(30.0%,54.4kt); HP_001(20.0%,36.3kt); HP_002(15.0%,27.2kt)",300-500
한화솔루션_울산_PVC_2066,SK Chemicals,Utility,330.0,184.1878954483726,165.76910590353532,18.418789544837267,89.99999999999999,6,8755849.390769439,27669730.459086344,52819.54887218044,138.34865229543172,58.37232927179626,49805514.82635542,"EE_UTL(35.0%,43.6kt); RE_002(25.0%,31.2kt); RE_003(30.0%,37.4kt); HP_001(20.0%,24.9kt); HP_002(15.0%,18.7kt)",300-500
한화임팩트_대산_TPA_1997,Other Companies,Utility,700.0,238.72258241980936,214.8503241778284,23.872258241980944,89.99999999999999,6,11348297.19811462,35862234.56201347,52819.54887218045,179.31117281006735,75.65531465409747,64552022.21162425,"EE_UTL(35.0%,56.5kt); RE_002(25.0%,40.4kt); RE_003(30.0%,48.5kt); HP_001(20.0%,32.3kt); HP_002(15.0%,24.2kt)",500-1000
삼남석유화학_여수_TPA_1990,LG Chem,Utility,1500.0,511.54839089959154,460.3935518096324,51.154839089959125,90.0,6,24317779.71024562,76847645.49002887,52819.54887218045,384.2382274501444,162.11853140163748,138325761.88205197,"EE_UTL(35.0%,121.2kt); RE_002(25.0%,86.5kt); RE_003(30.0%,103.8kt); HP_001(20.0%,69.2kt); HP_002(15.0%,51.9kt)",>1000
한화임팩트_울산_TPA_1995,SK Chemicals,Utility,1300.0,443.34193877964606,399.00774490168146,44.334193877964594,90.0,6,21075409.08221287,66601292.75802502,52819.548872180436,333.0064637901251,140.50272721475247,119882326.96444504,"EE_UTL(35.0%,105.0kt); RE_002(25.0%,75.0kt); RE_003(30.0%,90.0kt); HP_001(20.0%,60.0kt); HP_002(15.0%,45.0kt)",>1000
태광산업_울산_TPA_1980,SK Chemicals,Utility,1000.0,341.0322605997277,306.9290345397549,34.10322605997277,90.0,6,16211853.140163746,51231763.66001924,52819.54887218045,256.1588183000962,108.07902093442497,92217174.58803463,"EE_UTL(35.0%,80.8kt); RE_002(25.0%,57.7kt); RE_003(30.0%,69.2kt); HP_001(20.0%,46.2kt); HP_002(15.0%,34.6kt)",500-1000
효성화학_울산_TPA_1997,LG Chem,Utility,420.0,143.23354945188564,128.91019450669708,14.323354945188555,90.0,6,6808978.318868775,21517340.737208087,52819.54887218046,107.58670368604044,45.3931887924585,38731213.326974556,"EE_UTL(35.0%,33.9kt); RE_002(25.0%,24.2kt); RE_003(30.0%,29.1kt); HP_001(20.0%,19.4kt); HP_002(15.0%,14.5kt)",300-500
카프로_울산_CPLM_1974,Hanwha Solutions,Utility,270.0,61.79834593287001,55.618511339583016,6.179834593286998,90.0,4,2237381.0243423167,5157352.869670426,40227.27272727273,25.78676434835213,14.915873495615445,9283235.165406765,"EE_UTL(35.0%,17.7kt); RE_002(25.0%,12.6kt); RE_003(30.0%,15.2kt); HP_001(20.0%,10.1kt)",100-300
SK케미칼_울산_DMT_1989,Lotte Chemical,Utility,160.0,36.621242034293346,32.95911783086401,3.662124203429336,89.99999999999999,4,1325855.421832484,3056209.1079528444,40227.27272727273,15.281045539764222,8.839036145549892,5501176.39431512,"EE_UTL(35.0%,10.5kt); RE_002(25.0%,7.5kt); RE_003(30.0%,9.0kt); HP_001(20.0%,6.0kt)",100-300
롯데케미칼_대산_EG_2005,SK Chemicals,Utility,730.0,209.46898178610695,188.52208360749626,20.946898178610695,90.0,6,9957651.408591438,31467595.91042419,52819.54887218045,157.33797955212097,66.38434272394292,56641672.63876355,"EE_UTL(35.0%,49.6kt); RE_002(25.0%,35.4kt); RE_003(30.0%,42.5kt); HP_001(20.0%,28.3kt); HP_002(15.0%,21.3kt)",500-1000
한화토탈에너지스_대산_EG_1991,Hanwha Solutions,Utility,218.0,62.553750725166175,56.29837565264956,6.255375072516614,90.0,4,2264730.1114815846,5220394.833245687,40227.27272727273,26.101974166228437,15.098200743210564,9396710.699842237,"EE_UTL(35.0%,17.9kt); RE_002(25.0%,12.8kt); RE_003(30.0%,15.4kt); HP_001(20.0%,10.2kt)",100-300
롯데케미칼_여수_EG_1979,SK Chemicals,Utility,400.0,114.77752426635996,103.29977183972397,11.477752426635988,90.0,6,5456247.347173392,17242518.30708175,52819.548872180465,86.21259153540876,36.37498231448928,31036532.952747155,"EE_UTL(35.0%,27.2kt); RE_002(25.0%,19.4kt); RE_003(30.0%,23.3kt); HP_001(20.0%,15.5kt); HP_002(15.0%,11.7kt)",300-500
대한유화_울산_EG_2014,LG Chem,Utility,200.0,57.38876213317998,51.64988591986199,5.738876213317994,90.0,4,2077734.0472308116,4789353.058023566,40227.27272727272,23.94676529011783,13.851560314872078,8620835.50444242,"EE_UTL(35.0%,16.4kt); RE_002(25.0%,11.7kt); RE_003(30.0%,14.1kt); HP_001(20.0%,9.4kt)",100-300
동서석유화학_울산_AN_1972,Hanwha Solutions,Utility,602.0,137.78742315402872,124.00868083862585,13.778742315402866,90.0,6,6550082.578130426,20699193.342988677,52819.54887218046,103.49596671494339,43.667217187536174,37258548.01737962,"EE_UTL(35.0%,32.6kt); RE_002(25.0%,23.3kt); RE_003(30.0%,28.0kt); HP_001(20.0%,18.6kt); HP_002(15.0%,14.0kt)",500-1000
태광산업_울산_AN_1997,Lotte Chemical,Utility,290.0,66.37600118715667,59.73840106844101,6.6376001187156675,90.0,4,2403112.952071377,5539379.008164531,40227.27272727273,27.696895040822653,16.02075301380918,9970882.214696156,"EE_UTL(35.0%,19.0kt); RE_002(25.0%,13.6kt); RE_003(30.0%,16.3kt); HP_001(20.0%,10.9kt)",100-300
LG화학_대산_SBR_1996,Lotte Chemical,Utility,80.0,18.310621017146673,16.11334649508907,2.1972745220576044,87.99999999999997,4,648195.9840069923,1494146.6749991686,40227.27272727274,7.470733374995843,4.321306560046615,2689464.0149985035,"EE_UTL(28.0%,5.1kt); RE_002(20.0%,3.7kt); RE_003(24.0%,4.4kt); HP_001(16.0%,2.9kt)",<100
금호석유화학_울산_SBR_1973,LG Chem,Utility,183.0,41.88554557672301,37.696991019050714,4.188554557672298,90.00000000000001,4,1516447.1387209038,3495539.1672210665,40227.27272727273,17.477695836105333,10.109647591472692,6291970.50099792,"EE_UTL(35.0%,12.0kt); RE_002(25.0%,8.6kt); RE_003(30.0%,10.3kt); HP_001(20.0%,6.9kt)",100-300
LG화학_대산_S-SBR_2012,HD Hyundai Chemical,Utility,80.0,18.310621017146673,16.11334649508907,2.1972745220576044,87.99999999999997,4,648195.9840069923,1494146.6749991686,40227.27272727274,7.470733374995843,4.321306560046615,2689464.0149985035,"EE_UTL(28.0%,5.1kt); RE_002(20.0%,3.7kt); RE_003(24.0%,4.4kt); HP_001(16.0%,2.9kt)",<100
금호석유화학_여수_S-SBR_2012,Hanwha Solutions,Utility,123.0,28.152579813863007,25.337321832476707,2.8152579813862992,90.0,4,1019251.355533722,2349460.751738749,40227.27272727272,11.747303758693745,6.7950090368914795,4229029.353129748,"EE_UTL(35.0%,8.1kt); RE_002(25.0%,5.8kt); RE_003(30.0%,6.9kt); HP_001(20.0%,4.6kt)",100-300
롯데베르살리스엘라스토머스_여수_S-SBR_2018,LG Chem,Utility,100.0,22.888276271433337,20.599448644290003,2.288827627143334,90.0,4,828659.6386453023,1910130.6924705275,40227.27272727272,9.550653462352637,5.5243975909686815,3438235.2464469494,"EE_UTL(35.0%,6.6kt); RE_002(25.0%,4.7kt); RE_003(30.0%,5.6kt); HP_001(20.0%,3.7kt)",<100
LG화학_대산_SB-Latex_1996,Hanwha Solutions,Utility,20.0,4.577655254286668,4.028336623772267,0.5493186305144011,87.99999999999997,4,162048.99600174808,373536.66874979215,40227.27272727274,1.8676833437489608,1.0803266400116538,672366.0037496259,"EE_UTL(28.0%,1.3kt); RE_002(20.0%,0.9kt); RE_003(24.0%,1.1kt); HP_001(16.0%,0.7kt)",<100
금호석유화학_울산_SB-Latex_1983,Lotte Chemical,Utility,85.0,19.455034830718336,17.120430651032134,2.3346041796862025,87.99999999999999,4,688708.2330074292,1587530.8421866165,40227.272727272735,7.937654210933083,4.591388220049528,2857555.51593591,"EE_UTL(28.0%,5.4kt); RE_002(20.0%,3.9kt); RE_003(24.0%,4.7kt); HP_001(16.0%,3.1kt)",<100
한국트린지오_울산_SB-Latex_1990,HD Hyundai Chemical,Utility,43.0,9.841958796716334,8.660923741110373,1.1810350556059603,88.0,4,348405.3414037582,803103.8378120528,40227.27272727273,4.015519189060264,2.322702276025055,1445586.908061695,"EE_UTL(28.0%,2.8kt); RE_002(20.0%,2.0kt); RE_003(24.0%,2.4kt); HP_001(16.0%,1.6kt)",<100
한솔케미칼_전주_SB-Latex_1996,Lotte Chemical,Utility,60.0,13.732965762860005,12.085009871316805,1.6479558915431998,88.0,4,486146.9880052442,1120610.0062493766,40227.27272727273,5.603050031246883,3.240979920034961,2017098.011248878,"EE_UTL(28.0%,3.8kt); RE_002(20.0%,2.7kt); RE_003(24.0%,3.3kt); HP_001(16.0%,2.2kt)",<100
LG화학_대산_BR_1996,Hanwha Solutions,Utility,220.0,50.35420779715334,45.31878701743801,5.035420779715331,90.0,4,1823051.2050196659,4202287.523435162,40227.272727272735,21.01143761717581,12.153674700131106,7564117.542183292,"EE_UTL(35.0%,14.4kt); RE_002(25.0%,10.3kt); RE_003(30.0%,12.4kt); HP_001(20.0%,8.2kt)",100-300
금호석유화학_여수_BR_1980,Lotte Chemical,Utility,275.0,62.94275974644168,56.648483771797515,6.294275974644165,90.0,4,2278814.006274582,5252859.404293951,40227.27272727273,26.264297021469755,15.192093375163878,9455146.927729111,"EE_UTL(35.0%,18.0kt); RE_002(25.0%,12.9kt); RE_003(30.0%,15.4kt); HP_001(20.0%,10.3kt)",100-300
LG화학_대산_NBR_1996,Other Companies,Utility,65.0,14.87737957643167,13.092094027259868,1.7852855491718014,87.99999999999999,4,526659.2370056811,1213994.1734368245,40227.272727272735,6.069970867184122,3.5110615800378744,2185189.512186284,"EE_UTL(28.0%,4.2kt); RE_002(20.0%,3.0kt); RE_003(24.0%,3.6kt); HP_001(16.0%,2.4kt)",<100
금호석유화학_울산_NBR_1987,LG Chem,Utility,92.0,21.057214169718673,18.530348469352433,2.5268657003662405,88.0,4,745425.381608041,1718268.6762490438,40227.27272727273,8.591343381245219,4.969502544053607,3092883.617248279,"EE_UTL(28.0%,5.9kt); RE_002(20.0%,4.2kt); RE_003(24.0%,5.1kt); HP_001(16.0%,3.4kt)",<100
LG화학_여수_NB-Latex_2008,Lotte Chemical,Utility,205.0,46.92096635643834,42.228869720794506,4.692096635643836,90.0,4,1698752.2592228698,3915767.919564582,40227.27272727272,19.57883959782291,11.325015061485798,7048382.255216247,"EE_UTL(35.0%,13.4kt); RE_002(25.0%,9.6kt); RE_003(30.0%,11.5kt); HP_001(20.0%,7.7kt)",100-300
금호석유화학_울산_NB-Latex_2012,LG Chem,Utility,946.0,216.5230935277594,194.87078417498347,21.652309352775944,90.0,6,10292986.90849067,32527303.8246965,52819.548872180465,162.6365191234825,68.61991272327114,58549146.8844537,"EE_UTL(35.0%,51.3kt); RE_002(25.0%,36.6kt); RE_003(30.0%,44.0kt); HP_001(20.0%,29.3kt); HP_002(15.0%,22.0kt)",500-1000
한솔케미칼_전주_NB-Latex_2021,Other Companies,Utility,28.0,6.408717356001335,5.639671273281175,0.76904608272016,88.0,4,226868.59440244728,522951.336249709,40227.27272727273,2.614756681248545,1.5124572960163152,941312.4052494762,"EE_UTL(28.0%,1.8kt); RE_002(20.0%,1.3kt); RE_003(24.0%,1.5kt); HP_001(16.0%,1.0kt)",<100
금호폴리켐_여수_EPDM_1987,Kumho Petrochemical,Utility,310.0,70.95365644144336,63.85829079729902,7.095365644144337,90.0,6,3372966.111661847,10659053.050376229,52819.54887218046,53.29526525188115,22.486440744412313,19186295.49067721,"EE_UTL(35.0%,16.8kt); RE_002(25.0%,12.0kt); RE_003(30.0%,14.4kt); HP_001(20.0%,9.6kt); HP_002(15.0%,7.2kt)",300-500
롯데베르살리스엘라스토머스_여수_EPDM_2018,Lotte Chemical,Utility,96.0,21.972745220576005,19.336015794106885,2.6367294264691203,88.0,4,777835.1808083906,1792976.009999002,40227.27272727273,8.96488004999501,5.1855678720559375,3227356.817998204,"EE_UTL(28.0%,6.2kt); RE_002(20.0%,4.4kt); RE_003(24.0%,5.3kt); HP_001(16.0%,3.5kt)",<100
롯데이네오스화학_울산_초산_1991,SK Chemicals,Utility,710.0,162.50676152717674,146.25608537445908,16.25067615271766,90.00000000000001,6,7725180.449290037,24412669.889571365,52819.54887218045,122.06334944785682,51.501202995266915,43942805.801228456,"EE_UTL(35.0%,38.5kt); RE_002(25.0%,27.5kt); RE_003(30.0%,33.0kt); HP_001(20.0%,22.0kt); HP_002(15.0%,16.5kt)",500-1000
롯데이네오스화학_울산_초산비닐_1996,HD Hyundai Chemical,Utility,460.0,105.28607084859334,94.75746376373401,10.528607084859331,90.0,6,5005046.488272417,15816659.365074402,52819.54887218046,79.083296825372,33.366976588482785,28469986.857133925,"EE_UTL(35.0%,24.9kt); RE_002(25.0%,17.8kt); RE_003(30.0%,21.4kt); HP_001(20.0%,14.2kt); HP_002(15.0%,10.7kt)",300-500
한국알콜산업_울산_에탄올_1974,Hanwha Solutions,Utility,70.0,16.021793390003335,14.099178183202934,1.9226152068004012,87.99999999999999,4,567171.4860061181,1307378.3406242724,40227.272727272735,6.536891703121362,3.7811432400407874,2353281.01312369,"EE_UTL(28.0%,4.5kt); RE_002(20.0%,3.2kt); RE_003(24.0%,3.8kt); HP_001(16.0%,2.6kt)",<100
한국알콜산업_울산_초산에틸_1989,SK Chemicals,Utility,123.0,28.152579813863007,25.337321832476707,2.8152579813862992,90.0,4,1019251.355533722,2349460.751738749,40227.27272727272,11.747303758693745,6.7950090368914795,4229029.353129748,"EE_UTL(35.0%,8.1kt); RE_002(25.0%,5.8kt); RE_003(30.0%,6.9kt); HP_001(20.0%,4.6kt)",100-300
이수화학_울산_알킬벤젠_1973,Lotte Chemical,Utility,180.0,41.19889728858001,37.07900755972201,4.1198897288579985,90.0,4,1491587.3495615444,3438235.24644695,40227.27272727273,17.19117623223475,9.94391566374363,6188823.44360451,"EE_UTL(35.0%,11.8kt); RE_002(25.0%,8.4kt); RE_003(30.0%,10.1kt); HP_001(20.0%,6.7kt)",100-300
애경케미칼_울산_PA_1972,LG Chem,Utility,210.0,48.06538017001001,43.258842153009006,4.806538017001003,89.99999999999999,4,1740185.2411551352,4011274.4541881084,40227.272727272735,20.056372270940543,11.601234941034235,7220294.017538595,"EE_UTL(35.0%,13.8kt); RE_002(25.0%,9.8kt); RE_003(30.0%,11.8kt); HP_001(20.0%,7.9kt)",100-300
OCI_포항_PA_1983,OCI Company,Utility,60.0,13.732965762860005,12.085009871316805,1.6479558915431998,88.0,4,486146.9880052442,1120610.0062493766,40227.27272727273,5.603050031246883,3.240979920034961,2017098.011248878,"EE_UTL(28.0%,3.8kt); RE_002(20.0%,2.7kt); RE_003(24.0%,3.3kt); HP_001(16.0%,2.2kt)",<100
애경케미칼_울산_MA_1988,OCI Company,Utility,8.0,1.831062101714667,1.611334649508907,0.21972745220576018,87.99999999999999,4,64819.59840069922,149414.66749991686,40227.272727272735,0.7470733374995843,0.4321306560046615,268946.4014998504,"EE_UTL(28.0%,0.5kt); RE_002(20.0%,0.4kt); RE_003(24.0%,0.4kt); HP_001(16.0%,0.3kt)",<100
용산케미칼_울산_MA_1976,HD Hyundai Chemical,Utility,38.0,8.697544983144667,7.653839585167307,1.0437053979773596,88.0,4,307893.0924033212,709719.6706246049,40227.27272727272,3.5485983531230247,2.052620616022141,1277495.4071242888,"EE_UTL(28.0%,2.4kt); RE_002(20.0%,1.7kt); RE_003(24.0%,2.1kt); HP_001(16.0%,1.4kt)",<100
코리아피티지_울산_MA_1992,SK Chemicals,Utility,30.0,6.866482881430002,6.042504935658402,0.8239779457715999,88.0,4,243073.4940026221,560305.0031246883,40227.27272727273,2.8015250156234415,1.6204899600174805,1008549.005624439,"EE_UTL(28.0%,1.9kt); RE_002(20.0%,1.4kt); RE_003(24.0%,1.6kt); HP_001(16.0%,1.1kt)",<100
OCI_군산_TDI_1990,SK Chemicals,Utility,50.0,11.444138135716669,10.070841559430669,1.373296576286,88.0,4,405122.49000437005,933841.6718744802,40227.27272727272,4.669208359372401,2.7008166000291336,1680915.0093740644,"EE_UTL(28.0%,3.2kt); RE_002(20.0%,2.3kt); RE_003(24.0%,2.7kt); HP_001(16.0%,1.8kt)",<100
한국바스프_여수_TDI_1988,HD Hyundai Chemical,Utility,160.0,36.621242034293346,32.95911783086401,3.662124203429336,89.99999999999999,4,1325855.421832484,3056209.1079528444,40227.27272727273,15.281045539764222,8.839036145549892,5501176.39431512,"EE_UTL(35.0%,10.5kt); RE_002(25.0%,7.5kt); RE_003(30.0%,9.0kt); HP_001(20.0%,6.0kt)",100-300
한화솔루션_여수_TDI_1981,OCI Company,Utility,150.0,34.332414407150004,30.899172966435003,3.433241440715001,90.0,4,1242989.4579679533,2865196.038705791,40227.27272727272,14.325980193528954,8.286596386453022,5157352.869670424,"EE_UTL(35.0%,9.8kt); RE_002(25.0%,7.0kt); RE_003(30.0%,8.4kt); HP_001(20.0%,5.6kt)",100-300
구다우케미칼_여수_MDI_2018,OCI Company,Utility,30.0,6.866482881430002,6.042504935658402,0.8239779457715999,88.0,4,243073.4940026221,560305.0031246883,40227.27272727273,2.8015250156234415,1.6204899600174805,1008549.005624439,"EE_UTL(28.0%,1.9kt); RE_002(20.0%,1.4kt); RE_003(24.0%,1.6kt); HP_001(16.0%,1.1kt)",<100
금호미쓰이화학_여수_MDI_1992,Hanwha Solutions,Utility,610.0,139.61848525574337,125.65663673016903,13.96184852557434,90.0,6,6637126.864882988,20974265.679772574,52819.54887218045,104.87132839886287,44.24751243255325,37753678.223590635,"EE_UTL(35.0%,33.1kt); RE_002(25.0%,23.6kt); RE_003(30.0%,28.3kt); HP_001(20.0%,18.9kt); HP_002(15.0%,14.2kt)",500-1000
한국바스프_여수_MDI_1992,Hanwha Solutions,Utility,250.0,57.22069067858334,51.498621610725,5.722069067858335,90.0,4,2071649.0966132558,4775326.731176319,40227.27272727273,23.876633655881594,13.810993977421706,8595588.116117373,"EE_UTL(35.0%,16.4kt); RE_002(25.0%,11.7kt); RE_003(30.0%,14.0kt); HP_001(20.0%,9.4kt)",100-300
LG화학_대산_페놀_2013,LG Chem,Utility,360.0,82.39779457716001,74.15801511944402,8.239779457715997,90.0,6,3916992.90386537,12378255.155275619,52819.54887218045,61.891275776378095,26.113286025769135,22280859.279496115,"EE_UTL(35.0%,19.5kt); RE_002(25.0%,13.9kt); RE_003(30.0%,16.7kt); HP_001(20.0%,11.2kt); HP_002(15.0%,8.4kt)",300-500
금호피앤비화학_여수_페놀_1980,LG Chem,Utility,680.0,155.6402786457467,140.07625078117204,15.564027864574655,90.00000000000001,6,7398764.373967922,23381148.62663172,52819.54887218046,116.90574313315861,49.32509582645282,42086067.5279371,"EE_UTL(35.0%,36.9kt); RE_002(25.0%,26.3kt); RE_003(30.0%,31.6kt); HP_001(20.0%,21.1kt); HP_002(15.0%,15.8kt)",500-1000
LG화학_여수_페놀_2005,Kumho Petrochemical,Utility,350.0,80.10896695001668,72.09807025501502,8.010896695001662,90.0,6,3808187.5454246653,12034414.73429574,52819.54887218045,60.17207367147871,25.38791696949777,21661946.521732334,"EE_UTL(35.0%,19.0kt); RE_002(25.0%,13.6kt); RE_003(30.0%,16.3kt); HP_001(20.0%,10.8kt); HP_002(15.0%,8.1kt)",300-500
LG화학_대산_아세톤_2013,SK Chemicals,Utility,225.0,51.498621610725,46.348759449652505,5.149862161072498,90.0,4,1864484.18695193,4297794.0580586875,40227.27272727272,21.488970290293437,12.429894579679534,7736029.304505638,"EE_UTL(35.0%,14.7kt); RE_002(25.0%,10.5kt); RE_003(30.0%,12.6kt); HP_001(20.0%,8.4kt)",100-300
금호피앤비화학_여수_아세톤_1980,LG Chem,Utility,420.0,96.13076034002002,86.51768430601801,9.613076034002006,89.99999999999999,6,4569825.054509598,14441297.681154888,52819.54887218045,72.20648840577444,30.465500363397318,25994335.8260788,"EE_UTL(35.0%,22.8kt); RE_002(25.0%,16.3kt); RE_003(30.0%,19.5kt); HP_001(20.0%,13.0kt); HP_002(15.0%,9.8kt)",300-500
LG화학_여수_아세톤_2005,LG Chem,Utility,210.0,48.06538017001001,43.258842153009006,4.806538017001003,89.99999999999999,4,1740185.2411551352,4011274.4541881084,40227.272727272735,20.056372270940543,11.601234941034235,7220294.017538595,"EE_UTL(35.0%,13.8kt); RE_002(25.0%,9.8kt); RE_003(30.0%,11.8kt); HP_001(20.0%,7.9kt)",100-300
삼양이노켐_군산_BPA_2012,Hanwha Solutions,Utility,180.0,41.19889728858001,37.07900755972201,4.1198897288579985,90.0,4,1491587.3495615444,3438235.24644695,40227.27272727273,17.19117623223475,9.94391566374363,6188823.44360451,"EE_UTL(35.0%,11.8kt); RE_002(25.0%,8.4kt); RE_003(30.0%,10.1kt); HP_001(20.0%,6.7kt)",100-300
LG화학_대산_BPA_2013,LG Chem,Utility,165.0,37.76565584786501,33.98909026307851,3.7765655847865034,89.99999999999999,4,1367288.403764749,3151715.642576371,40227.27272727272,15.758578212881854,9.115256025098326,5673088.156637467,"EE_UTL(35.0%,10.8kt); RE_002(25.0%,7.7kt); RE_003(30.0%,9.3kt); HP_001(20.0%,6.2kt)",100-300
금호피앤비화학_여수_BPA_1991,LG Chem,Utility,450.0,102.99724322145002,92.69751889930502,10.299724322144996,90.0,6,4896241.129831713,15472818.944094524,52819.54887218045,77.36409472047262,32.64160753221142,27851074.099370144,"EE_UTL(35.0%,24.4kt); RE_002(25.0%,17.4kt); RE_003(30.0%,20.9kt); HP_001(20.0%,13.9kt); HP_002(15.0%,10.5kt)",300-500
