year,scenario,region,facility_id,company,product,process,technology,capacity_tpy,production_t,bau_emissions_tco2,emissions_tco2,abatement_tco2,capex_usd,opex_usd_yr,fuel_cost_usd_yr,total_cost_usd,mac_usd_per_tco2,cost_component_capex_annual_usd,cost_component_opex_annual_usd,cost_component_new_energy_usd,cost_component_fuel_savings_usd,residual_value_usd,remaining_life_years,end_of_life_year,elec_demand_mwh,added_elec_mwh,h2_demand_t,heat_demand_gj,install_year,tech_deployed
2042,S3_Tech_Constraints,Yeosu,GS Caltex_Ethylene_Yeosu,GS Caltex,Ethylene,Naphtha Cracker,NCC-H2,900000,724500.0,1525993.4967057412,54068.43011205027,1471925.0665936908,159389999.99999997,6375599.999999999,0,1131397954.921577,754.7631074127482,6375599.999999999,6375599.999999999,1197388537.6607966,78741782.73921968,6375599.999999999,1,2051.0,483185.25569303194,421298.0493797768,144899.99999999997,27077191.911068782,2026.0,1.0
2042,S3_Tech_Constraints,Ulsan,Daehan Oil Chemical_Ethylene_Onsan,Daehan Oil Chemical,Ethylene,Naphtha Cracker,NCC-H2,900000,724500.0,1525993.4967057412,54068.43011205027,1471925.0665936908,159389999.99999997,6375599.999999999,0,1131397954.921577,754.7631074127482,6375599.999999999,6375599.999999999,1197388537.6607966,78741782.73921968,6375599.999999999,1,2051.0,483185.25569303194,421298.0493797768,144899.99999999997,27077191.911068782,2026.0,1.0
2042,S3_Tech_Constraints,Ulsan,S-Oil_Ethylene_Onsan,S-Oil,Ethylene,Naphtha Cracker,NCC-H2,182000,146509.99999999997,308589.7960004943,10933.838089325718,297655.9579111686,32232199.999999993,1289287.9999999998,0,228793808.66191888,754.7631074127484,1289287.9999999998,1289287.9999999998,242138570.94918332,15923338.287264423,7735727.999999998,6,2056.0,97710.79615125753,85195.82776346593,29301.999999999996,5475609.9197939085,2031.0,1.0
2042,S3_Tech_Constraints,Ulsan,SK Geocentric_Ethylene_Ulsan,SK Geocentric,Ethylene,Naphtha Cracker,NCC-H2,660000,531299.9999999999,1119061.89758421,39650.182082170184,1079411.7155020398,116885999.99999997,4675439.999999999,0,829691833.6091565,754.7631074127484,4675439.999999999,4675439.999999999,878084927.6179175,57743974.0087611,28052639.999999993,6,2056.0,354335.8541748899,308951.9028785028,106259.99999999999,19856607.401450437,2031.0,1.0
2042,S3_Tech_Constraints,Daesan,Lotte Chemical_Propylene_Daesan,Lotte Chemical,Propylene,Naphtha Cracker,NCC-H2,550000,442749.99999999994,850729.2880164086,36339.48283897622,814389.8051774324,97405000.0,3896200.0,0,692061596.945406,850.4003916008352,3896200.0,3896200.0,728917019.6743014,44647822.72889543,62339200.0,16,2066.0,324749.6232258822,240064.9517082177,88550.0,14700392.061355084,2041.0,1.0
2042,S3_Tech_Constraints,Daesan,HDHyundai Oilbank_Propylene_Daesan,HDHyundai Oilbank,Propylene,Naphtha Cracker,Baseline,420000,338100.0,649647.8199398029,628688.825655571,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,64668.29461348925,0.0,0.0,11225753.937762063,,
2042,S3_Tech_Constraints,Daesan,HD Hyundai Chemical_Propylene_Daesan,HD Hyundai Chemical,Propylene,Naphtha Cracker,NCC-H2,451000,363055.0,697598.016173455,29798.375927960482,667799.6402454945,79872099.99999999,3194883.9999999995,0,567490509.4952327,850.4003916008348,3194883.9999999995,3194883.9999999995,597711956.132927,36611214.63769425,35143723.99999999,11,2061.0,266294.69104522327,196853.2604007384,72610.99999999999,12054321.490311166,2036.0,1.0
2042,S3_Tech_Constraints,Daesan,LG Chem_Propylene_Daesan,LG Chem,Propylene,Naphtha Cracker,Baseline,680000,547399.9999999999,1051810.756093014,1017877.1462994958,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,104701.04842183973,0.0,0.0,18175030.1849481,,
2042,S3_Tech_Constraints,Daesan,Hanwha TotalEnergies_Propylene_Daesan,Hanwha TotalEnergies,Propylene,Naphtha Cracker,NCC-H2,1064000,856519.9999999999,1645774.4771808344,70300.38134667401,1575474.0958341605,188434400.0,7537376.0,0,1338824616.6362035,850.400391600835,7537376.0,7537376.0,1410123107.1517394,86373242.51553589,105523264.00000001,14,2064.0,628242.9074769795,464416.56112280674,171304.0,28438576.642330565,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,Lotte Chemical_Propylene_Yeosu,Lotte Chemical,Propylene,Naphtha Cracker,Baseline,641000,516004.99999999994,991486.3156700324,959498.8982029071,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,98696.13535058718,0.0,0.0,17132638.747870196,,
2042,S3_Tech_Constraints,Yeosu,LG Chem_Propylene_Yeosu,LG Chem,Propylene,Naphtha Cracker,NCC-H2,1300000,1046499.9999999999,2010814.6807660568,85893.3230739438,1924921.357692113,230229999.99999997,9209199.999999998,0,1635781956.416414,850.4003916008351,9209199.999999998,9209199.999999998,1722894773.7756214,105531217.35920736,110510399.99999999,12,2062.0,767590.0185339035,567426.2494921511,209300.0,34746381.2359302,2037.0,1.0
2042,S3_Tech_Constraints,Yeosu,Yeochon NCC_Propylene_Yeosu,Yeochon NCC,Propylene,Naphtha Cracker,Baseline,1289000,1037644.9999999999,1993800.0950057283,1929475.9435000739,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,198470.07561139917,0.0,0.0,34452373.39470309,,
2042,S3_Tech_Constraints,Yeosu,GS Caltex_Propylene_Yeosu,GS Caltex,Propylene,Naphtha Cracker,Baseline,970000,780849.9999999999,1500377.1079562113,1451971.8116331045,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,149352.96613115375,0.0,0.0,25926145.999117147,,
2042,S3_Tech_Constraints,Ulsan,Daehan Oil Chemical_Propylene_Onsan,Daehan Oil Chemical,Propylene,Naphtha Cracker,Baseline,560000,450799.99999999994,866197.0932530704,838251.7675407613,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,86224.39281798569,0.0,0.0,14967671.917016085,,
2042,S3_Tech_Constraints,Ulsan,S-Oil_Propylene_Onsan,S-Oil,Propylene,Naphtha Cracker,Baseline,840000,676200.0,1299295.6398796057,1257377.651311142,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,129336.5892269785,0.0,0.0,22451507.875524126,,
2042,S3_Tech_Constraints,Ulsan,SK Advanced_Propylene_Ulsan,SK Advanced,Propylene,Naphtha Cracker,Baseline,600000,482999.99999999994,928068.3141997184,898126.8937936729,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,92383.27801927036,0.0,0.0,16036791.33966009,,
2042,S3_Tech_Constraints,Ulsan,SK Energy_Propylene_Ulsan,SK Energy,Propylene,Naphtha Cracker,Baseline,620000,499099.99999999994,959003.9246730423,928064.4569201285,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,95462.72061991271,0.0,0.0,16571351.050982093,,
2042,S3_Tech_Constraints,Ulsan,SK Geocentric_Propylene_Ulsan,SK Geocentric,Propylene,Naphtha Cracker,Baseline,380000,305900.0,587776.5989931549,568813.6994026595,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,58509.40941220456,0.0,0.0,10156634.515118057,,
2042,S3_Tech_Constraints,Ulsan,Taekwang Industrial_Propylene_Ulsan,Taekwang Industrial,Propylene,Naphtha Cracker,Baseline,300000,241499.99999999997,464034.1570998592,449063.44689683645,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,46191.63900963518,0.0,0.0,8018395.669830045,,
2042,S3_Tech_Constraints,Ulsan,Hyosung Chemical_Propylene_Ulsan,Hyosung Chemical,Propylene,Naphtha Cracker,NCC-H2,500000,402499.99999999994,773390.261833099,33035.893489978385,740354.3683431206,88550000.0,3542000.0,0,629146906.3140053,850.4003916008346,3542000.0,3542000.0,662651836.0675466,40588929.7535413,35420000.0,10,2060.0,295226.9302053475,218240.86518928886,80500.0,13363992.783050077,2035.0,1.0
2042,S3_Tech_Constraints,Daesan,Lotte Chemical_Butadiene_Daesan,Lotte Chemical,Butadiene,Naphtha Cracker,NCC-H2,190000,152950.0,339492.34760423575,16340.851922692911,323151.49568154284,33648999.99999999,1345959.9999999998,0,238988037.03577524,763.9913311022401,1345959.9999999998,1345959.9999999998,252117872.98704934,15821755.951274093,12113639.999999996,9,2059.0,146030.848281438,84844.5377850149,30589.999999999996,5657311.344104214,2034.0,1.0
2042,S3_Tech_Constraints,Daesan,HD Hyundai Chemical_Butadiene_Daesan,HD Hyundai Chemical,Butadiene,Naphtha Cracker,NCC-H2,163000,131215.0,291248.6982078444,14018.730859994455,277229.9673478499,28867300.0,1154692.0,0,205026579.14121777,763.9913311022401,1154692.0,1154692.0,216290596.29941607,13573401.158198303,10392228.0,9,2059.0,125279.09615723374,72787.68241556549,26243.0,4853377.626784143,2034.0,1.0
2042,S3_Tech_Constraints,Daesan,LG Chem_Butadiene_Daesan,LG Chem,Butadiene,Naphtha Cracker,NCC-H2,200000,161000.0,357360.3658991956,17200.89676072939,340159.46913846623,35419999.99999999,1416799.9999999998,0,251566354.77450025,763.9913311022399,1416799.9999999998,1416799.9999999998,265387234.72320983,16654479.948709574,12751199.999999996,9,2059.0,153716.68240151374,89310.03977369996,32199.999999999996,5955064.572741278,2034.0,1.0
2042,S3_Tech_Constraints,Daesan,Hanwha TotalEnergies_Butadiene_Daesan,Hanwha TotalEnergies,Butadiene,Naphtha Cracker,NCC-H2,150000,120749.99999999999,268020.2744243967,12900.672570547042,255119.60185384966,26564999.999999996,1062599.9999999998,0,188674766.08087522,763.99133110224,1062599.9999999998,1062599.9999999998,199040426.0424074,12490859.961532181,9563399.999999998,9,2059.0,115287.51180113532,66982.52983027497,24150.0,4466298.429555959,2034.0,1.0
2042,S3_Tech_Constraints,Yeosu,Kumho Petrochemical_Butadiene_Yeosu,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-H2,147000,118334.99999999999,262659.8689359088,12642.6591191361,250017.20981677267,26033699.999999996,1041347.9999999999,0,184901270.75925773,763.99133110224,1041347.9999999999,1041347.9999999999,195059617.52155927,12241042.762301536,9372131.999999998,9,2059.0,112981.76156511261,65642.87923366948,23667.0,4376972.46096484,2034.0,1.0
2042,S3_Tech_Constraints,Yeosu,Lotte GS Chemical_Butadiene_Yeosu,Lotte GS Chemical,Butadiene,Naphtha Cracker,NCC-H2,130000,104649.99999999999,232284.23783447713,11180.5828944741,221103.65494000303,23023000.0,920920.0,0,163518130.6034252,763.9913311022401,920920.0,920920.0,172501702.57008642,10825411.966661224,9209200.0,10,2060.0,99915.84356098392,58051.52585290495,20930.0,3870791.9722818313,2035.0,1.0
2042,S3_Tech_Constraints,Yeosu,Lotte Chemical_Butadiene_Yeosu,Lotte Chemical,Butadiene,Naphtha Cracker,NCC-H2,160000,128799.99999999999,285888.2927193565,13760.71740858351,272127.575310773,28335999.999999996,1133439.9999999998,0,201253083.81960022,763.99133110224,1133439.9999999998,1133439.9999999998,212309787.77856788,13323583.95896766,11334400.0,10,2060.0,122973.345921211,71448.03181895996,25760.0,4764051.658193023,2035.0,1.0
2042,S3_Tech_Constraints,Yeosu,LG Chem_Butadiene_Yeosu,LG Chem,Butadiene,Naphtha Cracker,NCC-H2,306000,246329.99999999997,546761.3598257692,26317.372043915962,520443.98778185324,54192599.99999999,2167703.9999999995,0,384896522.80498546,763.9913311022401,2167703.9999999995,2167703.9999999995,406042469.1265111,25481354.32152565,19509335.999999996,9,2059.0,235186.52407431602,136644.36085376094,49266.0,9111248.796294156,2034.0,1.0
2042,S3_Tech_Constraints,Yeosu,Yeochon NCC_Butadiene_Yeosu,Yeochon NCC,Butadiene,Naphtha Cracker,NCC-H2,378000,304290.0,675411.0915494796,32509.694877778547,642901.3966717011,66943799.999999985,2677751.9999999995,0,475460410.5238055,763.99133110224,2677751.9999999995,2677751.9999999995,501581873.6268666,31476967.10306109,26777519.999999996,10,2060.0,290524.529738861,168795.97517229294,60857.99999999999,11255072.042481016,2035.0,1.0
2042,S3_Tech_Constraints,Ulsan,Kumho Petrochemical_Butadiene_Ulsan,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-H2,90000,72449.99999999999,160812.164654638,7740.403542328225,153071.7611123098,15938999.999999996,637559.9999999999,0,113204859.64852512,763.9913311022399,637559.9999999999,637559.9999999999,119424255.62544443,7494515.976919307,5738039.999999998,9,2059.0,69172.50708068119,40189.51789816499,14489.999999999998,2679779.0577335753,2034.0,1.0
2042,S3_Tech_Constraints,Ulsan,Daehan Oil Chemical_Butadiene_Ulsan,Daehan Oil Chemical,Butadiene,Naphtha Cracker,NCC-H2,146000,117529.99999999999,260873.06710641275,12556.654635332445,248316.41247108032,25856599.999999996,1034263.9999999999,0,183643438.98538524,763.9913311022401,1034263.9999999999,1034263.9999999999,193732681.34794322,12157770.362557987,10342640.0,10,2060.0,112213.17815310496,65196.3290348009,23506.0,4347197.138101133,2035.0,1.0
2042,S3_Tech_Constraints,Ulsan,SK Geocentric_Butadiene_Ulsan,SK Geocentric,Butadiene,Naphtha Cracker,NCC-H2,130000,104649.99999999999,232284.23783447713,11180.5828944741,221103.65494000303,23023000.0,920920.0,0,163518130.6034252,763.9913311022401,920920.0,920920.0,172501702.57008642,10825411.966661224,9209200.0,10,2060.0,99915.84356098392,58051.52585290495,20930.0,3870791.9722818313,2035.0,1.0
2042,S3_Tech_Constraints,Other,OCI_Benzene_Gwangyang,OCI,Benzene,BTX Plant,RDH,200000,161000.0,47843.7310307468,26142.791401979,21700.9396287678,26403999.999999996,792119.9999999999,0,28876915.883041825,637.8161913182718,1056159.9999999998,792119.9999999999,36924795.20711263,9896159.324070808,14786240.0,14,2064.0,233626.3753528061,227734.0274276097,0.0,762453.5238276373,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,Lotte Chemical_Benzene_Daesan,Lotte Chemical,Benzene,BTX Plant,RDH,240000,193199.99999999997,57412.477236896164,31371.349682374803,26041.12755452136,31684800.0,950544.0,0,34652299.05965018,637.8161913182715,1267392.0,950544.0,44309754.248535156,11875391.188884974,17743488.0,14,2064.0,280351.65042336733,273280.8329131316,0.0,914944.2285931648,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,HD Hyundai Chemical_Benzene_Daesan,HD Hyundai Chemical,Benzene,BTX Plant,RDH,410000,330050.0,98079.64861303093,53592.722374056946,44486.92623897399,54128199.99999999,1623845.9999999998,0,59197677.56023573,637.8161913182716,2165127.9999999995,1623845.9999999998,75695830.17458089,20287126.614345156,30311792.0,14,2064.0,478934.06947325246,466854.7562265998,0.0,1563029.7238466563,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,HDHyundai Oilbank_Benzene_Daesan,HDHyundai Oilbank,Benzene,BTX Plant,RDH,338000,272089.99999999994,80855.90544196208,44181.31746934452,36674.58797261756,44622759.99999999,1338682.7999999998,0,48801987.842340685,637.8161913182718,1784910.3999999997,1338682.7999999998,62402903.90002035,16724509.257679665,24988745.599999998,14,2064.0,394828.57434624236,384870.5063526604,0.0,1288546.4552687071,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,LG Chem_Benzene_Daesan,LG Chem,Benzene,BTX Plant,RDH,270000,217349.99999999997,64589.036891508185,35292.768392671656,29296.26849883653,35645400.0,1069362.0,0,38983836.44210646,637.8161913182716,1425816.0,1069362.0,49848473.52960206,13359815.087495595,19961424.000000004,14,2064.0,315395.6067262883,307440.9370272731,0.0,1029312.2571673106,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,Hanwha TotalEnergies_Benzene_Daesan,Hanwha TotalEnergies,Benzene,BTX Plant,RDH,1267000,1019934.9999999999,303090.03607978096,165614.58353153698,137475.45254824398,167269339.99999997,5018080.199999999,0,182935262.11906993,637.8161913182718,6690773.599999999,5018080.199999999,233918577.63705853,62692169.317988575,93670830.39999999,14,2064.0,1480023.0878600266,1442695.0637539073,0.0,4830143.073448082,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,Lotte Chemical_Benzene_Yeosu,Lotte Chemical,Benzene,BTX Plant,RDH,235000,189174.99999999997,56216.38396112749,30717.779897325338,25498.60406380215,31024700.0,930741.0,0,33930376.16257415,637.8161913182719,1240988.0,930741.0,43386634.36835735,11627987.205783201,17373832.0,14,2064.0,274510.99103954725,267587.48222744145,0.0,895882.890497474,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,LG Chem_Benzene_Yeosu,LG Chem,Benzene,BTX Plant,RDH,630000,507149.99999999994,150707.7527468524,82349.79291623386,68357.95983061855,83172599.99999999,2495177.9999999995,0,90962285.03158173,637.8161913182715,3326903.9999999995,2495177.9999999995,116313104.90240479,31172901.870823048,46576655.99999999,14,2064.0,735923.0823613392,717362.1863969705,0.0,2401728.6000570576,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,Yeochon NCC_Benzene_Yeosu,Yeochon NCC,Benzene,BTX Plant,RDH,457000,367885.0,109322.92540525645,59736.27835352203,49586.64705173442,60333140.0,1809994.2,0,65983752.79275057,637.8161913182716,2413325.6,1809994.2,84373157.04825237,22612724.0555018,33786558.400000006,14,2064.0,533836.267681162,520372.2526720882,0.0,1742206.3019461515,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,GS Caltex_Benzene_Yeosu,GS Caltex,Benzene,BTX Plant,RDH,930000,748650.0,222473.34929297265,121563.98001920238,100909.36927377027,122778600.0,3683358.0,0,134277658.8561445,637.8161913182716,4911144.0,3683358.0,171700297.71307376,46017140.856929265,68756016.0,14,2064.0,1086362.6453905485,1058963.2275383852,0.0,3545408.885798514,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,Daehan Oil Chemical_Benzene_Onsan,Daehan Oil Chemical,Benzene,BTX Plant,RDH,210000,169050.0,50235.917582284135,27449.930972077953,22785.986610206182,27724199.999999996,831725.9999999999,0,30320761.67719392,637.8161913182719,1108967.9999999998,831725.9999999999,38771034.96746827,10390967.290274348,15525552.0,14,2064.0,245307.69412044642,239120.7287989902,0.0,800576.2000190192,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,S-Oil_Benzene_Onsan,S-Oil,Benzene,BTX Plant,RDH,672000,540959.9999999999,160754.9362633092,87839.77911064943,72915.15715265978,88717439.99999999,2661523.1999999993,0,97026437.3670205,637.8161913182718,3548697.5999999996,2661523.1999999993,124067311.89589842,33251095.32887791,49681766.4,14,2064.0,784984.6211854283,765186.3321567684,0.0,2561843.840060861,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,Lotte Chemical_Benzene_Ulsan,Lotte Chemical,Benzene,BTX Plant,RDH,110000,88550.0,26314.052066910743,14378.535271088453,11935.51679582229,14522199.999999998,435665.99999999994,0,15882303.735673005,637.8161913182718,580887.9999999999,435665.99999999994,20308637.36391195,5442887.628238944,8132432.0,14,2064.0,128494.50644404336,125253.71508518534,0.0,419349.43810520053,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,SK Geocentric_Benzene_Ulsan,SK Geocentric,Benzene,BTX Plant,RDH,603000,485414.99999999994,144248.8490577016,78820.5160769667,65428.33298073489,79608059.99999999,2388241.7999999993,0,87063901.38737112,637.816191318272,3184322.3999999994,2388241.7999999993,111328257.5494446,29836920.36207349,44580513.599999994,14,2064.0,704383.5216887104,686618.0926942433,0.0,2298797.3743403265,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,Ulsan Aromatics_Benzene_Ulsan,Ulsan Aromatics,Benzene,BTX Plant,RDH,600000,482999.99999999994,143531.1930922404,78428.37420593701,65102.81888630339,79211999.99999999,2376359.9999999995,0,86630747.64912549,637.8161913182719,3168479.9999999995,2376359.9999999995,110774385.6213379,29688477.972212426,44358719.99999999,14,2064.0,700879.1260584183,683202.0822828291,0.0,2287360.571482912,2039.0,1.0
2042,S3_Tech_Constraints,Other,SK Incheon Petrochemical_Benzene_Incheon,SK Incheon Petrochemical,Benzene,BTX Plant,RDH,600000,482999.99999999994,143531.1930922404,78428.37420593701,65102.81888630339,79211999.99999999,2376359.9999999995,0,86630747.64912549,637.8161913182719,3168479.9999999995,2376359.9999999995,110774385.6213379,29688477.972212426,44358719.99999999,14,2064.0,700879.1260584183,683202.0822828291,0.0,2287360.571482912,2039.0,1.0
2042,S3_Tech_Constraints,Other,OCI_Toluene_Gwangyang,OCI,Toluene,BTX Plant,RDH,40000,32199.999999999996,12450.040631419532,6892.288592588193,5557.752038831339,5280799.999999999,158423.99999999997,0,7577292.235477816,627.6102632089091,211231.99999999997,158423.99999999997,9846612.05523003,2638975.819752215,2957247.9999999995,14,2064.0,61593.28500972469,60729.07398069589,0.0,203320.93968736986,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,Lotte Chemical_Toluene_Daesan,Lotte Chemical,Toluene,BTX Plant,RDH,120000,96599.99999999999,37350.121894258606,20676.865777764586,16673.25611649402,15842400.0,475272.0,0,22731876.706433453,627.6102632089091,633696.0,475272.0,29539836.165690098,7916927.459256644,8871744.0,14,2064.0,184779.85502917413,182187.2219420877,0.0,609962.8190621097,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,LG Chem_Toluene_Daesan,LG Chem,Toluene,BTX Plant,RDH,100000,80500.0,31125.101578548827,17230.721481470482,13894.380097078345,13201999.999999998,396059.99999999994,0,18943230.588694535,627.610263208909,528079.9999999999,396059.99999999994,24616530.138075072,6597439.549380537,7393120.0,14,2064.0,153983.21252431173,151822.6849517397,0.0,508302.34921842464,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,Lotte Chemical_Toluene_Yeosu,Lotte Chemical,Toluene,BTX Plant,RDH,220000,177100.0,68475.22347280743,37907.587259235064,30567.63621357236,29044399.999999996,871331.9999999999,0,41675107.295128,627.6102632089094,1161775.9999999998,871331.9999999999,54156366.30376518,14514367.008637179,16264864.0,14,2064.0,338763.06755348586,334009.9068938274,0.0,1118265.1682805342,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,LG Chem_Toluene_Yeosu,LG Chem,Toluene,BTX Plant,RDH,112000,90160.0,34860.11376797469,19298.408059246944,15561.705708727746,14786239.999999998,443587.19999999995,0,21216418.259337887,627.6102632089093,591449.6,443587.19999999995,27570513.75464409,7389132.295306201,8280294.399999999,14,2064.0,172461.19802722917,170041.4071459485,0.0,569298.6311246356,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,Yeochon NCC_Toluene_Yeosu,Yeochon NCC,Toluene,BTX Plant,RDH,282000,227009.99999999997,87772.7864515077,48590.63457774678,39182.151873760915,37229640.0,1116889.2,0,53419910.26011861,627.6102632089093,1489185.6,1116889.2,69418614.98937173,18604779.529253118,20848598.400000002,14,2064.0,434232.6593185592,428139.9715639061,0.0,1433412.6247959577,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,GS Caltex_Toluene_Yeosu,GS Caltex,Toluene,BTX Plant,RDH,170000,136849.99999999997,52912.672683533005,29292.22651849982,23620.446165033183,22443399.999999996,673301.9999999999,0,32203492.000780717,627.6102632089091,897735.9999999999,673301.9999999999,41848101.23472763,11215647.233946912,12568304.0,14,2064.0,261771.46129132996,258098.56441795753,0.0,864113.9936713219,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,Daehan Oil Chemical_Toluene_Onsan,Daehan Oil Chemical,Toluene,BTX Plant,RDH,78000,62789.99999999999,24277.579231268086,13439.962755546978,10837.616475721108,10297559.999999998,308926.79999999993,0,14775719.859181743,627.6102632089093,411902.3999999999,308926.79999999993,19200893.507698562,5146002.848516818,5766633.6,14,2064.0,120106.90576896316,118421.69426235699,0.0,396475.83239037124,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,S-Oil_Toluene_Onsan,S-Oil,Toluene,BTX Plant,RDH,300000,241499.99999999997,93375.30473564648,51692.164444411465,41683.14029123502,39605999.99999999,1188179.9999999998,0,56829691.76608364,627.6102632089095,1584239.9999999998,1188179.9999999998,73849590.41422525,19792318.648141608,22179359.999999996,14,2064.0,461949.6375729353,455468.05485521926,0.0,1524907.0476552742,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,SK Geocentric_Toluene_Ulsan,SK Geocentric,Toluene,BTX Plant,RDH,1506000,1212330.0,468744.0297729453,259494.66551094543,209249.36426199984,198822119.99999997,5964663.599999999,0,285285052.66573966,627.610263208909,7952884.799999999,5964663.599999999,370724943.87941056,99357439.61367087,111340387.19999999,14,2064.0,2318987.1806161343,2286449.6353732,0.0,7655033.379229475,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,Lotte Chemical_Xylene_Daesan,Lotte Chemical,Xylene,BTX Plant,RDH,60000,48299.99999999999,36443.093715549665,15591.80454996567,20851.289165583996,7921200.0,237636.0,0,12717370.14736882,624.2082871724551,316848.0,237636.0,16616157.843200684,4453271.695831863,4435872.0,14,2064.0,139336.94861452788,102480.31234242435,0.0,343104.0857224367,2039.0,1.0
2042,S3_Tech_Constraints,Daesan,HD Hyundai Chemical_Xylene_Daesan,HD Hyundai Chemical,Xylene,BTX Plant,RDH,1350000,1086749.9999999998,819969.6085998672,350815.60237422754,469154.00622563966,178226999.99999997,5346809.999999999,0,286140828.3157984,624.2082871724552,7129079.999999999,5346809.999999999,373863551.4720153,100198613.1562169,99807120.0,14,2064.0,3135081.343826877,2305807.0277045476,0.0,7719841.928754825,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,Lotte Chemical_Xylene_Yeosu,Lotte Chemical,Xylene,BTX Plant,RDH,79000,63594.99999999999,47983.40672547372,20529.209324121464,27454.197401352252,10429579.999999998,312887.3999999999,0,16744537.36070228,624.2082871724551,417183.19999999995,312887.3999999999,21877941.16021423,5863474.399511952,5840564.8,14,2064.0,183460.31567579502,134932.4112508587,0.0,451753.712867875,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,LG Chem_Xylene_Yeosu,LG Chem,Xylene,BTX Plant,RDH,60000,48299.99999999999,36443.093715549665,15591.80454996567,20851.289165583996,7921200.0,237636.0,0,12717370.14736882,624.2082871724551,316848.0,237636.0,16616157.843200684,4453271.695831863,4435872.0,14,2064.0,139336.94861452788,102480.31234242435,0.0,343104.0857224367,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,Yeochon NCC_Xylene_Yeosu,Yeochon NCC,Xylene,BTX Plant,RDH,204000,164220.0,123906.51863286883,53012.13546988327,70894.38316298556,26932079.999999996,807962.3999999999,0,43239058.501053974,624.208287172455,1077283.2,807962.3999999999,56494936.66688231,15141123.765828332,15081964.799999999,14,2064.0,473745.62528939475,348433.0619642427,0.0,1166553.8914562846,2039.0,1.0
2042,S3_Tech_Constraints,Yeosu,GS Caltex_Xylene_Yeosu,GS Caltex,Xylene,BTX Plant,RDH,350000,281749.99999999994,212584.7133407063,90952.19320813307,121632.52013257323,46206999.99999999,1386209.9999999998,0,74184659.19298479,624.2082871724554,1848279.9999999998,1386209.9999999998,96927587.41867064,25977418.225685857,25875920.0,14,2064.0,812798.8669180793,597801.8219974753,0.0,2001440.5000475473,2039.0,1.0
2042,S3_Tech_Constraints,Ulsan,Daehan Oil Chemical_Xylene_Onsan,Daehan Oil Chemical,Xylene,BTX Plant,RDH,47000,37835.0,28547.090077180565,12213.580230806441,16333.509846374123,6204939.999999999,186148.19999999995,0,9961939.948772242,624.2082871724552,248197.59999999998,186148.19999999995,13015990.3105072,3488396.161734959,3474766.4,14,2064.0,109147.2764147135,80276.24466823241,0.0,268764.8671492421,2039.0,1.0
