year,technology,available,abatement_potential_mtco2,capex_ann_usd_per_tco2,opex_ann_usd_per_tco2,fuel_cost_diff_usd_per_tco2,total_cost_usd_per_tco2,re_price_usd_per_mwh,h2_price_usd_per_kg,electricity_consumption_mwh,fossil_fuel_replaced_gj,methodology,grid_ef_tco2_per_mwh,grid_price_usd_per_mwh,h2_consumption_ton_per_ton_ethylene,baseline_combustion_emissions_tco2_per_ton,ncc_capacity_kt,h2_fuel_cost_per_ton_ethylene,electricity_consumption_mwh_per_ton_ethylene,electricity_cost_per_ton_ethylene,source
2038,NCC-Electricity,True,36.07574470249417,41.4,41.4,106.88316881870584,189.68316881870584,43.48119422769785,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,217.40597113848924,
2038,RE_PPA,True,4.701533000715333,0.0,0.0,-714.061810379562,-714.061810379562,43.48119422769785,,,,Energy-based,0.1957,147.52,,,,,,,
2038,RDH,True,1.4089061386376769,24.84,18.63,239.616504140258,283.086504140258,43.48119422769785,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2039,Heat_Pump,True,1.6589956431052657,26.8,16.08,246.73565319579544,289.6156531957954,,2.9188108643264083,2707768.562879913,38991867.30547075,Energy-based,0.1678,151.17,,,,,,,
2039,NCC-H2,True,36.07574470249417,45.56,45.56,286.9946512765685,378.1146512765685,,2.9188108643264083,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,583.7621728652816,,,
2039,NCC-Electricity,True,36.07574470249417,40.2,40.2,103.62812421055162,184.02812421055162,42.157007937272255,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,210.78503968636127,
2039,RE_PPA,True,4.380233334561843,0.0,0.0,-925.4074029094035,-925.4074029094035,42.157007937272255,,,,Energy-based,0.1678,151.17,,,,,,,
2039,RDH,True,1.4089061386376769,24.12,18.09,232.31916800729323,274.5291680072932,42.157007937272255,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2040,Heat_Pump,True,1.7348131628659034,26.0,15.6,241.6651058250608,283.2651058250608,,2.8238683798709547,2707768.562879913,38991867.30547075,Energy-based,0.1398,154.83,,,,,,,
2040,NCC-H2,True,36.07574470249417,44.2,44.2,277.6593477971113,366.0593477971113,,2.8238683798709547,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,564.773675974191,,,
2040,NCC-Electricity,True,36.07574470249417,39.0,39.0,100.47220947960987,178.4722094796099,40.8731487207207,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,204.3657436036035,
2040,RE_PPA,True,3.9591638372613516,0.0,0.0,-1269.0072525532214,-1269.0072525532214,40.8731487207207,,,,Energy-based,0.1398,154.83,,,,,,,
2040,RDH,True,1.4089061386376769,23.4,17.55,225.2440666274335,266.19406662743353,40.8731487207207,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2041,Heat_Pump,True,1.7724511458899341,25.4,15.24,242.10944422377696,282.74944422377695,,2.731549212802251,2707768.562879913,38991867.30547075,Energy-based,0.1259,158.48,,,,,,,
2041,NCC-H2,True,36.07574470249417,43.18,43.18,268.5819843122593,354.9419843122593,,2.731549212802251,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,546.3098425604502,,,
2041,NCC-Electricity,True,36.07574470249417,38.1,38.1,97.41240570179832,173.6124057017983,39.62838844805948,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,198.1419422402974,
2041,RE_PPA,True,3.6930926823737376,0.0,0.0,-1565.8973854010603,-1565.8973854010603,39.62838844805948,,,,Energy-based,0.1259,158.48,,,,,,,
2041,RDH,True,1.4089061386376769,22.86,17.145,218.38443201238977,258.38943201238976,39.62838844805948,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2042,Heat_Pump,True,1.8103599057702529,24.8,14.879999999999999,242.5139848634418,282.1939848634418,,2.641768002634455,2707768.562879913,38991867.30547075,Energy-based,0.1119,162.14,,,,,,,
2042,NCC-H2,True,36.07574470249417,42.16,42.160000000000004,259.7541676769936,344.07416767699357,,2.641768002634455,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,528.353600526891,,,
2042,NCC-Electricity,True,36.07574470249417,37.2,37.2,94.44578589204323,168.84578589204324,38.421536391057955,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,192.10768195528976,
2042,RE_PPA,True,3.3677424093416413,0.0,0.0,-1998.6827723577064,-1998.6827723577064,38.421536391057955,,,,Energy-based,0.1119,162.14,,,,,,,
2042,RDH,True,1.4089061386376769,22.32,16.74,211.73370228774544,250.79370228774545,38.421536391057955,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2043,Heat_Pump,True,1.8482686656505716,24.2,14.52,242.88728061179637,281.60728061179634,,2.554442257950634,2707768.562879913,38991867.30547075,Energy-based,0.0979,165.79,,,,,,,
2043,NCC-H2,True,36.07574470249417,41.14,41.14,251.167786850025,333.447786850025,,2.554442257950634,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,510.8884515901268,,,
2043,NCC-Electricity,True,36.07574470249417,36.3,36.300000000000004,91.56951220434752,164.1695122043475,37.25143808419688,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,186.2571904209844,
2043,RE_PPA,True,2.960182101904542,0.0,0.0,-2683.4772842547627,-2683.4772842547627,37.25143808419688,,,,Energy-based,0.0979,165.79,,,,,,,
2043,RDH,True,1.4089061386376769,21.78,16.335,205.28551541591645,243.40051541591646,37.25143808419688,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2044,Heat_Pump,True,1.8859066486746023,23.6,14.16,243.2948541235928,281.0548541235928,,2.469492258567809,2707768.562879913,38991867.30547075,Energy-based,0.084,169.45,,,,,,,
2044,NCC-H2,True,36.07574470249417,40.12,40.12,242.8150032740858,323.0550032740858,,2.469492258567809,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,493.8984517135618,,,
2044,NCC-Electricity,True,36.07574470249417,35.4,35.4,88.78083321712886,159.58083321712886,36.1169742203155,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,180.5848711015775,
2044,RE_PPA,True,2.433632797804584,0.0,0.0,-3921.559581755426,-3921.559581755426,36.1169742203155,,,,Energy-based,0.084,169.45,,,,,,,
2044,RDH,True,1.4089061386376769,21.24,15.93,199.03370311027504,236.20370311027506,36.1169742203155,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2045,Heat_Pump,True,1.9238154085549213,23.0,13.799999999999999,243.6381038171376,280.4381038171376,,2.386840961079205,2707768.562879913,38991867.30547075,Energy-based,0.07,173.1,,,,,,,
2045,NCC-H2,True,36.07574470249417,39.1,39.1,234.6882415882881,312.8882415882881,,2.386840961079205,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,477.36819221584096,,,
2045,NCC-Electricity,True,36.07574470249417,34.5,34.5,86.07708130123059,155.07708130123058,35.01705957989077,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,175.08529789945385,
2045,RE_PPA,True,1.7070273712575983,0.0,0.0,-6904.14702100546,-6904.14702100546,35.01705957989077,,,,Energy-based,0.07,173.1,,,,,,,
2045,RDH,True,1.4089061386376769,20.7,15.524999999999999,192.97228493461293,229.19728493461292,35.01705957989077,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2046,Heat_Pump,True,1.96172416843524,22.4,13.44,243.98189045936388,279.8218904593639,,2.306413907655591,2707768.562879913,38991867.30547075,Energy-based,0.056,176.76,,,,,,,
2046,NCC-H2,True,36.07574470249417,38.08,38.08,226.78018066093549,302.9401806609355,,2.306413907655591,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,461.28278153111825,,,
2046,NCC-Electricity,True,36.07574470249417,33.6,33.6,83.45567006808807,150.65567006808806,33.95064199292463,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,169.75320996462315,
2046,RE_PPA,True,0.6360736113772792,0.0,0.0,-23801.5596678459,-23801.5596678459,33.95064199292463,,,,Energy-based,0.056,176.76,,,,,,,
2046,RDH,True,1.4089061386376769,20.16,15.12,187.09546258230182,222.37546258230182,33.95064199292463,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2047,Heat_Pump,True,1.9996329283155587,21.8,13.08,244.29910085581187,279.1791008558119,,2.228139137991801,2707768.562879913,38991867.30547075,Energy-based,0.042,180.41,,,,,,,
2047,NCC-H2,True,36.07574470249417,37.06,37.06,219.08374493158672,293.2037449315867,,2.228139137991801,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,445.6278275983602,,,
2047,NCC-Electricity,True,36.07574470249417,32.7,32.7,80.91409189560892,146.31409189560893,32.91670133244617,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,164.58350666223086,
2047,RE_PPA,True,-1.1235768151697059,0.0,0.0,1000000000.0,1000000000.0,32.91670133244617,,,,Energy-based,0.042,180.41,,,,,,,
2047,RDH,True,1.4089061386376769,19.62,14.715,181.39761432967728,215.7326143296773,32.91670133244617,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2048,Heat_Pump,True,2.0375416881958777,21.2,12.719999999999999,244.61779715075474,278.5377971507547,,2.1519471042885523,2707768.562879913,38991867.30547075,Energy-based,0.028,184.07,,,,,,,
2048,NCC-H2,True,36.07574470249417,36.04,36.04,211.59209605156832,283.6720960515683,,2.1519471042885523,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,430.38942085771043,,,
2048,NCC-Electricity,True,36.07574470249417,31.8,31.8,78.44991552940073,142.04991552940072,31.91424853866589,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,159.57124269332945,
2048,RE_PPA,True,-4.604968908383359,0.0,0.0,1000000000.0,1000000000.0,31.91424853866589,,,,Energy-based,0.028,184.07,,,,,,,
2048,RDH,True,1.4089061386376769,19.08,14.309999999999999,175.87328965834027,209.26328965834028,31.91424853866589,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2049,Heat_Pump,True,2.075450448076196,20.6,12.36,244.91180461329708,277.87180461329706,,2.0777705891635856,2707768.562879913,38991867.30547075,Energy-based,0.014,187.72,,,,,,,
2049,NCC-H2,True,36.07574470249417,35.02,35.02,204.29862481251504,274.33862481251504,,2.0777705891635856,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,415.5541178327171,,,
2049,NCC-Electricity,True,36.07574470249417,30.9,30.900000000000002,76.06078375705158,137.8607837570516,30.94232467284861,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,154.71162336424305,
2049,RE_PPA,True,-14.973327668263678,0.0,0.0,1000000000.0,1000000000.0,30.94232467284861,,,,Energy-based,0.014,187.72,,,,,,,
2049,RDH,True,1.4089061386376769,18.54,13.905,170.517204041233,202.96220404123298,30.94232467284861,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
2050,Heat_Pump,True,2.113359207956515,20.0,12.0,245.20807708077072,277.20807708077075,,2.0055446263899044,2707768.562879913,38991867.30547075,Energy-based,0.0,191.38,,,,,,,
2050,NCC-H2,True,36.07574470249417,34.0,34.0,197.19694335288722,265.1969433528872,,2.0055446263899044,,,Energy-based (Dynamic LCOH),,,0.2,2.0340524475584276,17735.896999999997,401.10892527798086,,,
2050,NCC-Electricity,True,36.07574470249417,30.0,30.0,73.74441115323853,133.74441115323853,29.999999999999968,,,,Energy-based,0.0,,,2.0340524475584276,17735.896999999997,,5.0,149.99999999999983,
2050,RE_PPA,True,-inf,0.0,0.0,1000000000.0,1000000000.0,29.999999999999968,,,,Energy-based,0.0,191.38,,,,,,,
2050,RDH,True,1.4089061386376769,18.0,13.5,165.32423388749996,196.82423388749996,29.999999999999968,,7764210.9329889985,25994578.20364717,Energy-based,0.0,,,,,,,,Coolbrook (2024)
