year,scenario,process,bau_emissions_tco2,emissions_tco2,abatement_tco2
2042,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,5538.78812469842,34708.190483253275
2042,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,1921417.5451061435,974050.136922848
2042,restructure_25pct_ncc_h2,Extraction,214726.96768377756,32136.25744130203,182590.71024247553
2042,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,17202129.270712547,9920412.300636664
2042,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,66764.4222054155,0.0
2042,restructure_25pct_ncc_h2,Utility,9731516.444004135,2497607.0873487676,0.0
2042,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,33551.80669328708,0.0
2042,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,2140529.8241678323,0.0
2042,restructure_40pct_ncc_elec,Extraction,186448.88655610205,27904.13091864142,158544.75563746062
2042,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,19195700.672932908,4318824.757337352
2042,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,57972.00191497728,0.0
2042,restructure_40pct_ncc_elec,Utility,8449941.919540495,2168689.2220105077,0.0
2042,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,4809.367402053621,30137.357872578825
2042,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,1869940.6902184011,633516.5595178303
2042,restructure_40pct_ncc_h2,Extraction,186448.88655610205,27904.13091864142,158544.75563746062
2042,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,19536410.178718366,3950732.2077268343
2042,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,57972.00191497728,0.0
2042,restructure_40pct_ncc_h2,Utility,8449941.919540495,2168689.2220105077,0.0
2042,shaheen_ncc_elec,BTX Extraction,66981.22344304553,9217.954187269444,57763.26925577609
2042,shaheen_ncc_elec,BTX Plant,4893742.275632962,2428641.0016718335,2465101.2739611287
2042,shaheen_ncc_elec,Extraction,357360.3658991956,53482.91759406272,303877.4483051329
2042,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,14570940.734269308,31616788.9378949
2042,shaheen_ncc_elec,Polymerization,432933.597857754,111113.00367037309,321820.5941873809
2042,shaheen_ncc_elec,Utility,16195722.012452614,4156654.342186806,12039067.670265807
2042,shaheen_ncc_h2,BTX Extraction,66981.22344304553,9217.954187269444,57763.26925577609
2042,shaheen_ncc_h2,BTX Plant,4893742.275632962,2428641.0016718335,2464366.0356255444
2042,shaheen_ncc_h2,Extraction,357360.3658991956,53482.91759406272,303877.4483051329
2042,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,16011991.34781833,29548903.49775713
2042,shaheen_ncc_h2,Polymerization,432933.597857754,111113.00367037309,0.0
2042,shaheen_ncc_h2,Utility,16195722.012452614,4156654.342186806,0.0
2043,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,38571.1029373982,0.0
2043,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,2444644.4956232538,0.0
2043,restructure_25pct_ncc_elec,Extraction,214726.96768377756,28115.635420048875,186611.3322637287
2043,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,15918316.921836393,11309349.810825322
2043,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,58411.411384362626,0.0
2043,restructure_25pct_ncc_elec,Utility,9731516.444004135,2185127.2015321213,0.0
2043,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,4845.82088836439,35401.1577195873
2043,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,1813288.0619933319,1080234.3452444477
2043,restructure_25pct_ncc_h2,Extraction,214726.96768377756,28115.635420048875,186611.3322637287
2043,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,16486966.09352915,10617570.377738075
2043,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,58411.411384362626,0.0
2043,restructure_25pct_ncc_h2,Utility,9731516.444004135,2185127.2015321213,0.0
2043,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,33491.55103102594,0.0
2043,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,2122701.4433776443,0.0
2043,restructure_40pct_ncc_elec,Extraction,186448.88655610205,24412.997470375292,162035.88908572675
2043,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,16517272.87644082,7017962.447865186
2043,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,50719.02580407753,0.0
2043,restructure_40pct_ncc_elec,Utility,8449941.919540495,1897360.811750033,0.0
2043,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,4207.65923736416,30739.066037268283
2043,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,1808521.6402235003,692784.4393302498
2043,restructure_40pct_ncc_h2,Extraction,186448.88655610205,24412.997470375292,162035.88908572675
2043,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,16804509.830543943,6694821.012147363
2043,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,50719.02580407753,0.0
2043,restructure_40pct_ncc_h2,Utility,8449941.919540495,1897360.811750033,0.0
2043,shaheen_ncc_elec,BTX Extraction,66981.22344304553,8064.680204947975,58916.543238097554
2043,shaheen_ncc_elec,BTX Plant,4893742.275632962,2124789.580551139,2768952.6950818226
2043,shaheen_ncc_elec,Extraction,357360.3658991956,46791.57848488597,310568.7874143096
2043,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,12747945.468140887,33439784.204023317
2043,shaheen_ncc_elec,Polymerization,432933.597857754,97211.46612448193,335722.1317332721
2043,shaheen_ncc_elec,Utility,16195722.012452614,3636608.2225208962,12559113.789931716
2043,shaheen_ncc_h2,BTX Extraction,66981.22344304553,8064.680204947975,58916.543238097554
2043,shaheen_ncc_h2,BTX Plant,4893742.275632962,2124789.580551139,2768185.6969909216
2043,shaheen_ncc_h2,Extraction,357360.3658991956,46791.57848488597,310568.7874143096
2043,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,14401040.666272493,31184887.116103224
2043,shaheen_ncc_h2,Polymerization,432933.597857754,97211.46612448193,0.0
2043,shaheen_ncc_h2,Utility,16195722.012452614,3636608.2225208962,0.0
2044,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,38502.20417424916,0.0
2044,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,2424258.8034028164,0.0
2044,restructure_25pct_ncc_elec,Extraction,214726.96768377756,24123.732127518953,190603.23555625865
2044,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,12883833.538788263,14471003.162829828
2044,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,50118.06492631727,0.0
2044,restructure_25pct_ncc_elec,Utility,9731516.444004135,1874879.3148998793,0.0
2044,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,4157.803418004176,36089.17518994752
2044,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,1705930.9323313262,1185660.0949351788
2044,restructure_25pct_ncc_h2,Extraction,214726.96768377756,24123.732127518953,190603.23555625865
2044,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,13473763.30245081,13647855.19622748
2044,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,50118.06492631727,0.0
2044,restructure_25pct_ncc_h2,Utility,9731516.444004135,1874879.3148998793,0.0
2044,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,33431.72576635238,0.0
2044,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,2105000.4081645296,0.0
2044,restructure_40pct_ncc_elec,Extraction,186448.88655610205,20946.800689596777,165502.08586650528
2044,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,13941331.988200363,9625113.616213813
2044,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,43517.856665398496,0.0
2044,restructure_40pct_ncc_elec,Utility,8449941.919540495,1627970.4615628475,0.0
2044,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,3610.248988136767,31336.47628649568
2044,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,1747541.297728563,751628.9771440091
2044,restructure_40pct_ncc_h2,Extraction,186448.88655610205,20946.800689596777,165502.08586650528
2044,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,14096305.902570903,9417904.181787511
2044,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,43517.856665398496,0.0
2044,restructure_40pct_ncc_h2,Utility,8449941.919540495,1627970.4615628475,0.0
2044,shaheen_ncc_elec,BTX Extraction,66981.22344304553,6919.643893928805,60061.57954911672
2044,shaheen_ncc_elec,BTX Plant,4893742.275632962,1823108.5267241646,3070633.7489087973
2044,shaheen_ncc_elec,Extraction,357360.3658991956,40148.03465506049,317212.3312441351
2044,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,10937971.596770527,35249758.07539368
2044,shaheen_ncc_elec,Polymerization,432933.597857754,83409.2252753471,349524.3725824069
2044,shaheen_ncc_elec,Utility,16195722.012452614,3120276.717995458,13075445.294457154
2044,shaheen_ncc_h2,BTX Extraction,66981.22344304553,6919.643893928805,60061.57954911672
2044,shaheen_ncc_h2,BTX Plant,4893742.275632962,1823108.5267241646,3069835.2179179746
2044,shaheen_ncc_h2,Extraction,357360.3658991956,40148.03465506049,317212.3312441351
2044,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,12490579.649726408,33135698.820889227
2044,shaheen_ncc_h2,Polymerization,432933.597857754,83409.2252753471,0.0
2044,shaheen_ncc_h2,Utility,16195722.012452614,3120276.717995458,0.0
2045,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,38432.809736545074,0.0
2045,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,2403726.451526117,0.0
2045,restructure_25pct_ncc_elec,Extraction,214726.96768377756,20103.11010626579,194623.85757751175
2045,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,10335382.846914643,17091292.58919039
2045,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,41765.05410526439,0.0
2045,restructure_25pct_ncc_elec,Utility,9731516.444004135,1562399.4290832328,0.0
2045,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,3464.8361816701467,36782.14242628155
2045,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,1597801.4492185146,1291844.3032567785
2045,restructure_25pct_ncc_h2,Extraction,214726.96768377756,20103.11010626579,194623.85757751175
2045,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,11416418.881439554,15823862.363782085
2045,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,41765.05410526439,0.0
2045,restructure_25pct_ncc_h2,Utility,9731516.444004135,1562399.4290832328,0.0
2045,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,33371.47010409124,0.0
2045,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,2087172.027374342,0.0
2045,restructure_40pct_ncc_elec,Extraction,186448.88655610205,17455.667241330648,168993.2193147714
2045,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,11197314.049677536,12510137.544770667
2045,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,36264.88055449875,0.0
2045,restructure_40pct_ncc_elec,Utility,8449941.919540495,1356642.051302373,0.0
2045,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,3008.5408234473057,31938.184451185138
2045,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,1686122.247733662,810896.8569564286
2045,restructure_40pct_ncc_h2,Extraction,186448.88655610205,17455.667241330648,168993.2193147714
2045,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,11623594.744140875,11904493.227504397
2045,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,36264.88055449875,0.0
2045,restructure_40pct_ncc_h2,Utility,8449941.919540495,1356642.051302373,0.0
2045,shaheen_ncc_elec,BTX Extraction,66981.22344304553,5766.369911607337,61214.85353143819
2045,shaheen_ncc_elec,BTX Plant,4893742.275632962,1519257.1056034705,3374485.170029491
2045,shaheen_ncc_elec,Extraction,357360.3658991956,33456.69554588374,323903.67035331187
2045,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,9114976.330642106,37072753.3415221
2045,shaheen_ncc_elec,Polymerization,432933.597857754,69507.68772945592,363425.9101282981
2045,shaheen_ncc_elec,Utility,16195722.012452614,2600230.5983295483,13595491.414123064
2045,shaheen_ncc_h2,BTX Extraction,66981.22344304553,5766.369911607337,61214.85353143819
2045,shaheen_ncc_h2,BTX Plant,4893742.275632962,1519257.1056034705,3373654.879283352
2045,shaheen_ncc_h2,Extraction,357360.3658991956,33456.69554588374,323903.67035331187
2045,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,10420703.700078757,35256504.26449002
2045,shaheen_ncc_h2,Polymerization,432933.597857754,69507.68772945592,0.0
2045,shaheen_ncc_h2,Utility,16195722.012452614,2600230.5983295483,0.0
2046,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,38363.415298841,0.0
2046,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,2383194.099649417,0.0
2046,restructure_25pct_ncc_elec,Extraction,214726.96768377756,16082.488085012636,198644.4795987649
2046,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,7924387.692572478,19565047.953472998
2046,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,33412.04328421151,0.0
2046,restructure_25pct_ncc_elec,Utility,9731516.444004135,1249919.5432665863,0.0
2046,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,2771.868945336117,37475.10966261558
2046,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,730300.2851979117,2209682.528337628
2046,restructure_25pct_ncc_h2,Extraction,214726.96768377756,16082.488085012636,198644.4795987649
2046,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,9574270.055481298,17722156.277127616
2046,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,33412.04328421151,0.0
2046,restructure_25pct_ncc_h2,Utility,9731516.444004135,1249919.5432665863,0.0
2046,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,33311.2144418301,0.0
2046,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,2069343.6465841543,0.0
2046,restructure_40pct_ncc_elec,Extraction,186448.88655610205,13964.533793064518,172484.35276303755
2046,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,8541999.882087708,15248230.572595442
2046,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,29011.904443598993,0.0
2046,restructure_40pct_ncc_elec,Utility,8449941.919540495,1085313.6410418984,0.0
2046,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,2406.8326587578445,32539.8926158746
2046,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,997489.5289133474,1530300.0704365496
2046,restructure_40pct_ncc_h2,Extraction,186448.88655610205,13964.533793064518,172484.35276303755
2046,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,9695216.525875445,13950897.621763349
2046,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,29011.904443598993,0.0
2046,restructure_40pct_ncc_h2,Utility,8449941.919540495,1085313.6410418984,0.0
2046,shaheen_ncc_elec,BTX Extraction,66981.22344304553,4613.09592928587,62368.12751375966
2046,shaheen_ncc_elec,BTX Plant,4893742.275632962,1215405.6844827763,3678336.5911501856
2046,shaheen_ncc_elec,Extraction,357360.3658991956,26765.35643670699,330595.00946248864
2046,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,7291981.064513684,38895748.60765052
2046,shaheen_ncc_elec,Polymerization,432933.597857754,55606.150183564736,377327.4476741893
2046,shaheen_ncc_elec,Utility,16195722.012452614,2080184.4786636385,14115537.533788975
2046,shaheen_ncc_h2,BTX Extraction,66981.22344304553,4613.09592928587,62368.12751375966
2046,shaheen_ncc_h2,BTX Plant,4893742.275632962,1215405.6844827763,3677474.5406487295
2046,shaheen_ncc_h2,Extraction,357360.3658991956,26765.35643670699,330595.00946248864
2046,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,7688828.485501806,38070891.736332305
2046,shaheen_ncc_h2,Polymerization,432933.597857754,55606.150183564736,0.0
2046,shaheen_ncc_h2,Utility,16195722.012452614,2080184.4786636385,0.0
2047,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,38294.02086113691,0.0
2047,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,2362661.747772718,0.0
2047,restructure_25pct_ncc_elec,Extraction,214726.96768377756,12061.866063759477,202665.10162001807
2047,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,5243276.700342652,22319602.482965562
2047,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,25059.032463158634,0.0
2047,restructure_25pct_ncc_elec,Utility,9731516.444004135,937439.6574499396,0.0
2047,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,2078.901709002088,38168.07689894961
2047,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,547725.2138984337,2392238.5161667373
2047,restructure_25pct_ncc_h2,Extraction,214726.96768377756,12061.866063759477,202665.10162001807
2047,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,7290123.590524342,20080071.56970588
2047,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,25059.032463158634,0.0
2047,restructure_25pct_ncc_h2,Utility,9731516.444004135,937439.6574499396,0.0
2047,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,33250.958779568966,0.0
2047,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,2051515.2657939666,0.0
2047,restructure_40pct_ncc_elec,Extraction,186448.88655610205,10473.400344798389,175975.48621130365
2047,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,5880323.757015365,17990390.27527702
2047,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,21758.928332699248,0.0
2047,restructure_40pct_ncc_elec,Utility,8449941.919540495,813985.2307814237,0.0
2047,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,1805.1244940683837,33141.60078056406
2047,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,475593.5287106517,2077196.974963882
2047,restructure_40pct_ncc_h2,Extraction,186448.88655610205,10473.400344798389,175975.48621130365
2047,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,7485139.243541813,16232635.637655517
2047,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,21758.928332699248,0.0
2047,restructure_40pct_ncc_h2,Utility,8449941.919540495,813985.2307814237,0.0
2047,shaheen_ncc_elec,BTX Extraction,66981.22344304553,3459.8219469644023,63521.401496081126
2047,shaheen_ncc_elec,BTX Plant,4893742.275632962,911554.2633620822,3982188.01227088
2047,shaheen_ncc_elec,Extraction,357360.3658991956,20074.017327530244,337286.34857166535
2047,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,5468985.798385263,40718743.87377894
2047,shaheen_ncc_elec,Polymerization,432933.597857754,41704.61263767355,391228.9852200805
2047,shaheen_ncc_elec,Utility,16195722.012452614,1560138.358997729,14635583.653454885
2047,shaheen_ncc_h2,BTX Extraction,66981.22344304553,3459.8219469644023,63521.401496081126
2047,shaheen_ncc_h2,BTX Plant,4893742.275632962,911554.2633620822,3981294.202014107
2047,shaheen_ncc_h2,Extraction,357360.3658991956,20074.017327530244,337286.34857166535
2047,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,5642916.153138415,40177473.223706156
2047,shaheen_ncc_h2,Polymerization,432933.597857754,41704.61263767355,0.0
2047,shaheen_ncc_h2,Utility,16195722.012452614,1560138.358997729,0.0
2048,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,38224.62642343284,0.0
2048,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,2342129.3958960185,0.0
2048,restructure_25pct_ncc_elec,Extraction,214726.96768377756,8041.244042506318,206685.72364127124
2048,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,2893197.2249991316,24725744.48047418
2048,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,16706.021642105756,0.0
2048,restructure_25pct_ncc_elec,Utility,9731516.444004135,624959.7716332931,0.0
2048,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,1385.9344726680586,38861.044135283635
2048,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,365150.14259895583,2574794.5039958465
2048,restructure_25pct_ncc_h2,Extraction,214726.96768377756,8041.244042506318,206685.72364127124
2048,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,4374042.771699934,23102630.475449298
2048,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,16706.021642105756,0.0
2048,restructure_25pct_ncc_h2,Utility,9731516.444004135,624959.7716332931,0.0
2048,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,33190.70311730782,0.0
2048,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,2033686.885003779,0.0
2048,restructure_40pct_ncc_elec,Extraction,186448.88655610205,6982.266896532259,179466.61965956978
2048,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,2936271.3397955233,21025778.011608664
2048,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,14505.952221799496,0.0
2048,restructure_40pct_ncc_elec,Utility,8449941.919540495,542656.8205209492,0.0
2048,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,1203.4163293789222,33743.30894525352
2048,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,317062.35247376777,2235711.580893644
2048,restructure_40pct_ncc_h2,Extraction,186448.88655610205,6982.266896532259,179466.61965956978
2048,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,4793309.5293077,19022263.965798233
2048,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,14505.952221799496,0.0
2048,restructure_40pct_ncc_h2,Utility,8449941.919540495,542656.8205209492,0.0
2048,shaheen_ncc_elec,BTX Extraction,66981.22344304553,2306.547964642935,64674.67547840259
2048,shaheen_ncc_elec,BTX Plant,4893742.275632962,607702.8422413882,4286039.433391574
2048,shaheen_ncc_elec,Extraction,357360.3658991956,13382.678218353494,343977.6876808421
2048,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,3645990.532256842,42541739.13990736
2048,shaheen_ncc_elec,Polymerization,432933.597857754,27803.075091782368,405130.5227659716
2048,shaheen_ncc_elec,Utility,16195722.012452614,1040092.2393318192,15155629.773120794
2048,shaheen_ncc_h2,BTX Extraction,66981.22344304553,2306.547964642935,64674.67547840259
2048,shaheen_ncc_h2,BTX Plant,4893742.275632962,607702.8422413882,4285113.863379484
2048,shaheen_ncc_h2,Extraction,357360.3658991956,13382.678218353494,343977.6876808421
2048,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,3640301.832788131,42243676.0106523
2048,shaheen_ncc_h2,Polymerization,432933.597857754,27803.075091782368,0.0
2048,shaheen_ncc_h2,Utility,16195722.012452614,1040092.2393318192,0.0
2049,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,692.9672363340293,39554.011371617664
2049,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,1333873.0596507457,1542513.2096491163
2049,restructure_25pct_ncc_elec,Extraction,214726.96768377756,4020.622021253159,210706.3456625244
2049,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,1095382.372951947,26657418.673539765
2049,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,8353.010821052878,0.0
2049,restructure_25pct_ncc_elec,Utility,9731516.444004135,312479.88581664657,0.0
2049,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,692.9672363340293,39554.011371617664
2049,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,182575.07129947792,2757350.4918249557
2049,restructure_25pct_ncc_h2,Extraction,214726.96768377756,4020.622021253159,210706.3456625244
2049,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,1445227.0634682684,26145696.082682192
2049,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,8353.010821052878,0.0
2049,restructure_25pct_ncc_h2,Utility,9731516.444004135,312479.88581664657,0.0
2049,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,601.7081646894611,34345.017109942986
2049,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,1602826.3231029704,752233.7399899588
2049,restructure_40pct_ncc_elec,Extraction,186448.88655610205,3491.1334482661296,182957.75310783592
2049,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,951127.9649365676,23146817.950975195
2049,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,7252.976110899748,0.0
2049,restructure_40pct_ncc_elec,Utility,8449941.919540495,271328.4102604746,0.0
2049,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,601.7081646894611,34345.017109942986
2049,restructure_40pct_ncc_h2,BTX Plant,2553256.839460676,158531.17623688388,2394226.1868234063
2049,restructure_40pct_ncc_h2,Extraction,186448.88655610205,3491.1334482661296,182957.75310783592
2049,restructure_40pct_ncc_h2,Naphtha Cracker,24097945.91591176,2245886.7811238933,21667801.519701324
2049,restructure_40pct_ncc_h2,Polymerization,225878.39888230647,7252.976110899748,0.0
2049,restructure_40pct_ncc_h2,Utility,8449941.919540495,271328.4102604746,0.0
2049,shaheen_ncc_elec,BTX Extraction,66981.22344304553,1153.2739823214674,65827.94946072406
2049,shaheen_ncc_elec,BTX Plant,4893742.275632962,303851.4211206941,4589890.854512268
2049,shaheen_ncc_elec,Extraction,357360.3658991956,6691.339109176747,350669.02679001883
2049,shaheen_ncc_elec,Naphtha Cracker,46187729.67216421,1822995.266128421,44364734.40603578
2049,shaheen_ncc_elec,Polymerization,432933.597857754,13901.537545891184,419032.06031186285
2049,shaheen_ncc_elec,Utility,16195722.012452614,520046.1196659096,15675675.892786704
2049,shaheen_ncc_h2,BTX Extraction,66981.22344304553,1153.2739823214674,65827.94946072406
2049,shaheen_ncc_h2,BTX Plant,4893742.275632962,303851.4211206941,4588933.524744861
2049,shaheen_ncc_h2,Extraction,357360.3658991956,6691.339109176747,350669.02679001883
2049,shaheen_ncc_h2,Naphtha Cracker,46187729.67216421,1521103.1793065793,44436206.179173894
2049,shaheen_ncc_h2,Polymerization,432933.597857754,13901.537545891184,0.0
2049,shaheen_ncc_h2,Utility,16195722.012452614,520046.1196659096,0.0
2050,restructure_25pct_ncc_elec,BTX Extraction,40246.97860795169,0.0,40246.97860795169
2050,restructure_25pct_ncc_elec,BTX Plant,2940500.7934455452,0.0,2939906.4796540653
2050,restructure_25pct_ncc_elec,Extraction,214726.96768377756,0.0,214726.96768377756
2050,restructure_25pct_ncc_elec,Naphtha Cracker,27752801.04649171,0.0,27752801.04649171
2050,restructure_25pct_ncc_elec,Polymerization,260136.62271278963,0.0,0.0
2050,restructure_25pct_ncc_elec,Utility,9731516.444004135,0.0,0.0
2050,restructure_25pct_ncc_h2,BTX Extraction,40246.97860795169,0.0,40246.97860795169
2050,restructure_25pct_ncc_h2,BTX Plant,2940500.7934455452,0.0,2940500.7934455452
2050,restructure_25pct_ncc_h2,Extraction,214726.96768377756,0.0,214726.96768377756
2050,restructure_25pct_ncc_h2,Naphtha Cracker,27752801.04649171,0.0,27752801.04649171
2050,restructure_25pct_ncc_h2,Polymerization,260136.62271278963,0.0,260136.62271278963
2050,restructure_25pct_ncc_h2,Utility,9731516.444004135,0.0,9731516.444004135
2050,restructure_40pct_ncc_elec,BTX Extraction,34946.725274632445,0.0,34946.725274632445
2050,restructure_40pct_ncc_elec,BTX Plant,2553256.839460676,0.0,2552740.7927531684
2050,restructure_40pct_ncc_elec,Extraction,186448.88655610205,0.0,186448.88655610205
2050,restructure_40pct_ncc_elec,Naphtha Cracker,24097945.91591176,0.0,24097945.91591176
2050,restructure_40pct_ncc_elec,Polymerization,225878.39888230647,0.0,0.0
2050,restructure_40pct_ncc_elec,Utility,8449941.919540495,0.0,0.0
2050,restructure_40pct_ncc_h2,BTX Extraction,34946.725274632445,0.0,34946.725274632445
