year,scenario,region,facility_id,company,product,process,technology,capacity_tpy,production_t,bau_emissions_tco2,emissions_tco2,abatement_tco2,capex_usd,opex_usd_yr,fuel_cost_usd_yr,total_cost_usd,mac_usd_per_tco2,elec_demand_mwh,h2_demand_t,heat_demand_gj,tech_deployed
2040,restructure_25pct_ncc_elec,Ulsan,ISU Chemical_Alkylbenzene_Ulsan,ISU Chemical,Alkylbenzene,Utility,Heat_Pump,180000,125999.99999999999,5493.599999999999,1761.4799999999998,3732.12,1940702.4,58221.07199999999,0.0,135849.16799999998,36.39999999999999,12599.999999999998,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Ulsan,Aekyung Chemical_PA_Ulsan,Aekyung Chemical,PA,Utility,Heat_Pump,210000,147000.0,9613.8,3082.59,6531.209999999999,3396229.1999999997,101886.87599999999,0.0,237736.04399999997,36.4,22050.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,OCI_PA_Pohang,OCI,PA,Utility,Heat_Pump,60000,42000.0,2746.8,880.74,1866.0600000000002,970351.2000000001,29110.536,0.0,67924.584,36.4,6300.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Ulsan,Aekyung Chemical_MA_Ulsan,Aekyung Chemical,MA,Utility,Heat_Pump,8000,5600.0,366.24,117.432,248.808,129380.15999999999,3881.4047999999993,0.0,9056.6112,36.4,840.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Ulsan,Yongsan Chemical_MA_Ulsan,Yongsan Chemical,MA,Utility,Heat_Pump,38000,26600.0,1739.64,557.802,1181.8380000000002,614555.7600000001,18436.672800000004,0.0,43018.90320000001,36.4,3990.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Ulsan,Korea PTG_MA_Ulsan,Korea PTG,MA,Utility,Heat_Pump,30000,21000.0,1373.4,440.37,933.0300000000001,485175.60000000003,14555.268,0.0,33962.292,36.4,3150.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,OCI_TDI_Gunsan,OCI,TDI,Utility,Heat_Pump,50000,35000.0,12.300036367052552,3.943910743380612,8.35612562367194,4345.185324309408,130.35555972928225,0.0,304.1629727016586,36.4,28.211092584982918,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,BASF Korea_TDI_Yeosu,BASF Korea,TDI,Utility,Heat_Pump,160000,112000.0,39.360116374568165,12.620514378817958,26.739601995750206,13904.593037790106,417.13779113370316,0.0,973.3215126453074,36.4,90.27549627194533,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Hanwha Solutions_TDI_Yeosu,Hanwha Solutions,TDI,Utility,Heat_Pump,150000,105000.0,36.90010910115765,11.831732230141835,25.06837687101582,13035.555972928225,391.0666791878467,0.0,912.4889181049757,36.4,84.63327775494875,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Downing Chemical_MDI_Yeosu,Downing Chemical,MDI,Utility,Heat_Pump,30000,21000.0,7.380021820231531,2.366346446028367,5.013675374203164,2607.1111945856455,78.21333583756936,0.0,182.49778362099516,36.4,16.92665555098975,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Kumho Mitsui Chemical_MDI_Yeosu,Kumho Mitsui Chemical,MDI,Utility,Heat_Pump,610000,427000.0,150.06044367804114,48.11571106924347,101.94473260879766,53011.26095657479,1590.3378286972436,0.0,3710.788266960235,36.4,344.1753295367916,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,BASF Korea_MDI_Yeosu,BASF Korea,MDI,Utility,Heat_Pump,250000,175000.0,61.500181835262765,19.71955371690306,41.7806281183597,21725.926621547045,651.7777986464114,0.0,1520.8148635082932,36.400000000000006,141.0554629249146,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Daesan,LG Chem_Phenol_Daesan,LG Chem,Phenol,Utility,Heat_Pump,360000,251999.99999999997,88.56026184277837,28.396157352340406,60.164104490437964,31285.33433502774,938.5600300508321,0.0,2189.9734034519415,36.39999999999999,203.119866611877,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Kumho P&B Chemical_Phenol_Yeosu,Kumho P&B Chemical,Phenol,Utility,Heat_Pump,680000,475999.99999999994,167.28049459191467,53.63718610997631,113.64330848193836,59094.52041060795,1772.8356123182384,0.0,4136.616428742556,36.4,383.6708591557676,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,LG Chem_Phenol_Yeosu,LG Chem,Phenol,Utility,Heat_Pump,350000,244999.99999999997,86.10025456936786,27.607375203664283,58.49287936570358,30416.297270165865,912.4889181049759,0.0,2129.1408089116103,36.4,197.4776480948804,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Daesan,LG Chem_Acetone_Daesan,LG Chem,Acetone,Utility,Heat_Pump,225000,157500.0,55.35016365173648,17.747598345212754,37.60256530652373,19553.333959392337,586.6000187817701,0.0,1368.7333771574636,36.4,126.94991663242313,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Kumho P&B Chemical_Acetone_Yeosu,Kumho P&B Chemical,Acetone,Utility,Heat_Pump,420000,294000.0,103.32030548324144,33.12885024439714,70.1914552388443,36499.556724199036,1094.986701725971,0.0,2554.9689706939325,36.4,236.9731777138565,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,LG Chem_Acetone_Yeosu,LG Chem,Acetone,Utility,Heat_Pump,210000,147000.0,51.66015274162072,16.56442512219857,35.09572761942215,18249.778362099518,547.4933508629855,0.0,1277.4844853469663,36.4,118.48658885692825,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,Samyang Innochem_BPA_Gunsan,Samyang Innochem,BPA,Utility,Heat_Pump,180000,125999.99999999999,44.28013092138919,14.198078676170203,30.082052245218982,15642.66716751387,469.28001502541605,0.0,1094.9867017259708,36.39999999999999,101.5599333059385,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Daesan,LG Chem_BPA_Daesan,LG Chem,BPA,Utility,Heat_Pump,165000,115499.99999999999,40.59012001127341,13.014905453156018,27.575214558117395,14339.111570221045,430.1733471066313,0.0,1003.737809915473,36.39999999999999,93.09660553044361,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Kumho P&B Chemical_BPA_Yeosu,Kumho P&B Chemical,BPA,Utility,Heat_Pump,450000,315000.0,110.70032730347296,35.49519669042551,75.20513061304746,39106.667918784675,1173.2000375635403,0.0,2737.466754314927,36.4,253.89983326484625,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,LG Chem_BPA_Yeosu,LG Chem,BPA,Utility,Heat_Pump,330000,230999.99999999997,81.18024002254683,26.029810906312036,55.15042911623479,28678.22314044209,860.3466942132626,0.0,2007.475619830946,36.39999999999999,186.19321106088722,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,Bluecube Chemical_Epoxy Resin_Gumi,Bluecube Chemical,Epoxy Resin,Utility,Heat_Pump,52000,36400.0,12.792037821734654,4.101667173115836,8.690370648618817,4518.992737281785,135.56978211845353,0.0,316.3294916097249,36.4,29.339536288382234,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,Kukdo Chemical_Epoxy Resin_Busan/Iksan/Siheung,Kukdo Chemical,Epoxy Resin,Utility,Heat_Pump,530000,371000.0,130.38038549075708,41.805453879834495,88.57493161092259,46058.964437679744,1381.7689331303923,0.0,3224.127510637582,36.4,299.03758140081896,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Kumho P&B Chemical_Epoxy Resin_Yeosu,Kumho P&B Chemical,Epoxy Resin,Utility,Heat_Pump,338000,236599.99999999997,83.14824584127524,26.660836625252934,56.48740921602231,29373.452792331598,881.203583769948,0.0,2056.141695463212,36.4,190.7069858744845,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,LG Chem_Octanol_Naju,LG Chem,Octanol,Utility,Heat_Pump,125000,87500.0,30.750090917631383,9.85977685845153,20.89031405917985,10862.963310773523,325.8888993232057,0.0,760.4074317541466,36.400000000000006,70.5277314624573,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Hanwha Solutions_Octanol_Yeosu,Hanwha Solutions,Octanol,Utility,Heat_Pump,152000,106400.0,37.39211055583976,11.98948865987706,25.402621895962696,13209.363385900604,396.2809015770181,0.0,924.6554370130423,36.400000000000006,85.76172145834806,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,LG Chem_Butanol_Naju,LG Chem,Butanol,Utility,Heat_Pump,55000,38500.0,13.530040003757806,4.338301817718673,9.191738186039133,4779.70385674035,143.3911157022105,0.0,334.5792699718245,36.400000000000006,31.032201843481207,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Hanwha Solutions_Butanol_Yeosu,Hanwha Solutions,Butanol,Utility,Heat_Pump,12000,8400.0,2.9520087280926126,0.9465385784113469,2.0054701496812655,1042.844477834258,31.285334335027738,0.0,72.99911344839806,36.4,6.7706622203959,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Kumho Petrochemical_PPG_Yeosu,Kumho Petrochemical,PPG,Utility,Heat_Pump,152000,106400.0,37.39211055583976,11.98948865987706,25.402621895962696,13209.363385900604,396.2809015770181,0.0,924.6554370130423,36.400000000000006,85.76172145834806,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Ulsan,PU Core_PPG_Ulsan,PU Core,PPG,Utility,Heat_Pump,220000,154000.0,54.120160015031225,17.35320727087469,36.766952744156534,19118.8154269614,573.564462808842,0.0,1338.317079887298,36.400000000000006,124.12880737392483,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Ulsan,KPX Chemical_PPG_Ulsan,KPX Chemical,PPG,Utility,Heat_Pump,298000,208600.0,73.3082167476332,23.505708030548444,49.80250871708475,25897.30453288407,776.9191359865221,0.0,1812.811317301885,36.400000000000006,168.13811180649816,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Ulsan,BASF Korea_PPG_Ulsan,BASF Korea,PPG,Utility,Heat_Pump,119000,83300.0,29.274086553585075,9.386507569245857,19.887578984339218,10341.541071856393,310.24623215569176,0.0,723.9078750299475,36.4,67.14240035225934,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Daesan,Lotte MCC_MMA_Daesan,Lotte MCC,MMA,Utility,Heat_Pump,90000,62999.99999999999,22.140065460694593,7.099039338085102,15.041026122609491,7821.333583756935,234.64000751270802,0.0,547.4933508629854,36.39999999999999,50.77996665296925,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Lotte MCC_MMA_Yeosu,Lotte MCC,MMA,Utility,Heat_Pump,97000,67900.0,23.86207055208195,7.6511868421583875,16.21088370992356,8429.659529160252,252.88978587480753,0.0,590.0761670412176,36.4,54.72951961486686,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Lotte Chemical_MMA_Yeosu,Lotte Chemical,MMA,Utility,Heat_Pump,50000,35000.0,12.300036367052552,3.943910743380612,8.35612562367194,4345.185324309408,130.35555972928225,0.0,304.1629727016586,36.4,28.211092584982918,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,LXMMA_MMA_Yeosu,LXMMA,MMA,Utility,Heat_Pump,260000,182000.0,63.960189108673276,20.508335865579184,43.45185324309409,22594.96368640893,677.8489105922679,0.0,1581.6474580486251,36.400000000000006,146.6976814419112,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Lotte MCC_PMMA_Yeosu,Lotte MCC,PMMA,Utility,Heat_Pump,110000,77000.0,15107.4,4844.070000000001,10263.329999999998,5336931.599999999,160107.94799999995,0.0,373585.2119999999,36.4,34650.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,LXMMA_PMMA_Yeosu,LXMMA,PMMA,Utility,Heat_Pump,120000,84000.0,16480.8,5284.4400000000005,11196.359999999999,5822107.199999999,174663.21599999996,0.0,407547.50399999996,36.4,37800.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,Arkema_PMMA_Jinhae,Arkema,PMMA,Utility,Heat_Pump,100000,70000.0,13734.0,4403.7,9330.3,4851756.0,145552.68,0.0,339622.92,36.4,31500.0,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,OCI_Carbon Black(CB)_Gwangyang,OCI,Carbon Black(CB),Utility,Heat_Pump,150000,105000.0,36.90010910115765,11.831732230141835,25.06837687101582,13035.555972928225,391.0666791878467,0.0,912.4889181049757,36.4,84.63327775494875,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Daesan,HD Hyundai OCI_Carbon Black(CB)_Daesan,HD Hyundai OCI,Carbon Black(CB),Utility,Heat_Pump,136000,95200.0,33.45609891838294,10.727437221995265,22.728661696387675,11818.904082121591,354.5671224636477,0.0,827.3232857485114,36.4,76.73417183115353,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Birla Carbon Korea_Carbon Black(CB)_Yeosu,Birla Carbon Korea,Carbon Black(CB),Utility,Heat_Pump,193000,135100.0,47.47814037682285,15.223495469449162,32.25464490737369,16772.41535183432,503.17246055502955,0.0,1174.0690746284024,36.400000000000006,108.89481737803406,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Orion Engineered Carbons_Carbon Black(CB)_Yeosu,Orion Engineered Carbons,Carbon Black(CB),Utility,Heat_Pump,170000,118999.99999999999,41.82012364797867,13.409296527494078,28.41082712048459,14773.630102651987,443.2089030795596,0.0,1034.154107185639,36.4,95.9177147889419,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Other,OCI_Carbon Black(CB)_Pohang,OCI,Carbon Black(CB),Utility,Heat_Pump,40000,28000.0,9.840029093642041,3.1551285947044896,6.684900498937552,3476.1482594475265,104.28444778342579,0.0,243.33037816132685,36.4,22.568874067986332,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Daesan,Kolon Industries_Petroleum Resin_Daesan,Kolon Industries,Petroleum Resin,Utility,Heat_Pump,87000,60899.99999999999,21.402063278671438,6.862404693482264,14.539658585189173,7560.62246429837,226.81867392895109,0.0,529.2435725008859,36.4,49.087301097870274,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Kolon Industries_Petroleum Resin_Yeosu,Kolon Industries,Petroleum Resin,Utility,Heat_Pump,50000,35000.0,12.300036367052552,3.943910743380612,8.35612562367194,4345.185324309408,130.35555972928225,0.0,304.1629727016586,36.4,28.211092584982918,0.0,0.0,1
2040,restructure_25pct_ncc_elec,Yeosu,Hanwha Solutions_Petroleum Resin_Yeosu,Hanwha Solutions,Petroleum Resin,Utility,Heat_Pump,86000,60199.99999999999,21.156062551330386,6.783526478614652,14.372536072715734,7473.718757812182,224.21156273436546,0.0,523.1603130468527,36.4,48.52307924617061,0.0,0.0,1
2045,restructure_25pct_ncc_elec,Daesan,Lotte Chemical_Ethylene_Daesan,Lotte Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,1100000,770000.0,1669357.0625931814,466242.0373035459,1203115.0252896354,1176044937.2206185,47041797.48882474,90058896.06275383,184142491.0404033,153.0547679728904,3099099.776045787,0.0,30977543.769823983,1
2045,restructure_25pct_ncc_elec,Daesan,HD Hyundai Chemical_Ethylene_Daesan,HD Hyundai Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,850000,595000.0,1289957.73018564,360277.9379163764,929679.7922692636,908761996.9432052,36350479.87772821,69590965.13940068,142291924.8948571,153.0547679728904,2394758.9178535626,0.0,23937192.9130458,1
2045,restructure_25pct_ncc_elec,Daesan,LG Chem_Ethylene_Daesan,LG Chem,Ethylene,Naphtha Cracker,NCC-Electricity,1300000,910000.0,1972876.5285192144,551013.3168132815,1421863.2117059329,1389871289.4425495,55594851.57770198,106433240.80143633,217622943.95684028,153.05476797289037,3662572.4625995667,0.0,36609824.45524652,1
2045,restructure_25pct_ncc_elec,Daesan,Hanwha TotalEnergies_Ethylene_Daesan,Hanwha TotalEnergies,Ethylene,Naphtha Cracker,NCC-Electricity,1525000,1067500.0,2314335.9276860016,646381.0062617343,1667954.9214242673,1630425935.6922212,65217037.427688845,124854378.63245416,255288453.48783183,153.05476797289037,4296479.234972568,0.0,42946140.22634688,1
2045,restructure_25pct_ncc_elec,Yeosu,Lotte Chemical_Ethylene_Yeosu,Lotte Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,1230000,861000.0,1866644.715445103,521343.36898487416,1345301.3464602288,1315032066.1648736,52601282.64659494,100702220.14289746,205904785.43608734,153.05476797289037,3465357.022305744,0.0,34638526.21534863,1
2045,restructure_25pct_ncc_elec,Yeosu,LG Chem_Ethylene_Yeosu,LG Chem,Ethylene,Naphtha Cracker,NCC-Electricity,1030000,721000.0,1563125.24951907,436572.0894751385,1126553.1600439313,1101205713.9429429,44048228.55771772,84327875.40421495,172424332.51965037,153.0547679728904,2901884.3357519647,0.0,29006245.52992609,1
2045,restructure_25pct_ncc_elec,Yeosu,Yeochon NCC_Ethylene_Yeosu,Yeochon NCC,Ethylene,Naphtha Cracker,NCC-Electricity,2285000,1599500.0,3467709.898204927,968511.8683987295,2499198.0298061976,2442966074.135558,97718642.96542233,187076888.6394477,382514174.57029235,153.05476797289037,6437675.44387693,0.0,64348806.83095254,1
2045,restructure_25pct_ncc_elec,Yeosu,GS Caltex_Ethylene_Yeosu,GS Caltex,Ethylene,Naphtha Cracker,NCC-Electricity,900000,630000.0,1365837.5966671484,381470.7577938103,984366.8388733382,962218584.9986881,38488743.399947524,73684551.3240713,150662038.12396634,153.05476797289037,2535627.0894920076,0.0,25345263.084401436,1
2045,restructure_25pct_ncc_elec,Ulsan,Daehan Oil Chemical_Ethylene_Onsan,Daehan Oil Chemical,Ethylene,Naphtha Cracker,NCC-Electricity,900000,630000.0,1365837.5966671484,381470.7577938103,984366.8388733382,962218584.9986881,38488743.399947524,73684551.3240713,150662038.12396634,153.05476797289037,2535627.0894920076,0.0,25345263.084401436,1
2045,restructure_25pct_ncc_elec,Ulsan,S-Oil_Ethylene_Onsan,S-Oil,Ethylene,Naphtha Cracker,NCC-Electricity,182000,127399.99999999999,276202.71399268997,77141.86435385942,199060.84963883055,194581980.52195686,7783279.220878274,14900653.712201085,30467212.153957635,153.0547679728904,512760.14476393926,0.0,5125375.423734513,1
2045,restructure_25pct_ncc_elec,Ulsan,SK Geocentric_Ethylene_Ulsan,SK Geocentric,Ethylene,Naphtha Cracker,NCC-Electricity,660000,461999.99999999994,1001614.2375559086,279745.2223821275,721869.0151737812,705626962.3323711,28225078.493294846,54035337.63765228,110485494.62424198,153.0547679728904,1859459.8656274718,0.0,18586526.261894386,1
2045,restructure_25pct_ncc_elec,Daesan,Lotte Chemical_Propylene_Daesan,Lotte Chemical,Propylene,Naphtha Cracker,NCC-Electricity,550000,385000.0,745195.9253149284,207118.07508023042,538077.850234698,525971098.6044173,21038843.944176693,39431192.33017867,81508880.21853206,151.48157498581224,1379550.6883455596,0.0,13752823.702181162,1
2045,restructure_25pct_ncc_elec,Daesan,HDHyundai Oilbank_Propylene_Daesan,HDHyundai Oilbank,Propylene,Naphtha Cracker,NCC-Electricity,420000,294000.0,569058.7066041271,158162.89369763035,410895.8129064967,401650657.1161005,16066026.28464402,30111092.324863713,62243144.89415175,151.48157498581222,1053475.0711002457,0.0,10502156.281665616,1
2045,restructure_25pct_ncc_elec,Daesan,HD Hyundai Chemical_Propylene_Daesan,HD Hyundai Chemical,Propylene,Naphtha Cracker,NCC-Electricity,451000,315700.0,611060.6587582412,169836.82156578894,441223.8371924523,431296300.8556221,17251852.034224886,32333577.710746508,66837281.77919628,151.48157498581224,1131231.564443359,0.0,11277315.435788553,1
2045,restructure_25pct_ncc_elec,Daesan,LG Chem_Propylene_Daesan,LG Chem,Propylene,Naphtha Cracker,NCC-Electricity,680000,475999.99999999994,921333.1440257294,256073.25646283018,665259.8875628992,650291540.0927339,26011661.603709355,48751292.33549362,100774615.54291233,151.48157498581224,1705626.3055908736,0.0,17003491.12269671,1
2045,restructure_25pct_ncc_elec,Daesan,Hanwha TotalEnergies_Propylene_Daesan,Hanwha TotalEnergies,Propylene,Naphtha Cracker,NCC-Electricity,1064000,744800.0,1441615.3900637885,400679.3307006635,1040936.059363125,1017514998.0274547,40700599.92109819,76281433.88965474,157682633.7318511,151.48157498581222,2668803.5134539558,0.0,26605462.58021956,1
2045,restructure_25pct_ncc_elec,Yeosu,Lotte Chemical_Propylene_Yeosu,Lotte Chemical,Propylene,Naphtha Cracker,NCC-Electricity,641000,448700.0,868491.9784124893,241386.7020480503,627105.2763644389,612995407.646239,24519816.305849563,45955262.33389914,94994894.94559827,151.48157498581224,1607803.6204172797,0.0,16028290.896542048,1
2045,restructure_25pct_ncc_elec,Yeosu,LG Chem_Propylene_Yeosu,LG Chem,Propylene,Naphtha Cracker,NCC-Electricity,1300000,910000.0,1761372.1871080124,489551.8138259989,1271820.3732820135,1243204414.883168,49728176.59532672,93201000.05314958,192657353.24380302,151.48157498581224,3260756.1724531413,0.0,32506674.205155477,1
2045,restructure_25pct_ncc_elec,Yeosu,Yeochon NCC_Propylene_Yeosu,Yeochon NCC,Propylene,Naphtha Cracker,NCC-Electricity,1289000,902300.0,1746468.268601714,485409.45232439437,1261058.8162773196,1232684992.91108,49307399.716443196,92412376.20654601,191027175.6394324,151.48157498581224,3233165.15868623,0.0,32231617.731111858,1
2045,restructure_25pct_ncc_elec,Yeosu,GS Caltex_Propylene_Yeosu,GS Caltex,Propylene,Naphtha Cracker,NCC-Electricity,970000,679000.0,1314254.6319190552,365280.96877786063,948973.6631411946,927621755.7205178,37104870.22882071,69542284.65504238,143752025.1126838,151.48157498581224,2433025.759445805,0.0,24254979.983846772,1
2045,restructure_25pct_ncc_elec,Ulsan,Daehan Oil Chemical_Propylene_Onsan,Daehan Oil Chemical,Propylene,Naphtha Cracker,NCC-Electricity,560000,392000.0,758744.9421388361,210883.85826350725,547861.0838753289,535534209.4881339,21421368.379525356,40148123.09981829,82990859.858869,151.48157498581224,1404633.428133661,0.0,14002875.04222082,1
2045,restructure_25pct_ncc_elec,Ulsan,S-Oil_Propylene_Onsan,S-Oil,Propylene,Naphtha Cracker,NCC-Electricity,840000,588000.0,1138117.4132082541,316325.7873952607,821791.6258129934,803301314.232201,32132052.56928804,60222184.64972743,124486289.7883035,151.48157498581222,2106950.1422004914,0.0,21004312.56333123,1
2045,restructure_25pct_ncc_elec,Ulsan,SK Advanced_Propylene_Ulsan,SK Advanced,Propylene,Naphtha Cracker,NCC-Electricity,600000,420000.0,812941.0094344672,225946.99099661486,586994.0184378524,573786653.0230007,22951466.12092003,43015846.17837672,88918778.42021677,151.48157498581222,1504964.387286065,0.0,15003080.40237945,1
2045,restructure_25pct_ncc_elec,Ulsan,SK Energy_Propylene_Ulsan,SK Energy,Propylene,Naphtha Cracker,NCC-Electricity,620000,434000.0,840039.0430822826,233478.55736316863,606560.4857191141,592912874.790434,23716514.99161736,44449707.71765595,91882737.70089066,151.48157498581222,1555129.8668622675,0.0,15503183.082458768,1
2045,restructure_25pct_ncc_elec,Ulsan,SK Geocentric_Propylene_Ulsan,SK Geocentric,Propylene,Naphtha Cracker,NCC-Electricity,380000,266000.0,514862.639308496,143099.76096452278,371762.8783439732,363398213.5812338,14535928.543249352,27243369.24630526,56315226.332803965,151.48157498581222,953144.1119478412,0.0,9501950.921506984,1
2045,restructure_25pct_ncc_elec,Ulsan,Taekwang Industrial_Propylene_Ulsan,Taekwang Industrial,Propylene,Naphtha Cracker,NCC-Electricity,300000,210000.0,406470.5047172336,112973.49549830743,293497.0092189262,286893326.51150036,11475733.060460014,21507923.08918836,44459389.210108384,151.48157498581222,752482.1936430325,0.0,7501540.201189725,1
2045,restructure_25pct_ncc_elec,Ulsan,Hyosung Chemical_Propylene_Ulsan,Hyosung Chemical,Propylene,Naphtha Cracker,NCC-Electricity,500000,350000.0,677450.8411953893,188289.15916384564,489161.68203154363,478155544.1858339,19126221.767433356,35846538.48198061,74098982.01684731,151.48157498581222,1254136.9894050541,0.0,12502567.001982875,1
2045,restructure_25pct_ncc_elec,Daesan,Lotte Chemical_Butadiene_Daesan,Lotte Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,190000,133000.0,288835.842730712,80334.04415897522,208501.79857173676,203810508.1038727,8152420.324154908,15555627.501748387,31860468.150058202,152.8066825720755,541389.5246077925,0.0,5272814.934788371,1
2045,restructure_25pct_ncc_elec,Daesan,HD Hyundai Chemical_Butadiene_Daesan,HD Hyundai Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,163000,114100.0,247790.7492900319,68918.15367322617,178872.59561680572,174847962.21542758,6993918.488617104,13345090.962026248,27332927.939260453,152.8066825720755,464455.2237424746,0.0,4523520.180897392,1
2045,restructure_25pct_ncc_elec,Daesan,LG Chem_Butadiene_Daesan,LG Chem,Butadiene,Naphtha Cracker,NCC-Electricity,200000,140000.0,304037.7291902232,84562.15174628975,219475.57744393346,214537376.95144495,8581495.078057798,16374344.73868251,33537334.894798107,152.80668257207546,569883.7101134658,0.0,5550331.510303549,1
2045,restructure_25pct_ncc_elec,Daesan,Hanwha TotalEnergies_Butadiene_Daesan,Hanwha TotalEnergies,Butadiene,Naphtha Cracker,NCC-Electricity,150000,105000.0,228028.29689266742,63421.613809717324,164606.6830829501,160903032.7135837,6436121.308543349,12280758.554011885,25153001.171098582,152.8066825720755,427412.7825850994,0.0,4162748.632727661,1
2045,restructure_25pct_ncc_elec,Yeosu,Kumho Petrochemical_Butadiene_Yeosu,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-Electricity,147000,102900.0,223467.73095481403,62153.18153352296,161314.54942129107,157684972.05931202,6307398.882372481,12035143.382931646,24649941.14767661,152.8066825720755,418864.52693339734,0.0,4079493.660073108,1
2045,restructure_25pct_ncc_elec,Yeosu,Lotte GS Chemical_Butadiene_Yeosu,Lotte GS Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,130000,91000.0,197624.52397364506,54965.39863508834,142659.1253385567,139449295.01843917,5577971.800737567,10643324.080143632,21799267.681618765,152.8066825720755,370424.41157375276,0.0,3607715.481697307,1
2045,restructure_25pct_ncc_elec,Yeosu,Lotte Chemical_Butadiene_Yeosu,Lotte Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,160000,112000.0,243230.1833521786,67649.72139703183,175580.46195514678,171629901.56115597,6865196.062446239,13099475.79094601,26829867.915838487,152.80668257207546,455906.9680907727,0.0,4440265.208242839,1
2045,restructure_25pct_ncc_elec,Yeosu,LG Chem_Butadiene_Yeosu,LG Chem,Butadiene,Naphtha Cracker,NCC-Electricity,306000,214200.0,465177.7256610415,129380.09217182334,335797.6334892182,328242186.7357108,13129687.469428433,25052747.45018424,51312122.3890411,152.80668257207546,871922.0764736027,0.0,8492007.210764429,1
2045,restructure_25pct_ncc_elec,Yeosu,Yeochon NCC_Butadiene_Yeosu,Yeochon NCC,Butadiene,Naphtha Cracker,NCC-Electricity,378000,264600.0,574631.3081695217,159822.4668004876,414808.84136903414,405475642.4382309,16219025.697529236,30947511.556109942,63385562.95116841,152.8066825720755,1077080.2121144503,0.0,10490126.554473707,1
2045,restructure_25pct_ncc_elec,Ulsan,Kumho Petrochemical_Butadiene_Ulsan,Kumho Petrochemical,Butadiene,Naphtha Cracker,NCC-Electricity,90000,62999.99999999999,136816.9781356004,38052.96828583037,98764.00984977002,96541819.6281502,3861672.785126008,7368455.13240713,15091800.702659145,152.8066825720755,256447.6695510596,0.0,2497649.1796365967,1
2045,restructure_25pct_ncc_elec,Ulsan,Daehan Oil Chemical_Butadiene_Ulsan,Daehan Oil Chemical,Butadiene,Naphtha Cracker,NCC-Electricity,146000,102200.0,221947.54230886293,61730.370774791525,160217.1715340714,156612285.17455482,6264491.406982193,11953271.659238236,24482254.473202623,152.80668257207552,416015.1083828301,0.0,4051742.0025215903,1
