facility_id,company,location,product,process,start_year,capacity_kt,annual_emissions_kt_co2,emission_intensity_t_co2_per_t
한국바스프_여수_MDI_1992,한국바스프,여수,MDI,Utility,1992,250,1.133720930232558,0.004534883720930232
LG화학_대산_페놀_2013,LG화학,대산,페놀,Utility,2013,360,1.6325581395348834,0.004534883720930231
금호피앤비화학_여수_페놀_1980,금호피앤비화학,여수,페놀,Utility,1980,680,3.0837209302325572,0.004534883720930231
LG화학_여수_페놀_2005,LG화학,여수,페놀,Utility,2005,350,1.587209302325581,0.004534883720930232
LG화학_대산_아세톤_2013,LG화학,대산,아세톤,Utility,2013,225,1.020348837209302,0.00453488372093023
금호피앤비화학_여수_아세톤_1980,금호피앤비화학,여수,아세톤,Utility,1980,420,1.904651162790697,0.004534883720930231
LG화학_여수_아세톤_2005,LG화학,여수,아세톤,Utility,2005,210,0.9523255813953485,0.004534883720930231
삼양이노켐_군산_BPA_2012,삼양이노켐,군산,BPA,Utility,2012,180,0.8162790697674417,0.004534883720930231
LG화학_대산_BPA_2013,LG화학,대산,BPA,Utility,2013,165,0.7482558139534882,0.004534883720930231
금호피앤비화학_여수_BPA_1991,금호피앤비화학,여수,BPA,Utility,1991,450,2.040697674418604,0.00453488372093023
LG화학_여수_BPA_2005,LG화학,여수,BPA,Utility,2005,330,1.4965116279069763,0.004534883720930231
Bluecube케미칼_구미_Epoxy Resin_1990,Bluecube케미칼,구미,Epoxy Resin,Utility,1990,52,0.235813953488372,0.00453488372093023
국도화학_부산/익산/시흥_Epoxy Resin_1973,국도화학,부산/익산/시흥,Epoxy Resin,Utility,1973,530,2.4034883720930225,0.004534883720930231
금호피앤비화학_여수_Epoxy Resin_2019,금호피앤비화학,여수,Epoxy Resin,Utility,2019,338,1.5327906976744181,0.004534883720930231
LG화학_나주_옥탄올_1982,LG화학,나주,옥탄올,Utility,1982,125,0.566860465116279,0.004534883720930232
한화솔루션_여수_옥탄올_1997,한화솔루션,여수,옥탄올,Utility,1997,152,0.6893023255813951,0.004534883720930231
LG화학_나주_부탄올_1982,LG화학,나주,부탄올,Utility,1982,55,0.24941860465116272,0.004534883720930231
한화솔루션_여수_부탄올_1997,한화솔루션,여수,부탄올,Utility,1997,12,0.05441860465116277,0.004534883720930231
금호석유화학_여수_PPG_1997,금호석유화학,여수,PPG,Utility,1997,152,0.6893023255813951,0.004534883720930231
피유코어_울산_PPG_1988,피유코어,울산,PPG,Utility,1988,220,0.9976744186046509,0.004534883720930231
KPX케미칼_울산_PPG_1990,KPX케미칼,울산,PPG,Utility,1990,298,1.3513953488372088,0.004534883720930231
한국바스프_울산_PPG_1975,한국바스프,울산,PPG,Utility,1975,119,0.5396511627906975,0.00453488372093023
롯데엠시시_대산_MMA_1995,롯데엠시시,대산,MMA,Utility,1995,90,0.40813953488372084,0.004534883720930231
롯데엠시시_여수_MMA_2009,롯데엠시시,여수,MMA,Utility,2009,97,0.4398837209302325,0.004534883720930232
롯데케미칼_여수_MMA_2013,롯데케미칼,여수,MMA,Utility,2013,50,0.22674418604651156,0.004534883720930231
LXMMA_여수_MMA_2001,LXMMA,여수,MMA,Utility,2001,260,1.1790697674418602,0.004534883720930231
롯데엠시시_여수_PMMA_2008,롯데엠시시,여수,PMMA,Utility,2008,110,0.7056259733160193,0.006414781575600176
