product,process,company,location,capacity_kt,year_built,Naphtha_GJ_per_tonne,Electricity_kWh_per_tonne,LNG_GJ_per_tonne,Fuel_Gas_GJ_per_tonne,Byproduct_Gas_GJ_per_tonne,LPG_GJ_per_tonne,Fuel_Oil_GJ_per_tonne,Diesel_GJ_per_tonne
PP,Utility,GS Caltex,Yeosu,803.0,1987,0.0,1.425205836720342,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,Poly Mirae,Yeosu,445.5,1993,0.0,1.425205836720342,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,S-Oil,Onsan,605.0,2018,0.0,1.425205836720342,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,Daehan Oil Chemical,Onsan,475.2,1976,0.0,1.425205836720342,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,SK Geocentric,Ulsan,440.0,1990,0.0,1.425205836720342,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,Ulsan PP,Ulsan,660.0,2021,0.0,1.425205836720342,0.0,0.0,0.0,0.0,0.0,0.0
PP,Utility,Hyosung Chemical,Ulsan,0.0,1991,0.0,1.425205836720342,0.0,0.0,0.0,0.0,0.0,0.0
PS,Utility,LG Chem,Yeosu,44.0,1984,0.0,2.2803293387525465,0.0,0.0,0.0,0.0,0.0,0.0
PS,Utility,Kumho Petrochemical,Ulsan,291.5,1973,0.0,2.2803293387525465,0.0,0.0,0.0,0.0,0.0,0.0
PS,Utility,HDC Hyundai EP,Ulsan,162.8,1989,0.0,2.2803293387525465,0.0,0.0,0.0,0.0,0.0,0.0
PS,Utility,Korea INEOS Styrolution,Ulsan,292.6,1985,0.0,2.2803293387525465,0.0,0.0,0.0,0.0,0.0,0.0
EPS,Utility,SH Energy Chemical,Gunsan,110.0,1973,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
EPS,Utility,Lotte Chemical,Yeosu,99.0,1989,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
EPS,Utility,LG Chem,Yeosu,99.0,1984,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
EPS,Utility,Kumho Petrochemical,Ulsan,88.0,1973,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
EPS,Utility,HDC Hyundai EP,Ulsan,88.0,1989,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
EPS,Utility,BASF Korea,Ulsan,93.5,1982,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
ABS,Utility,Lotte Chemical,Yeosu,832.7,1989,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
ABS,Utility,LG Chem,Yeosu,1133.0,1978,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
ABS,Utility,Kumho Petrochemical,Ulsan,319.0,1973,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
ABS,Utility,Korea INEOS Styrolution,Ulsan,303.6,1990,0.0,1.1401646693762726,0.0,0.0,0.0,0.0,0.0,0.0
PVC,Utility,LG Chem,Daesan,264.0,1998,0.0,1.1527027205566127,0.0,0.0,0.0,0.0,0.0,0.0
PVC,Utility,LG Chem,Yeosu,495.0,1976,0.0,1.1527027205566127,0.0,0.0,0.0,0.0,0.0,0.0
PVC,Utility,Hanwha Solutions,Yeosu,528.0,1990,0.0,1.1527027205566127,0.0,0.0,0.0,0.0,0.0,0.0
PVC,Utility,Hanwha Solutions,Ulsan,363.0,2066,0.0,1.1527027205566127,0.0,0.0,0.0,0.0,0.0,0.0
TPA,Utility,Hanwha Impact,Daesan,770.0,1997,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TPA,Utility,Samnam Petrochemical,Yeosu,1650.0,1990,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TPA,Utility,Lotte Chemical,Ulsan,0.0,1990,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TPA,Utility,Hanwha Impact,Ulsan,1430.0,1995,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TPA,Utility,Taekwang Industrial,Ulsan,1100.0,1980,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
TPA,Utility,Hyosung Chemical,Ulsan,462.0,1997,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
PIA,Utility,Lotte Chemical,Ulsan,0.0,1998,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
CPLM,Utility,Caprolactam,Ulsan,297.0,1974,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
DMT,Utility,SK Chemical,Ulsan,176.0,1989,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
EG,Utility,Lotte Chemical,Daesan,803.0,2005,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
EG,Utility,LG Chem,Daesan,0.0,2006,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
EG,Utility,Hanwha TotalEnergies,Daesan,239.8,1991,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
EG,Utility,Lotte Chemical,Yeosu,440.0,1979,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
EG,Utility,Daehan Oil Chemical,Ulsan,220.0,2014,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
AN,Utility,Dongseo Petrochemical,Ulsan,662.2,1972,0.0,1.1527027205566127,0.0,0.0,0.0,0.0,0.0,0.0
AN,Utility,Taekwang Industrial,Ulsan,319.0,1997,0.0,1.1527027205566127,0.0,0.0,0.0,0.0,0.0,0.0
SBR,Utility,LG Chem,Daesan,88.0,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
SBR,Utility,Kumho Petrochemical,Ulsan,201.3,1973,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
S-SBR,Utility,LG Chem,Daesan,88.0,2012,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
S-SBR,Utility,Kumho Petrochemical,Yeosu,135.3,2012,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
S-SBR,Utility,Lotte Versalis Elastomers,Yeosu,110.0,2018,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
SB-Latex,Utility,LG Chem,Daesan,22.0,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
SB-Latex,Utility,Kumho Petrochemical,Ulsan,93.5,1983,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
SB-Latex,Utility,Korea Trinseo,Ulsan,47.3,1990,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
SB-Latex,Utility,Hansol Chemical,Jeonju,66.0,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
BR,Utility,LG Chem,Daesan,242.0,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
BR,Utility,Kumho Petrochemical,Yeosu,302.5,1980,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
NBR,Utility,LG Chem,Daesan,71.5,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
NBR,Utility,Kumho Petrochemical,Ulsan,101.2,1987,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
NB-Latex,Utility,LG Chem,Yeosu,225.5,2008,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
NB-Latex,Utility,Kumho Petrochemical,Ulsan,1040.6,2012,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
NB-Latex,Utility,Hansol Chemical,Jeonju,30.8,2021,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
EPDM,Utility,Kumho Polychem,Yeosu,341.0,1987,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
EPDM,Utility,Lotte Versalis Elastomers,Yeosu,105.6,2018,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Acetic Acid,Utility,Lotte INEOS Chemical,Ulsan,781.0,1991,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Vinyl Acetate,Utility,Lotte INEOS Chemical,Ulsan,506.0,1996,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Ethanol,Utility,Korea Alcohol Industrial,Ulsan,77.0,1974,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Ethyl Acetate,Utility,Korea Alcohol Industrial,Ulsan,135.3,1989,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
Alkylbenzene,Utility,ISU Chemical,Ulsan,198.0,1973,0.0,0.8060312167137976,0.0,0.0,0.0,0.0,0.0,0.0
