product,product_group,process,company,location,capacity_kt,year_built,naphtha_gj_per_year,electricity_kwh_per_year,lng_gj_per_year,fuel_gas_gj_per_year,byproduct_gas_gj_per_year,lpg_gj_per_year,fuel_oil_gj_per_year,diesel_gj_per_year,emissions_naphtha_kt,emissions_electricity_kt,emissions_lng_kt,emissions_fuel_gas_kt,emissions_byproduct_gas_kt,emissions_lpg_kt,emissions_fuel_oil_kt,emissions_diesel_kt,total_emissions_kt
PP,Polymers,Utility,HD Hyundai Chemical,Daesan,266.0,2021,0.0,379104.75256761094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4371019807917844,0.0,0.0,0.0,0,0,0,2.4371019807917844
PP,Polymers,Utility,LG Chem,Daesan,781.9,2006,0.0,1114368.4437316353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1637971382747985,0.0,0.0,0.0,0,0,0,7.1637971382747985
PP,Polymers,Utility,Hanwha TotalEnergies,Daesan,420.0,1991,0.0,598586.4514225436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.848055759144923,0.0,0.0,0.0,0,0,0,3.848055759144923
PP,Polymers,Utility,Lotte Chemical,Yeosu,125.99999999999999,1979,0.0,179575.93542676306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.154416727743477,0.0,0.0,0.0,0,0,0,1.154416727743477
PP,Polymers,Utility,GS Caltex,Yeosu,510.99999999999994,1987,0.0,728280.1825640947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.681801173626323,0.0,0.0,0.0,0,0,0,4.681801173626323
PP,Polymers,Utility,Poly Mirae,Yeosu,283.5,1993,0.0,404045.8547102169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5974376374228227,0.0,0.0,0.0,0,0,0,2.5974376374228227
PP,Polymers,Utility,S-Oil,Onsan,385.0,2018,0.0,548704.2471373316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5273844458828463,0.0,0.0,0.0,0,0,0,3.5273844458828463
PP,Polymers,Utility,Daehan Oil Chemical,Onsan,302.4,1976,0.0,430982.2450242314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7706001465843446,0.0,0.0,0.0,0,0,0,2.7706001465843446
PP,Polymers,Utility,SK Geocentric,Ulsan,280.0,1990,0.0,399057.63428169576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5653705060966154,0.0,0.0,0.0,0,0,0,2.5653705060966154
PP,Polymers,Utility,Ulsan PP,Ulsan,420.0,2021,0.0,598586.4514225436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.848055759144923,0.0,0.0,0.0,0,0,0,3.848055759144923
PP,Polymers,Utility,Hyosung Chemical,Ulsan,0.0,1991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
PS,Polymers,Utility,LG Chem,Yeosu,28.0,1984,0.0,63849.221485071306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104592809754583,0.0,0.0,0.0,0,0,0,0.4104592809754583
PS,Polymers,Utility,Kumho Petrochemical,Ulsan,185.5,1973,0.0,423001.0923385974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7192927364624113,0.0,0.0,0.0,0,0,0,2.7192927364624113
PS,Polymers,Utility,HDC Hyundai EP,Ulsan,103.6,1989,0.0,236242.1194947638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.518699339609196,0.0,0.0,0.0,0,0,0,1.518699339609196
PS,Polymers,Utility,Korea INEOS Styrolution,Ulsan,186.2,1985,0.0,424597.3228757242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7295542184867982,0.0,0.0,0.0,0,0,0,2.7295542184867982
EPS,Polymers,Utility,SH Energy Chemical,Gunsan,70.0,1973,0.0,79811.52685633909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130741012193226,0.0,0.0,0.0,0,0,0,0.5130741012193226
EPS,Polymers,Utility,Lotte Chemical,Yeosu,62.99999999999999,1989,0.0,71830.37417070517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617666910973903,0.0,0.0,0.0,0,0,0,0.4617666910973903
EPS,Polymers,Utility,LG Chem,Yeosu,62.99999999999999,1984,0.0,71830.37417070517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4617666910973903,0.0,0.0,0.0,0,0,0,0.4617666910973903
EPS,Polymers,Utility,Kumho Petrochemical,Ulsan,56.0,1973,0.0,63849.22148507127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104592809754581,0.0,0.0,0.0,0,0,0,0.4104592809754581
EPS,Polymers,Utility,HDC Hyundai EP,Ulsan,56.0,1989,0.0,63849.22148507127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4104592809754581,0.0,0.0,0.0,0,0,0,0.4104592809754581
EPS,Polymers,Utility,BASF Korea,Ulsan,59.49999999999999,1982,0.0,67839.79782788821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43611298603642423,0.0,0.0,0.0,0,0,0,0.43611298603642423
ABS,Other,Utility,Lotte Chemical,Yeosu,529.9,1989,0.0,604173.2583024869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.883970946230272,0.0,0.0,0.0,0,0,0,3.883970946230272
ABS,Other,Utility,LG Chem,Yeosu,721.0,1978,0.0,822058.7266202925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.284663242559023,0.0,0.0,0.0,0,0,0,5.284663242559023
ABS,Other,Utility,Kumho Petrochemical,Ulsan,203.0,1973,0.0,231453.42788338335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4879148935360356,0.0,0.0,0.0,0,0,0,1.4879148935360356
ABS,Other,Utility,Korea INEOS Styrolution,Ulsan,193.2,1990,0.0,220279.81412349583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4160845193653304,0.0,0.0,0.0,0,0,0,1.4160845193653304
PVC,Polymers,Utility,LG Chem,Daesan,168.0,1998,0.0,193654.05705351094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2449189382011416,0.0,0.0,0.0,0,0,0,1.2449189382011416
PVC,Polymers,Utility,LG Chem,Yeosu,315.0,1976,0.0,363101.356975333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3342230091271405,0.0,0.0,0.0,0,0,0,2.3342230091271405
PVC,Polymers,Utility,Hanwha Solutions,Yeosu,336.0,1990,0.0,387308.1141070219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4898378764022833,0.0,0.0,0.0,0,0,0,2.4898378764022833
PVC,Polymers,Utility,Hanwha Solutions,Ulsan,230.99999999999997,2066,0.0,266274.3284485775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7117635400265696,0.0,0.0,0.0,0,0,0,1.7117635400265696
TPA,Other,Utility,Hanwha Impact,Daesan,489.99999999999994,1997,0.0,394955.2961897608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5389983326484624,0.0,0.0,0.0,0,0,0,2.5389983326484624
TPA,Other,Utility,Samnam Petrochemical,Yeosu,1050.0,1990,0.0,846332.7775494875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.440710712818134,0.0,0.0,0.0,0,0,0,5.440710712818134
TPA,Other,Utility,Lotte Chemical,Ulsan,0.0,1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
TPA,Other,Utility,Hanwha Impact,Ulsan,909.9999999999999,1995,0.0,733488.4072095557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.715282617775716,0.0,0.0,0.0,0,0,0,4.715282617775716
TPA,Other,Utility,Taekwang Industrial,Ulsan,700.0,1980,0.0,564221.8516996583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6271404752120895,0.0,0.0,0.0,0,0,0,3.6271404752120895
TPA,Other,Utility,Hyosung Chemical,Ulsan,294.0,1997,0.0,236973.1777138565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233989995890773,0.0,0.0,0.0,0,0,0,1.5233989995890773
PIA,Other,Utility,Lotte Chemical,Ulsan,0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
CPLM,Other,Utility,Caprolactam,Ulsan,189.0,1974,0.0,152339.89995890774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979327928307264,0.0,0.0,0.0,0,0,0,0.979327928307264
DMT,Other,Utility,SK Chemical,Ulsan,112.0,1989,0.0,90275.49627194533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803424760339342,0.0,0.0,0.0,0,0,0,0.5803424760339342
EG,Other,Utility,Lotte Chemical,Daesan,510.99999999999994,2005,0.0,411881.9517407505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6478125469048246,0.0,0.0,0.0,0,0,0,2.6478125469048246
EG,Other,Utility,LG Chem,Daesan,0.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
EG,Other,Utility,Hanwha TotalEnergies,Daesan,152.6,1991,0.0,123000.36367052552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7907166235962354,0.0,0.0,0.0,0,0,0,0.7907166235962354
EG,Other,Utility,Lotte Chemical,Yeosu,280.0,1979,0.0,225688.74067986335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4508561900848358,0.0,0.0,0.0,0,0,0,1.4508561900848358
EG,Other,Utility,Daehan Oil Chemical,Ulsan,140.0,2014,0.0,112844.37033993167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7254280950424179,0.0,0.0,0.0,0,0,0,0.7254280950424179
AN,Other,Utility,Dongseo Petrochemical,Ulsan,421.4,1972,0.0,485748.9264425566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.122671669987864,0.0,0.0,0.0,0,0,0,3.122671669987864
AN,Other,Utility,Taekwang Industrial,Ulsan,203.0,1997,0.0,233998.6522729924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5042770503263796,0.0,0.0,0.0,0,0,0,1.5042770503263796
SBR,Other,Utility,LG Chem,Daesan,56.0,1996,0.0,45137.748135972666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901712380169671,0.0,0.0,0.0,0,0,0,0.2901712380169671
SBR,Other,Utility,Kumho Petrochemical,Ulsan,128.1,1973,0.0,103252.59886103746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6637667069638123,0.0,0.0,0.0,0,0,0,0.6637667069638123
S-SBR,Other,Utility,LG Chem,Daesan,56.0,2012,0.0,45137.748135972666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901712380169671,0.0,0.0,0.0,0,0,0,0.2901712380169671
S-SBR,Other,Utility,Kumho Petrochemical,Yeosu,86.1,2012,0.0,69399.28775905797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446138278451087,0.0,0.0,0.0,0,0,0,0.446138278451087
S-SBR,Other,Utility,Lotte Versalis Elastomers,Yeosu,70.0,2018,0.0,56422.18516996584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36271404752120895,0.0,0.0,0.0,0,0,0,0.36271404752120895
SB-Latex,Other,Utility,LG Chem,Daesan,14.0,1996,0.0,11284.437033993167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07254280950424177,0.0,0.0,0.0,0,0,0,0.07254280950424177
SB-Latex,Other,Utility,Kumho Petrochemical,Ulsan,59.49999999999999,1983,0.0,47958.85739447096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3083069403930276,0.0,0.0,0.0,0,0,0,0.3083069403930276
SB-Latex,Other,Utility,Korea Trinseo,Ulsan,30.099999999999998,1990,0.0,24261.539623085304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15596704043411982,0.0,0.0,0.0,0,0,0,0.15596704043411982
SB-Latex,Other,Utility,Hansol Chemical,Jeonju,42.0,1996,0.0,33853.3111019795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21762842851272535,0.0,0.0,0.0,0,0,0,0.21762842851272535
BR,Other,Utility,LG Chem,Daesan,154.0,1996,0.0,124128.80737392484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979709045466595,0.0,0.0,0.0,0,0,0,0.7979709045466595
BR,Other,Utility,Kumho Petrochemical,Yeosu,192.5,1980,0.0,155161.00921740604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9974636306833246,0.0,0.0,0.0,0,0,0,0.9974636306833246
NBR,Other,Utility,LG Chem,Daesan,45.5,1996,0.0,36674.42036047779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23576413088878578,0.0,0.0,0.0,0,0,0,0.23576413088878578
NBR,Other,Utility,Kumho Petrochemical,Ulsan,64.39999999999999,1987,0.0,51908.410356368564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336969237195122,0.0,0.0,0.0,0,0,0,0.3336969237195122
NB-Latex,Other,Utility,LG Chem,Yeosu,143.5,2008,0.0,115665.47959842996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7435637974184782,0.0,0.0,0.0,0,0,0,0.7435637974184782
NB-Latex,Other,Utility,Kumho Petrochemical,Ulsan,662.1999999999999,2012,0.0,533753.8717078768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.431274889550636,0.0,0.0,0.0,0,0,0,3.431274889550636
NB-Latex,Other,Utility,Hansol Chemical,Jeonju,19.599999999999998,2021,0.0,15798.211847590432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10155993330593849,0.0,0.0,0.0,0,0,0,0.10155993330593849
EPDM,Other,Utility,Kumho Polychem,Yeosu,217.0,1987,0.0,174908.7740268941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1244135473157477,0.0,0.0,0.0,0,0,0,1.1244135473157477
EPDM,Other,Utility,Lotte Versalis Elastomers,Yeosu,67.19999999999999,2018,0.0,54165.29776316719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3482054856203606,0.0,0.0,0.0,0,0,0,0.3482054856203606
Acetic Acid,Intermediates,Utility,Lotte INEOS Chemical,Ulsan,496.99999999999994,1991,0.0,400597.5147067573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5752697374005833,0.0,0.0,0.0,0,0,0,2.5752697374005833
Vinyl Acetate,Other,Utility,Lotte INEOS Chemical,Ulsan,322.0,1996,0.0,259542.0517818428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.668484618597561,0.0,0.0,0.0,0,0,0,1.668484618597561
Ethanol,Other,Utility,Korea Alcohol Industrial,Ulsan,49.0,1974,0.0,39495.529618976085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2538998332648462,0.0,0.0,0.0,0,0,0,0.2538998332648462
Ethyl Acetate,Other,Utility,Korea Alcohol Industrial,Ulsan,86.1,1989,0.0,69399.28775905797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446138278451087,0.0,0.0,0.0,0,0,0,0.446138278451087
Alkylbenzene,Aromatics,Utility,ISU Chemical,Ulsan,125.99999999999999,1973,0.0,101559.93330593848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652885285538176,0.0,0.0,0.0,0,0,0,0.652885285538176
PA,Other,Utility,LG Chem,Yeosu,0.0,1992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
PA,Other,Utility,Aekyung Chemical,Ulsan,147.0,1972,0.0,118486.58885692825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616994997945387,0.0,0.0,0.0,0,0,0,0.7616994997945387
PA,Other,Utility,Hanwha Solutions,Ulsan,0.0,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
PA,Other,Utility,OCI,Pohang,42.0,1983,0.0,33853.3111019795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21762842851272535,0.0,0.0,0.0,0,0,0,0.21762842851272535
MA,Other,Utility,Aekyung Chemical,Ulsan,5.6,1988,0.0,4513.774813597267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02901712380169671,0.0,0.0,0.0,0,0,0,0.02901712380169671
MA,Other,Utility,Yongsan Chemical,Ulsan,26.599999999999998,1976,0.0,21440.430364587017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1378313380580594,0.0,0.0,0.0,0,0,0,0.1378313380580594
MA,Other,Utility,Korea PTG,Ulsan,21.0,1992,0.0,16926.65555098975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10881421425636267,0.0,0.0,0.0,0,0,0,0.10881421425636267
MA,Other,Utility,Hanwha Solutions,Ulsan,0.0,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
TDI,Other,Utility,OCI,Gunsan,35.0,1990,0.0,28211.09258498292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18135702376060447,0.0,0.0,0.0,0,0,0,0.18135702376060447
TDI,Other,Utility,BASF Korea,Yeosu,112.0,1988,0.0,90275.49627194533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803424760339342,0.0,0.0,0.0,0,0,0,0.5803424760339342
TDI,Other,Utility,Hanwha Solutions,Yeosu,105.0,1981,0.0,84633.27775494875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5440710712818133,0.0,0.0,0.0,0,0,0,0.5440710712818133
MDI,Other,Utility,Downing Chemical,Yeosu,21.0,2018,0.0,16926.65555098975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10881421425636267,0.0,0.0,0.0,0,0,0,0.10881421425636267
MDI,Other,Utility,Kumho Mitsui Chemical,Yeosu,427.0,1992,0.0,344175.3295367916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2125556898793746,0.0,0.0,0.0,0,0,0,2.2125556898793746
MDI,Other,Utility,BASF Korea,Yeosu,175.0,1992,0.0,141055.46292491458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067851188030224,0.0,0.0,0.0,0,0,0,0.9067851188030224
Phenol,Intermediates,Utility,LG Chem,Daesan,251.99999999999997,2013,0.0,203119.86661187696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305770571076352,0.0,0.0,0.0,0,0,0,1.305770571076352
Phenol,Intermediates,Utility,Kumho P&B Chemical,Yeosu,475.99999999999994,1980,0.0,383670.85915576766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4664555231442207,0.0,0.0,0.0,0,0,0,2.4664555231442207
Phenol,Intermediates,Utility,LG Chem,Yeosu,244.99999999999997,2005,0.0,197477.6480948804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2694991663242312,0.0,0.0,0.0,0,0,0,1.2694991663242312
Acetone,Intermediates,Utility,LG Chem,Daesan,157.5,2013,0.0,126949.91663242312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8161066069227201,0.0,0.0,0.0,0,0,0,0.8161066069227201
Acetone,Intermediates,Utility,Kumho P&B Chemical,Yeosu,294.0,1980,0.0,236973.1777138565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5233989995890773,0.0,0.0,0.0,0,0,0,1.5233989995890773
Acetone,Intermediates,Utility,LG Chem,Yeosu,147.0,2005,0.0,118486.58885692825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7616994997945387,0.0,0.0,0.0,0,0,0,0.7616994997945387
BPA,Other,Utility,Samyang Innochem,Gunsan,125.99999999999999,2012,0.0,101559.93330593848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.652885285538176,0.0,0.0,0.0,0,0,0,0.652885285538176
BPA,Other,Utility,LG Chem,Daesan,115.49999999999999,2013,0.0,93096.60553044362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5984781784099946,0.0,0.0,0.0,0,0,0,0.5984781784099946
BPA,Other,Utility,Kumho P&B Chemical,Yeosu,315.0,1991,0.0,253899.83326484624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6322132138454402,0.0,0.0,0.0,0,0,0,1.6322132138454402
BPA,Other,Utility,LG Chem,Yeosu,230.99999999999997,2005,0.0,186193.21106088723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1969563568199892,0.0,0.0,0.0,0,0,0,1.1969563568199892
Epoxy Resin,Other,Utility,Bluecube Chemical,Gumi,36.4,1990,0.0,29339.53628838223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18861130471102863,0.0,0.0,0.0,0,0,0,0.18861130471102863
Epoxy Resin,Other,Utility,Kolon Industries,Gimcheon,0.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Epoxy Resin,Other,Utility,Kukdo Chemical,Busan/Iksan/Siheung,371.0,1973,0.0,299037.5814008189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9223844518624071,0.0,0.0,0.0,0,0,0,1.9223844518624071
Epoxy Resin,Other,Utility,Kumho P&B Chemical,Yeosu,236.6,2019,0.0,190706.9858744845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.225973480621686,0.0,0.0,0.0,0,0,0,1.225973480621686
Octanol,Other,Utility,LG Chem,Naju,87.5,1982,0.0,70527.73146245729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4533925594015112,0.0,0.0,0.0,0,0,0,0.4533925594015112
Octanol,Other,Utility,LG Chem,Yeosu,0.0,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Octanol,Other,Utility,Hanwha Solutions,Yeosu,106.39999999999999,1997,0.0,85761.72145834807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513253522322376,0.0,0.0,0.0,0,0,0,0.5513253522322376
Butanol,Other,Utility,LG Chem,Naju,38.5,1982,0.0,31032.20184348121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19949272613666488,0.0,0.0,0.0,0,0,0,0.19949272613666488
Butanol,Other,Utility,Hanwha Solutions,Yeosu,8.399999999999999,1997,0.0,6770.662220395899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04352568570254507,0.0,0.0,0.0,0,0,0,0.04352568570254507
PPG,Polymers,Utility,Kumho Petrochemical,Yeosu,106.39999999999999,1997,0.0,85761.72145834807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5513253522322376,0.0,0.0,0.0,0,0,0,0.5513253522322376
PPG,Polymers,Utility,PU Core,Ulsan,154.0,1988,0.0,124128.80737392484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7979709045466595,0.0,0.0,0.0,0,0,0,0.7979709045466595
PPG,Polymers,Utility,KPX Chemical,Ulsan,208.6,1990,0.0,168138.1118064982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0808878616132025,0.0,0.0,0.0,0,0,0,1.0808878616132025
PPG,Polymers,Utility,BASF Korea,Ulsan,83.3,1975,0.0,67142.40035225934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43162971655023863,0.0,0.0,0.0,0,0,0,0.43162971655023863
MMA,Other,Utility,Lotte MCC,Daesan,62.99999999999999,1995,0.0,50779.96665296924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326442642769088,0.0,0.0,0.0,0,0,0,0.326442642769088
MMA,Other,Utility,Lotte MCC,Yeosu,67.89999999999999,2009,0.0,54729.519614866855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35183262609557264,0.0,0.0,0.0,0,0,0,0.35183262609557264
MMA,Other,Utility,Lotte Chemical,Yeosu,35.0,2013,0.0,28211.09258498292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18135702376060447,0.0,0.0,0.0,0,0,0,0.18135702376060447
MMA,Other,Utility,LXMMA,Yeosu,182.0,2001,0.0,146697.68144191115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9430565235551431,0.0,0.0,0.0,0,0,0,0.9430565235551431
PMMA,Other,Utility,Lotte MCC,Yeosu,77.0,2008,0.0,87792.67954197299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5643815113412549,0.0,0.0,0.0,0,0,0,0.5643815113412549
PMMA,Other,Utility,LXMMA,Yeosu,84.0,1991,0.0,95773.83222760691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6156889214631872,0.0,0.0,0.0,0,0,0,0.6156889214631872
PMMA,Other,Utility,Arkema,Jinhae,70.0,1999,0.0,79811.52685633909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5130741012193226,0.0,0.0,0.0,0,0,0,0.5130741012193226
Carbon Black(CB),Other,Utility,OCI,Gwangyang,105.0,1992,0.0,84633.27775494875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5440710712818133,0.0,0.0,0.0,0,0,0,0.5440710712818133
Carbon Black(CB),Other,Utility,HD Hyundai OCI,Daesan,95.19999999999999,2018,0.0,76734.17183115354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4932911046288441,0.0,0.0,0.0,0,0,0,0.4932911046288441
Carbon Black(CB),Other,Utility,Birla Carbon Korea,Yeosu,135.1,1996,0.0,108894.81737803404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7000381117159332,0.0,0.0,0.0,0,0,0,0.7000381117159332
Carbon Black(CB),Other,Utility,Orion Engineered Carbons,Yeosu,118.99999999999999,1979,0.0,95917.71478894191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6166138807860552,0.0,0.0,0.0,0,0,0,0.6166138807860552
Carbon Black(CB),Other,Utility,OCI,Pohang,28.0,1981,0.0,22568.874067986333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14508561900848355,0.0,0.0,0.0,0,0,0,0.14508561900848355
Petroleum Resin,Polymers,Utility,Kolon Industries,Daesan,60.9,2014,0.0,49087.30109787027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155612213434517,0.0,0.0,0.0,0,0,0,0.3155612213434517
Petroleum Resin,Polymers,Utility,Kolon Industries,Yeosu,35.0,2004,0.0,28211.09258498292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18135702376060447,0.0,0.0,0.0,0,0,0,0.18135702376060447
Petroleum Resin,Polymers,Utility,Hanwha Solutions,Yeosu,60.199999999999996,2019,0.0,48523.07924617061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31193408086823965,0.0,0.0,0.0,0,0,0,0.31193408086823965
Petroleum Resin,Polymers,Utility,Kolon Industries,Ulsan,0.0,1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0
Ethylene,Olefins,Naphtha Cracker,S-Oil Shaheen,Onsan,1260.0,2026,36540000.0,27468000.0,5670000.0,7056000.0,1386000.0,0.0,0.0,0.0,2829.24,176.57999999999998,454.40999999999997,504.0,95.04,0,0,0,4059.2699999999995
Propylene,Olefins,Naphtha Cracker,S-Oil Shaheen,Onsan,539.0,2026,13690599.999999998,26303199.999999996,2102100.0,2802800.0,646800.0,0.0,0.0,0.0,1060.0436,169.09199999999998,168.4683,200.20000000000002,44.352000000000004,0,0,0,1642.1559000000002
Butadiene,Olefins,Naphtha Cracker,S-Oil Shaheen,Onsan,140.0,2026,3430000.0,14000000.0,420000.0,560000.0,112000.0,0.0,0.0,0.0,265.58,90.0,33.66,40.0,7.68,0,0,0,436.92
