product,process,company,location,year_built,retirement_year,capacity_kt,emissions_naphtha_kt,emissions_electricity_kt,emissions_lng_kt,emissions_fuel_gas_kt,emissions_byproduct_gas_kt,emissions_lpg_kt,emissions_fuel_oil_kt,emissions_diesel_kt,total_emissions_kt,active_2025
TPA,Utility,Samnam Petrochemical,Yeosu,1990,2040,1500,0.0,5.440710712818131,0.0,0.0,0.0,0.0,0.0,0.0,5.440710712818131,True
TPA,Utility,Lotte Chemical,Ulsan,1990,2040,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
TPA,Utility,Hanwha Impact,Ulsan,1995,2045,1300,0.0,4.715282617775713,0.0,0.0,0.0,0.0,0.0,0.0,4.715282617775713,True
TPA,Utility,Taekwang Industrial,Ulsan,1980,2030,1000,0.0,3.6271404752120864,0.0,0.0,0.0,0.0,0.0,0.0,3.6271404752120864,True
TPA,Utility,Hyosung Chemical,Ulsan,1997,2047,420,0.0,1.5233989995890762,0.0,0.0,0.0,0.0,0.0,0.0,1.5233989995890762,True
PIA,Utility,Lotte Chemical,Ulsan,1998,2048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
CPLM,Utility,Caprolactam,Ulsan,1974,2024,270,0.0,0.9793279283072633,0.0,0.0,0.0,0.0,0.0,0.0,0.9793279283072633,True
DMT,Utility,SK Chemical,Ulsan,1989,2039,160,0.0,0.5803424760339339,0.0,0.0,0.0,0.0,0.0,0.0,0.5803424760339339,True
EG,Utility,Lotte Chemical,Daesan,2005,2055,730,0.0,2.6478125469048233,0.0,0.0,0.0,0.0,0.0,0.0,2.6478125469048233,True
EG,Utility,LG Chem,Daesan,2006,2056,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
EG,Utility,Hanwha TotalEnergies,Daesan,1991,2041,218,0.0,0.7907166235962348,0.0,0.0,0.0,0.0,0.0,0.0,0.7907166235962348,True
EG,Utility,Lotte Chemical,Yeosu,1979,2029,400,0.0,1.4508561900848345,0.0,0.0,0.0,0.0,0.0,0.0,1.4508561900848345,True
EG,Utility,Daehan Oil Chemical,Ulsan,2014,2064,200,0.0,0.7254280950424172,0.0,0.0,0.0,0.0,0.0,0.0,0.7254280950424172,True
AN,Utility,Dongseo Petrochemical,Ulsan,1972,2022,602,0.0,3.1226716699878616,0.0,0.0,0.0,0.0,0.0,0.0,3.1226716699878616,True
AN,Utility,Taekwang Industrial,Ulsan,1997,2047,290,0.0,1.5042770503263787,0.0,0.0,0.0,0.0,0.0,0.0,1.5042770503263787,True
SBR,Utility,LG Chem,Daesan,1996,2046,80,0.0,0.2901712380169669,0.0,0.0,0.0,0.0,0.0,0.0,0.2901712380169669,True
SBR,Utility,Kumho Petrochemical,Ulsan,1973,2023,183,0.0,0.6637667069638119,0.0,0.0,0.0,0.0,0.0,0.0,0.6637667069638119,True
S-SBR,Utility,LG Chem,Daesan,2012,2062,80,0.0,0.2901712380169669,0.0,0.0,0.0,0.0,0.0,0.0,0.2901712380169669,True
S-SBR,Utility,Kumho Petrochemical,Yeosu,2012,2062,123,0.0,0.44613827845108667,0.0,0.0,0.0,0.0,0.0,0.0,0.44613827845108667,True
S-SBR,Utility,Lotte Versalis Elastomers,Yeosu,2018,2068,100,0.0,0.3627140475212086,0.0,0.0,0.0,0.0,0.0,0.0,0.3627140475212086,True
SB-Latex,Utility,LG Chem,Daesan,1996,2046,20,0.0,0.07254280950424173,0.0,0.0,0.0,0.0,0.0,0.0,0.07254280950424173,True
SB-Latex,Utility,Kumho Petrochemical,Ulsan,1983,2033,85,0.0,0.3083069403930273,0.0,0.0,0.0,0.0,0.0,0.0,0.3083069403930273,True
SB-Latex,Utility,Korea Trinseo,Ulsan,1990,2040,43,0.0,0.15596704043411969,0.0,0.0,0.0,0.0,0.0,0.0,0.15596704043411969,True
SB-Latex,Utility,Hansol Chemical,Jeonju,1996,2046,60,0.0,0.21762842851272518,0.0,0.0,0.0,0.0,0.0,0.0,0.21762842851272518,True
BR,Utility,LG Chem,Daesan,1996,2046,220,0.0,0.7979709045466591,0.0,0.0,0.0,0.0,0.0,0.0,0.7979709045466591,True
BR,Utility,Kumho Petrochemical,Yeosu,1980,2030,275,0.0,0.9974636306833238,0.0,0.0,0.0,0.0,0.0,0.0,0.9974636306833238,True
NBR,Utility,LG Chem,Daesan,1996,2046,65,0.0,0.23576413088878564,0.0,0.0,0.0,0.0,0.0,0.0,0.23576413088878564,True
NBR,Utility,Kumho Petrochemical,Ulsan,1987,2037,92,0.0,0.333696923719512,0.0,0.0,0.0,0.0,0.0,0.0,0.333696923719512,True
NB-Latex,Utility,LG Chem,Yeosu,2008,2058,205,0.0,0.7435637974184778,0.0,0.0,0.0,0.0,0.0,0.0,0.7435637974184778,True
NB-Latex,Utility,Kumho Petrochemical,Ulsan,2012,2062,946,0.0,3.431274889550634,0.0,0.0,0.0,0.0,0.0,0.0,3.431274889550634,True
NB-Latex,Utility,Hansol Chemical,Jeonju,2021,2071,28,0.0,0.10155993330593843,0.0,0.0,0.0,0.0,0.0,0.0,0.10155993330593843,True
EPDM,Utility,Kumho Polychem,Yeosu,1987,2037,310,0.0,1.1244135473157468,0.0,0.0,0.0,0.0,0.0,0.0,1.1244135473157468,True
EPDM,Utility,Lotte Versalis Elastomers,Yeosu,2018,2068,96,0.0,0.3482054856203603,0.0,0.0,0.0,0.0,0.0,0.0,0.3482054856203603,True
Acetic Acid,Utility,Lotte INEOS Chemical,Ulsan,1991,2041,710,0.0,2.5752697374005815,0.0,0.0,0.0,0.0,0.0,0.0,2.5752697374005815,True
Vinyl Acetate,Utility,Lotte INEOS Chemical,Ulsan,1996,2046,460,0.0,1.66848461859756,0.0,0.0,0.0,0.0,0.0,0.0,1.66848461859756,True
Ethanol,Utility,Korea Alcohol Industrial,Ulsan,1974,2024,70,0.0,0.25389983326484605,0.0,0.0,0.0,0.0,0.0,0.0,0.25389983326484605,True
Ethyl Acetate,Utility,Korea Alcohol Industrial,Ulsan,1989,2039,123,0.0,0.44613827845108667,0.0,0.0,0.0,0.0,0.0,0.0,0.44613827845108667,True
Alkylbenzene,Utility,ISU Chemical,Ulsan,1973,2023,180,0.0,0.6528852855381756,0.0,0.0,0.0,0.0,0.0,0.0,0.6528852855381756,True
PA,Utility,LG Chem,Yeosu,1992,2042,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
PA,Utility,Aekyung Chemical,Ulsan,1972,2022,210,0.0,0.7616994997945381,0.0,0.0,0.0,0.0,0.0,0.0,0.7616994997945381,True
PA,Utility,Hanwha Solutions,Ulsan,1997,2047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
PA,Utility,OCI,Pohang,1983,2033,60,0.0,0.21762842851272518,0.0,0.0,0.0,0.0,0.0,0.0,0.21762842851272518,True
MA,Utility,Aekyung Chemical,Ulsan,1988,2038,8,0.0,0.029017123801696694,0.0,0.0,0.0,0.0,0.0,0.0,0.029017123801696694,True
MA,Utility,Yongsan Chemical,Ulsan,1976,2026,38,0.0,0.13783133805805928,0.0,0.0,0.0,0.0,0.0,0.0,0.13783133805805928,True
MA,Utility,Korea PTG,Ulsan,1992,2042,30,0.0,0.10881421425636259,0.0,0.0,0.0,0.0,0.0,0.0,0.10881421425636259,True
MA,Utility,Hanwha Solutions,Ulsan,1998,2048,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
TDI,Utility,OCI,Gunsan,1990,2040,50,0.0,0.1813570237606043,0.0,0.0,0.0,0.0,0.0,0.0,0.1813570237606043,True
TDI,Utility,BASF Korea,Yeosu,1988,2038,160,0.0,0.5803424760339339,0.0,0.0,0.0,0.0,0.0,0.0,0.5803424760339339,True
TDI,Utility,Hanwha Solutions,Yeosu,1981,2031,150,0.0,0.544071071281813,0.0,0.0,0.0,0.0,0.0,0.0,0.544071071281813,True
MDI,Utility,Downing Chemical,Yeosu,2018,2068,30,0.0,0.10881421425636259,0.0,0.0,0.0,0.0,0.0,0.0,0.10881421425636259,True
MDI,Utility,Kumho Mitsui Chemical,Yeosu,1992,2042,610,0.0,2.212555689879373,0.0,0.0,0.0,0.0,0.0,0.0,2.212555689879373,True
MDI,Utility,BASF Korea,Yeosu,1992,2042,250,0.0,0.9067851188030216,0.0,0.0,0.0,0.0,0.0,0.0,0.9067851188030216,True
Phenol,Utility,LG Chem,Daesan,2013,2063,360,0.0,1.3057705710763512,0.0,0.0,0.0,0.0,0.0,0.0,1.3057705710763512,True
Phenol,Utility,Kumho P&B Chemical,Yeosu,1980,2030,680,0.0,2.4664555231442185,0.0,0.0,0.0,0.0,0.0,0.0,2.4664555231442185,True
Phenol,Utility,LG Chem,Yeosu,2005,2055,350,0.0,1.2694991663242303,0.0,0.0,0.0,0.0,0.0,0.0,1.2694991663242303,True
Acetone,Utility,LG Chem,Daesan,2013,2063,225,0.0,0.8161066069227195,0.0,0.0,0.0,0.0,0.0,0.0,0.8161066069227195,True
Acetone,Utility,Kumho P&B Chemical,Yeosu,1980,2030,420,0.0,1.5233989995890762,0.0,0.0,0.0,0.0,0.0,0.0,1.5233989995890762,True
Acetone,Utility,LG Chem,Yeosu,2005,2055,210,0.0,0.7616994997945381,0.0,0.0,0.0,0.0,0.0,0.0,0.7616994997945381,True
BPA,Utility,Samyang Innochem,Gunsan,2012,2062,180,0.0,0.6528852855381756,0.0,0.0,0.0,0.0,0.0,0.0,0.6528852855381756,True
BPA,Utility,LG Chem,Daesan,2013,2063,165,0.0,0.5984781784099943,0.0,0.0,0.0,0.0,0.0,0.0,0.5984781784099943,True
BPA,Utility,Kumho P&B Chemical,Yeosu,1991,2041,450,0.0,1.632213213845439,0.0,0.0,0.0,0.0,0.0,0.0,1.632213213845439,True
BPA,Utility,LG Chem,Yeosu,2005,2055,330,0.0,1.1969563568199886,0.0,0.0,0.0,0.0,0.0,0.0,1.1969563568199886,True
Epoxy Resin,Utility,Bluecube Chemical,Gumi,1990,2040,52,0.0,0.1886113047110285,0.0,0.0,0.0,0.0,0.0,0.0,0.1886113047110285,True
Epoxy Resin,Utility,Kolon Industries,Gimcheon,2007,2057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Epoxy Resin,Utility,Kukdo Chemical,Busan/Iksan/Siheung,1973,2023,530,0.0,1.922384451862406,0.0,0.0,0.0,0.0,0.0,0.0,1.922384451862406,True
Epoxy Resin,Utility,Kumho P&B Chemical,Yeosu,2019,2069,338,0.0,1.2259734806216853,0.0,0.0,0.0,0.0,0.0,0.0,1.2259734806216853,True
Octanol,Utility,LG Chem,Naju,1982,2032,125,0.0,0.4533925594015108,0.0,0.0,0.0,0.0,0.0,0.0,0.4533925594015108,True
Octanol,Utility,LG Chem,Yeosu,1996,2046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
Octanol,Utility,Hanwha Solutions,Yeosu,1997,2047,152,0.0,0.5513253522322371,0.0,0.0,0.0,0.0,0.0,0.0,0.5513253522322371,True
Butanol,Utility,LG Chem,Naju,1982,2032,55,0.0,0.19949272613666477,0.0,0.0,0.0,0.0,0.0,0.0,0.19949272613666477,True
Butanol,Utility,Hanwha Solutions,Yeosu,1997,2047,12,0.0,0.04352568570254504,0.0,0.0,0.0,0.0,0.0,0.0,0.04352568570254504,True
PPG,Utility,Kumho Petrochemical,Yeosu,1997,2047,152,0.0,0.5513253522322371,0.0,0.0,0.0,0.0,0.0,0.0,0.5513253522322371,True
PPG,Utility,PU Core,Ulsan,1988,2038,220,0.0,0.7979709045466591,0.0,0.0,0.0,0.0,0.0,0.0,0.7979709045466591,True
PPG,Utility,KPX Chemical,Ulsan,1990,2040,298,0.0,1.0808878616132018,0.0,0.0,0.0,0.0,0.0,0.0,1.0808878616132018,True
PPG,Utility,BASF Korea,Ulsan,1975,2025,119,0.0,0.4316297165502383,0.0,0.0,0.0,0.0,0.0,0.0,0.4316297165502383,True
MMA,Utility,Lotte MCC,Daesan,1995,2045,90,0.0,0.3264426427690878,0.0,0.0,0.0,0.0,0.0,0.0,0.3264426427690878,True
MMA,Utility,Lotte MCC,Yeosu,2009,2059,97,0.0,0.3518326260955724,0.0,0.0,0.0,0.0,0.0,0.0,0.3518326260955724,True
MMA,Utility,Lotte Chemical,Yeosu,2013,2063,50,0.0,0.1813570237606043,0.0,0.0,0.0,0.0,0.0,0.0,0.1813570237606043,True
MMA,Utility,LXMMA,Yeosu,2001,2051,260,0.0,0.9430565235551426,0.0,0.0,0.0,0.0,0.0,0.0,0.9430565235551426,True
PMMA,Utility,Lotte MCC,Yeosu,2008,2058,110,0.0,0.5643815113412545,0.0,0.0,0.0,0.0,0.0,0.0,0.5643815113412545,True
PMMA,Utility,LXMMA,Yeosu,1991,2041,120,0.0,0.6156889214631869,0.0,0.0,0.0,0.0,0.0,0.0,0.6156889214631869,True
PMMA,Utility,Arkema,진해,1999,2049,100,0.0,0.5130741012193223,0.0,0.0,0.0,0.0,0.0,0.0,0.5130741012193223,True
Carbon Black(CB),Utility,OCI,Gwangyang,1992,2042,150,0.0,0.544071071281813,0.0,0.0,0.0,0.0,0.0,0.0,0.544071071281813,True
Carbon Black(CB),Utility,HD Hyundai OCI,Daesan,2018,2068,136,0.0,0.49329110462884374,0.0,0.0,0.0,0.0,0.0,0.0,0.49329110462884374,True
Carbon Black(CB),Utility,Birla Carbon Korea,Yeosu,1996,2046,193,0.0,0.7000381117159327,0.0,0.0,0.0,0.0,0.0,0.0,0.7000381117159327,True
Carbon Black(CB),Utility,Orion Engineered Carbons,Yeosu,1979,2029,170,0.0,0.6166138807860546,0.0,0.0,0.0,0.0,0.0,0.0,0.6166138807860546,True
Carbon Black(CB),Utility,OCI,Pohang,1981,2031,40,0.0,0.14508561900848346,0.0,0.0,0.0,0.0,0.0,0.0,0.14508561900848346,True
Petroleum Resin,Utility,Kolon Industries,Daesan,2014,2064,87,0.0,0.3155612213434515,0.0,0.0,0.0,0.0,0.0,0.0,0.3155612213434515,True
Petroleum Resin,Utility,Kolon Industries,Yeosu,2004,2054,50,0.0,0.1813570237606043,0.0,0.0,0.0,0.0,0.0,0.0,0.1813570237606043,True
Petroleum Resin,Utility,Hanwha Solutions,Yeosu,2019,2069,86,0.0,0.31193408086823937,0.0,0.0,0.0,0.0,0.0,0.0,0.31193408086823937,True
Petroleum Resin,Utility,Kolon Industries,Ulsan,1978,2028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
