FacilityID,Company,Process,Capacity_kt,Baseline_Emissions_kt,Total_Reduction_Potential_kt,Final_Emissions_kt,Reduction_Percent,Technologies_Count,Technologies_Applied,Reduction_Category
롯데케미칼_대산_Ethylene_1991,Other Companies,Naphtha Cracker,1100.0,1308.8088206914956,959.2730612292686,349.535759462227,73.2935969,6,Energy Efficiency - NCC (10.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),60-80%
한화솔루션_여수_L-LDPE_1986,Other Companies,Utility,288.0,178.0788031728593,160.27092285557336,17.807880317285935,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
SSNC_울산_L-LDPE_2015,Other Companies,Utility,180.0,111.29925198303702,100.16932678473333,11.129925198303695,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
SK지오센트릭_울산_L-LDPE_1990,Other Companies,Utility,550.0,340.0810477259465,306.07294295335186,34.00810477259466,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
HD현대케미칼_대산_HDPE_2021,Other Companies,Utility,575.0,334.77064067143215,301.29357660428894,33.4770640671432,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화토탈에너지스_대산_HDPE_1991,Other Companies,Utility,180.0,104.7977657754048,94.31798919786432,10.479776577540477,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
DL케미칼_여수_HDPE_1980,Other Companies,Utility,630.0,366.7921802139168,330.1129621925252,36.67921802139165,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_여수_HDPE_1992,Other Companies,Utility,360.0,209.5955315508096,188.63597839572864,20.959553155080954,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_HDPE_1992,Other Companies,Utility,500.0,291.10490493168,261.99441443851197,29.110490493168015,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
GS칼텍스_여수_HDPE_2021,Other Companies,Utility,650.0,378.4363764111841,340.5927387700657,37.84363764111839,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
대한유화_온산_HDPE_1976,Other Companies,Utility,210.0,122.26406007130564,110.03765406417507,12.226406007130564,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
SK지오센트릭_울산_HDPE_1990,Other Companies,Utility,490.0,285.28280683304644,256.7545261497418,28.528280683304615,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_대산_PP_2005,Other Companies,Utility,500.0,177.5571993941957,159.8014794547761,17.755719939419578,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
HD현대케미칼_대산_PP_2021,Other Companies,Utility,380.0,134.94347153958876,121.44912438562989,13.49434715395887,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_PP_2006,Other Companies,Utility,1117.0,396.6627834466332,356.9965051019699,39.66627834466334,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화토탈에너지스_대산_PP_1991,Other Companies,Utility,600.0,213.06863927303488,191.7617753457314,21.306863927303482,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_여수_PP_1979,Other Companies,Utility,180.0,63.92059178191046,57.52853260371941,6.392059178191047,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
GS칼텍스_여수_PP_1987,Other Companies,Utility,730.0,259.2335111155257,233.31016000397312,25.923351111552563,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
폴리미래_여수_PP_1993,Other Companies,Utility,405.0,143.82133150929852,129.43919835836866,14.38213315092986,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
S-Oil_온산_PP_2018,Other Companies,Utility,550.0,195.3129193336153,175.78162740025377,19.53129193336153,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
대한유화_온산_PP_1976,Other Companies,Utility,432.0,153.4094202765851,138.0684782489266,15.340942027658514,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
SK지오센트릭_울산_PP_1990,Other Companies,Utility,400.0,142.04575951535656,127.8411835638209,14.20457595153566,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
울산피피_울산_PP_2021,Other Companies,Utility,600.0,213.06863927303488,191.7617753457314,21.306863927303482,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_PS_1984,Other Companies,Utility,40.0,23.2883923945344,20.95955315508096,2.3288392394534405,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_울산_PS_1973,Other Companies,Utility,265.0,154.28559961379042,138.85703965241137,15.428559961379051,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
HDC현대EP_울산_PS_1989,Other Companies,Utility,148.0,86.16705185977729,77.55034667379957,8.616705185977722,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국이네오스스티롤루션_울산_PS_1985,Other Companies,Utility,266.0,154.86780942365377,139.38102848128838,15.486780942365385,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
SH에너지화학_군산_EPS_1973,Other Companies,Utility,100.0,31.41408278642653,28.272674507783876,3.141408278642654,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_여수_EPS_1989,Other Companies,Utility,90.0,28.272674507783872,25.445407057005486,2.827267450778386,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_EPS_1984,Other Companies,Utility,90.0,28.272674507783872,25.445407057005486,2.827267450778386,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_울산_EPS_1973,Other Companies,Utility,80.0,25.131266229141225,22.618139606227103,2.513126622914122,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
HDC현대EP_울산_EPS_1989,Other Companies,Utility,80.0,25.131266229141225,22.618139606227103,2.513126622914122,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국바스프_울산_EPS_1982,Other Companies,Utility,85.0,26.70197036846255,24.031773331616296,2.670197036846254,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_여수_ABS_1989,Other Companies,Utility,757.0,134.67356648612804,121.20620983751523,13.467356648612807,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_ABS_1978,Other Companies,Utility,1030.0,183.24144449235385,164.91730004311847,18.324144449235376,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_울산_ABS_1973,Other Companies,Utility,290.0,51.592251361924866,46.433026225732384,5.159225136192482,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국이네오스스티롤루션_울산_ABS_1990,Other Companies,Utility,276.0,49.10159095134918,44.191431856214265,4.910159095134915,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_PVC_1998,Other Companies,Utility,240.0,133.9548330533619,120.55934974802572,13.395483305336185,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_PVC_1976,Other Companies,Utility,450.0,251.16531197505353,226.0487807775482,25.11653119750534,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화솔루션_여수_PVC_1990,Other Companies,Utility,480.0,267.9096661067238,241.11869949605145,26.79096661067237,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화솔루션_울산_PVC_2066,Other Companies,Utility,330.0,184.1878954483726,165.76910590353532,18.418789544837267,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화임팩트_대산_TPA_1997,Other Companies,Utility,700.0,238.72258241980936,214.8503241778284,23.872258241980944,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
삼남석유화학_여수_TPA_1990,Other Companies,Utility,1500.0,511.54839089959154,460.3935518096324,51.154839089959125,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화임팩트_울산_TPA_1995,Other Companies,Utility,1300.0,443.34193877964606,399.00774490168146,44.334193877964594,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
태광산업_울산_TPA_1980,Other Companies,Utility,1000.0,341.0322605997277,306.9290345397549,34.10322605997277,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
효성화학_울산_TPA_1997,Other Companies,Utility,420.0,143.23354945188564,128.91019450669708,14.323354945188555,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
카프로_울산_CPLM_1974,Other Companies,Utility,270.0,61.79834593287001,55.618511339583016,6.179834593286998,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
SK케미칼_울산_DMT_1989,Other Companies,Utility,160.0,36.621242034293346,32.95911783086401,3.662124203429336,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_대산_EG_2005,Other Companies,Utility,730.0,209.46898178610695,188.52208360749626,20.946898178610695,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화토탈에너지스_대산_EG_1991,Other Companies,Utility,218.0,62.553750725166175,56.29837565264956,6.255375072516614,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_여수_EG_1979,Other Companies,Utility,400.0,114.77752426635996,103.29977183972397,11.477752426635988,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
대한유화_울산_EG_2014,Other Companies,Utility,200.0,57.38876213317998,51.64988591986199,5.738876213317994,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
동서석유화학_울산_AN_1972,Other Companies,Utility,602.0,137.78742315402872,124.00868083862585,13.778742315402866,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
태광산업_울산_AN_1997,Other Companies,Utility,290.0,66.37600118715667,59.73840106844101,6.6376001187156675,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_SBR_1996,Other Companies,Utility,80.0,18.310621017146673,16.479558915432005,1.831062101714668,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_울산_SBR_1973,Other Companies,Utility,183.0,41.88554557672301,37.696991019050714,4.188554557672298,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_S-SBR_2012,Other Companies,Utility,80.0,18.310621017146673,16.479558915432005,1.831062101714668,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_여수_S-SBR_2012,Other Companies,Utility,123.0,28.152579813863007,25.337321832476707,2.8152579813862992,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데베르살리스엘라스토머스_여수_S-SBR_2018,Other Companies,Utility,100.0,22.888276271433337,20.599448644290003,2.288827627143334,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_SB-Latex_1996,Other Companies,Utility,20.0,4.577655254286668,4.119889728858001,0.457765525428667,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_울산_SB-Latex_1983,Other Companies,Utility,85.0,19.455034830718336,17.509531347646504,1.9455034830718319,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국트린지오_울산_SB-Latex_1990,Other Companies,Utility,43.0,9.841958796716334,8.8577629170447,0.984195879671633,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한솔케미칼_전주_SB-Latex_1996,Other Companies,Utility,60.0,13.732965762860005,12.359669186574004,1.373296576286,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_BR_1996,Other Companies,Utility,220.0,50.35420779715334,45.31878701743801,5.035420779715331,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_여수_BR_1980,Other Companies,Utility,275.0,62.94275974644168,56.648483771797515,6.294275974644165,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_NBR_1996,Other Companies,Utility,65.0,14.87737957643167,13.389641618788502,1.4877379576431675,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_울산_NBR_1987,Other Companies,Utility,92.0,21.057214169718673,18.951492752746805,2.1057214169718677,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_NB-Latex_2008,Other Companies,Utility,205.0,46.92096635643834,42.228869720794506,4.692096635643836,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_울산_NB-Latex_2012,Other Companies,Utility,946.0,216.5230935277594,194.87078417498347,21.652309352775944,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한솔케미칼_전주_NB-Latex_2021,Other Companies,Utility,28.0,6.408717356001335,5.767845620401202,0.6408717356001334,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호폴리켐_여수_EPDM_1987,Other Companies,Utility,310.0,70.95365644144336,63.85829079729902,7.095365644144337,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데베르살리스엘라스토머스_여수_EPDM_2018,Other Companies,Utility,96.0,21.972745220576005,19.775470698518404,2.197274522057601,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데이네오스화학_울산_초산_1991,Other Companies,Utility,710.0,162.50676152717674,146.25608537445908,16.25067615271766,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데이네오스화학_울산_초산비닐_1996,Other Companies,Utility,460.0,105.28607084859334,94.75746376373401,10.528607084859331,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국알콜산업_울산_에탄올_1974,Other Companies,Utility,70.0,16.021793390003335,14.419614051003002,1.6021793390003332,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국알콜산업_울산_초산에틸_1989,Other Companies,Utility,123.0,28.152579813863007,25.337321832476707,2.8152579813862992,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
이수화학_울산_알킬벤젠_1973,Other Companies,Utility,180.0,41.19889728858001,37.07900755972201,4.1198897288579985,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
애경케미칼_울산_PA_1972,Other Companies,Utility,210.0,48.06538017001001,43.258842153009006,4.806538017001003,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
OCI_포항_PA_1983,OCI Company,Utility,60.0,13.732965762860005,12.359669186574004,1.373296576286,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
애경케미칼_울산_MA_1988,Other Companies,Utility,8.0,1.831062101714667,1.6479558915432004,0.18310621017146667,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
용산케미칼_울산_MA_1976,Other Companies,Utility,38.0,8.697544983144667,7.8277904848302,0.8697544983144665,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
코리아피티지_울산_MA_1992,Other Companies,Utility,30.0,6.866482881430002,6.179834593287002,0.686648288143,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
OCI_군산_TDI_1990,OCI Company,Utility,50.0,11.444138135716669,10.299724322145002,1.144413813571667,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국바스프_여수_TDI_1988,Other Companies,Utility,160.0,36.621242034293346,32.95911783086401,3.662124203429336,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화솔루션_여수_TDI_1981,Other Companies,Utility,150.0,34.332414407150004,30.899172966435003,3.433241440715001,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
구다우케미칼_여수_MDI_2018,Other Companies,Utility,30.0,6.866482881430002,6.179834593287002,0.686648288143,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호미쓰이화학_여수_MDI_1992,Other Companies,Utility,610.0,139.61848525574337,125.65663673016903,13.96184852557434,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국바스프_여수_MDI_1992,Other Companies,Utility,250.0,57.22069067858334,51.498621610725,5.722069067858335,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_페놀_2013,Other Companies,Utility,360.0,82.39779457716001,74.15801511944402,8.239779457715997,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호피앤비화학_여수_페놀_1980,Other Companies,Utility,680.0,155.6402786457467,140.07625078117204,15.564027864574655,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_페놀_2005,Other Companies,Utility,350.0,80.10896695001668,72.09807025501502,8.010896695001662,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_아세톤_2013,Other Companies,Utility,225.0,51.498621610725,46.348759449652505,5.149862161072498,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호피앤비화학_여수_아세톤_1980,Other Companies,Utility,420.0,96.13076034002002,86.51768430601801,9.613076034002006,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_아세톤_2005,Other Companies,Utility,210.0,48.06538017001001,43.258842153009006,4.806538017001003,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
삼양이노켐_군산_BPA_2012,Other Companies,Utility,180.0,41.19889728858001,37.07900755972201,4.1198897288579985,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_대산_BPA_2013,Other Companies,Utility,165.0,37.76565584786501,33.98909026307851,3.7765655847865034,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호피앤비화학_여수_BPA_1991,Other Companies,Utility,450.0,102.99724322145002,92.69751889930502,10.299724322144996,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_여수_BPA_2005,Other Companies,Utility,330.0,75.53131169573001,67.97818052615702,7.553131169572993,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
Bluecube케미칼_구미_Epoxy Resin_1990,Other Companies,Utility,52.0,11.901903661145337,10.711713295030803,1.1901903661145337,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
국도화학_부산/익산/시흥_Epoxy Resin_1973,Other Companies,Utility,530.0,121.30786423859668,109.17707781473702,12.13078642385966,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호피앤비화학_여수_Epoxy Resin_2019,Other Companies,Utility,338.0,77.36237379744468,69.62613641770021,7.736237379744466,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_나주_옥탄올_1982,Other Companies,Utility,125.0,28.61034533929167,25.7493108053625,2.8610345339291676,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화솔루션_여수_옥탄올_1997,Other Companies,Utility,152.0,34.79017993257867,31.3111619393208,3.479017993257866,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LG화학_나주_부탄올_1982,Other Companies,Utility,55.0,12.588551949288336,11.329696754359503,1.2588551949288327,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한화솔루션_여수_부탄올_1997,Other Companies,Utility,12.0,2.7465931525720007,2.4719338373148005,0.2746593152572001,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
금호석유화학_여수_PPG_1997,Other Companies,Utility,152.0,34.79017993257867,31.3111619393208,3.479017993257866,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
피유코어_울산_PPG_1988,Other Companies,Utility,220.0,50.35420779715334,45.31878701743801,5.035420779715331,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
KPX케미칼_울산_PPG_1990,Other Companies,Utility,298.0,68.20706328887135,61.38635695998422,6.820706328887134,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
한국바스프_울산_PPG_1975,Other Companies,Utility,119.0,27.23704876300567,24.513343886705105,2.723704876300566,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데엠시시_대산_MMA_1995,Other Companies,Utility,90.0,20.599448644290003,18.539503779861004,2.0599448644289993,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데엠시시_여수_MMA_2009,Other Companies,Utility,97.0,22.20162798329034,19.981465184961305,2.220162798329035,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데케미칼_여수_MMA_2013,Other Companies,Utility,50.0,11.444138135716669,10.299724322145002,1.144413813571667,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LXMMA_여수_MMA_2001,Other Companies,Utility,260.0,59.50951830572668,53.55856647515401,5.95095183057267,89.99999999999999,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
롯데엠시시_여수_PMMA_2008,Other Companies,Utility,110.0,25.17710389857667,22.659393508719006,2.5177103898576654,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
LXMMA_여수_PMMA_1991,Other Companies,Utility,120.0,27.46593152572001,24.71933837314801,2.746593152572,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
아케마_진해_PMMA_1999,Other Companies,Utility,100.0,22.888276271433337,20.599448644290003,2.288827627143334,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
OCI_광양_카본블랙(CB)_1992,OCI Company,Utility,150.0,34.332414407150004,30.899172966435003,3.433241440715001,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
HD현대OCI_대산_카본블랙(CB)_2018,OCI Company,Utility,136.0,31.128055729149345,28.015250156234412,3.112805572914933,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
비틀라카본코리아_여수_카본블랙(CB)_1996,Other Companies,Utility,193.0,44.174373203866345,39.75693588347971,4.417437320386632,90.0,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
오리온엔지니어드카본즈_여수_카본블랙(CB)_1979,Other Companies,Utility,170.0,38.91006966143667,35.01906269529301,3.8910069661436637,90.00000000000001,6,Energy Efficiency - Utility (35.0%); Solar PV Systems (28.6%); Wind Power PPAs (45.9%),80-100%
