Company,Year,TechID,TechName,Category,DeploymentLevel,AbatementContribution_kt,AnnualCost_USD
HD Hyundai Chemical,2035,RE_001,Solar Thermal,Renewable Energy,0.24020856930080892,180.24561396473737,14419649.11717899
HD Hyundai Chemical,2040,RE_001,Solar Thermal,Renewable Energy,0.25,187.59282244737383,15007425.795789907
HD Hyundai Chemical,2045,RE_001,Solar Thermal,Renewable Energy,0.25,187.59282244737383,15007425.795789907
HD Hyundai Chemical,2050,RE_001,Solar Thermal,Renewable Energy,0.25,187.59282244737383,15007425.795789907
HD Hyundai Chemical,2025,RE_002,Solar PV,Renewable Energy,0.0071944839848366235,5.398534227071726,242934.04021822766
HD Hyundai Chemical,2030,RE_002,Solar PV,Renewable Energy,0.2,150.07425795789908,6753341.608105458
HD Hyundai Chemical,2035,RE_002,Solar PV,Renewable Energy,0.3928055160151634,294.7499816887264,13263749.175992686
HD Hyundai Chemical,2040,RE_002,Solar PV,Renewable Energy,0.4,300.14851591579816,13506683.216210917
HD Hyundai Chemical,2045,RE_002,Solar PV,Renewable Energy,0.4,300.14851591579816,13506683.216210917
HD Hyundai Chemical,2050,RE_002,Solar PV,Renewable Energy,0.4,300.14851591579816,13506683.216210917
HD Hyundai Chemical,2025,RE_003,Wind PPAs,Renewable Energy,0.010791725977254935,8.097801340607587,283423.04692126554
HD Hyundai Chemical,2030,RE_003,Wind PPAs,Renewable Energy,0.3,225.1113869368486,7878898.5427897
HD Hyundai Chemical,2035,RE_003,Wind PPAs,Renewable Energy,0.589208274022745,442.1249725330896,15474374.038658137
HD Hyundai Chemical,2040,RE_003,Wind PPAs,Renewable Energy,0.6,450.2227738736972,15757797.0855794
HD Hyundai Chemical,2045,RE_003,Wind PPAs,Renewable Energy,0.6,450.2227738736972,15757797.0855794
HD Hyundai Chemical,2050,RE_003,Wind PPAs,Renewable Energy,0.6,450.2227738736972,15757797.0855794
HD Hyundai Chemical,2025,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.00899310498104578,6.748167783839657,404890.0670303794
HD Hyundai Chemical,2030,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.25,187.59282244737383,11255569.34684243
HD Hyundai Chemical,2035,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.4910068950189542,368.437477110908,22106248.62665448
HD Hyundai Chemical,2040,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,375.18564489474767,22511138.69368486
HD Hyundai Chemical,2045,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,375.18564489474767,22511138.69368486
HD Hyundai Chemical,2050,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,375.18564489474767,22511138.69368486
HD Hyundai Chemical,2025,HP_002,High Temp Heat Pumps,Heat Pumps,0.0,0.0,0.0
HD Hyundai Chemical,2030,HP_002,High Temp Heat Pumps,Heat Pumps,0.024951808948176706,18.723121063024426,2246774.5275629307
HD Hyundai Chemical,2035,HP_002,High Temp Heat Pumps,Heat Pumps,0.24960551554017732,187.2968126344548,22475617.516134575
HD Hyundai Chemical,2040,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,225.1113869368486,27013366.43242183
HD Hyundai Chemical,2045,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,225.1113869368486,27013366.43242183
HD Hyundai Chemical,2050,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,225.1113869368486,27013366.43242183
HD Hyundai Chemical,2025,ES_001,Battery Storage,Energy Storage,0.0,0.0,0.0
HD Hyundai Chemical,2030,ES_001,Battery Storage,Energy Storage,0.033596322973215104,25.209716201595867,2520971.6201595864
HD Hyundai Chemical,2035,ES_001,Battery Storage,Energy Storage,0.18336546070121554,137.59217724921612,13759217.724921612
HD Hyundai Chemical,2040,ES_001,Battery Storage,Energy Storage,0.2,150.07425795789908,15007425.795789909
HD Hyundai Chemical,2045,ES_001,Battery Storage,Energy Storage,0.2,150.07425795789908,15007425.795789909
HD Hyundai Chemical,2050,ES_001,Battery Storage,Energy Storage,0.2,150.07425795789908,15007425.795789909
Kumho Petrochemical,2025,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.00022482762452614448,0.15952994924937577,7976.497462468788
Kumho Petrochemical,2030,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.00625,4.434785026573341,221739.25132866701
Kumho Petrochemical,2035,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.012275172375473856,8.710040103897304,435502.0051948652
Kumho Petrochemical,2040,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0125,8.869570053146681,443478.50265733403
Kumho Petrochemical,2045,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0125,8.869570053146681,443478.50265733403
Kumho Petrochemical,2050,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0125,8.869570053146681,443478.50265733403
Kumho Petrochemical,2025,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0011241381226307224,0.7976497462468788,31905.98984987515
Kumho Petrochemical,2030,EE_BTX,EE - BTX Plant,Energy Efficiency,0.03125,22.1739251328667,886957.005314668
Kumho Petrochemical,2035,EE_BTX,EE - BTX Plant,Energy Efficiency,0.06137586187736928,43.550200519486516,1742008.0207794607
Kumho Petrochemical,2040,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0625,44.3478502657334,1773914.010629336
Kumho Petrochemical,2045,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0625,44.3478502657334,1773914.010629336
Kumho Petrochemical,2050,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0625,44.3478502657334,1773914.010629336
Kumho Petrochemical,2025,EE_UTL,EE - Utilities,Energy Efficiency,0.0035410350862867756,2.5125967006776686,75377.90102033006
Kumho Petrochemical,2030,EE_UTL,EE - Utilities,Energy Efficiency,0.0984375,69.84786416853011,2095435.9250559031
Kumho Petrochemical,2035,EE_UTL,EE - Utilities,Energy Efficiency,0.1933339649137132,137.18313163638254,4115493.949091477
Kumho Petrochemical,2040,EE_UTL,EE - Utilities,Energy Efficiency,0.196875,139.69572833706022,4190871.8501118063
Kumho Petrochemical,2045,EE_UTL,EE - Utilities,Energy Efficiency,0.196875,139.69572833706022,4190871.8501118063
Kumho Petrochemical,2050,EE_UTL,EE - Utilities,Energy Efficiency,0.196875,139.69572833706022,4190871.8501118063
Kumho Petrochemical,2025,RE_001,Solar Thermal,Renewable Energy,0.0,0.0,0.0
Kumho Petrochemical,2030,RE_001,Solar Thermal,Renewable Energy,0.07750637971809689,54.995861158035794,4399668.892642863
Kumho Petrochemical,2035,RE_001,Solar Thermal,Renewable Energy,0.24020856930080892,170.4437386223731,13635499.089789849
Kumho Petrochemical,2040,RE_001,Solar Thermal,Renewable Energy,0.25,177.3914010629336,14191312.085034687
Kumho Petrochemical,2045,RE_001,Solar Thermal,Renewable Energy,0.25,177.3914010629336,14191312.085034687
Kumho Petrochemical,2050,RE_001,Solar Thermal,Renewable Energy,0.25,177.3914010629336,14191312.085034687
Kumho Petrochemical,2025,RE_002,Solar PV,Renewable Energy,0.0071944839848366235,5.104958375980025,229723.1269191011
Kumho Petrochemical,2030,RE_002,Solar PV,Renewable Energy,0.2,141.9131208503469,6386090.4382656105
Kumho Petrochemical,2035,RE_002,Solar PV,Renewable Energy,0.3928055160151634,278.72128332471374,12542457.749612119
Kumho Petrochemical,2040,RE_002,Solar PV,Renewable Energy,0.4,283.8262417006938,12772180.876531221
Kumho Petrochemical,2045,RE_002,Solar PV,Renewable Energy,0.4,283.8262417006938,12772180.876531221
Kumho Petrochemical,2050,RE_002,Solar PV,Renewable Energy,0.4,283.8262417006938,12772180.876531221
Kumho Petrochemical,2025,RE_003,Wind PPAs,Renewable Energy,0.010791725977254935,7.657437563970037,268010.31473895133
Kumho Petrochemical,2030,RE_003,Wind PPAs,Renewable Energy,0.3,212.86968127552032,7450438.844643211
Kumho Petrochemical,2035,RE_003,Wind PPAs,Renewable Energy,0.589208274022745,418.0819249870705,14632867.374547468
Kumho Petrochemical,2040,RE_003,Wind PPAs,Renewable Energy,0.6,425.73936255104064,14900877.689286422
Kumho Petrochemical,2045,RE_003,Wind PPAs,Renewable Energy,0.6,425.73936255104064,14900877.689286422
Kumho Petrochemical,2050,RE_003,Wind PPAs,Renewable Energy,0.6,425.73936255104064,14900877.689286422
Kumho Petrochemical,2025,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.00899310498104578,6.38119796997503,382871.8781985018
Kumho Petrochemical,2030,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.25,177.3914010629336,10643484.063776016
Kumho Petrochemical,2035,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.4910068950189542,348.40160415589213,20904096.249353528
Kumho Petrochemical,2040,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,354.7828021258672,21286968.127552032
Kumho Petrochemical,2045,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,354.7828021258672,21286968.127552032
Kumho Petrochemical,2050,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,354.7828021258672,21286968.127552032
Kumho Petrochemical,2025,HP_002,High Temp Heat Pumps,Heat Pumps,0.0,0.0,0.0
Kumho Petrochemical,2030,HP_002,High Temp Heat Pumps,Heat Pumps,0.024951808948176706,17.704945393486838,2124593.447218421
Kumho Petrochemical,2035,HP_002,High Temp Heat Pumps,Heat Pumps,0.24960551554017732,177.1114884588316,21253378.615059793
Kumho Petrochemical,2040,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,212.86968127552032,25544361.75306244
Kumho Petrochemical,2045,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,212.86968127552032,25544361.75306244
Kumho Petrochemical,2050,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,212.86968127552032,25544361.75306244
Kumho Petrochemical,2025,ES_001,Battery Storage,Energy Storage,0.0,0.0,0.0
Kumho Petrochemical,2030,ES_001,Battery Storage,Energy Storage,0.033596322973215104,23.838795211125802,2383879.5211125803
Kumho Petrochemical,2035,ES_001,Battery Storage,Energy Storage,0.18336546070121554,130.10982392135566,13010982.392135566
Kumho Petrochemical,2040,ES_001,Battery Storage,Energy Storage,0.2,141.9131208503469,14191312.085034689
Kumho Petrochemical,2045,ES_001,Battery Storage,Energy Storage,0.2,141.9131208503469,14191312.085034689
Kumho Petrochemical,2050,ES_001,Battery Storage,Energy Storage,0.2,141.9131208503469,14191312.085034689
OCI Company,2025,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0001798620996209156,0.03087960727856528,1543.9803639282638
OCI Company,2030,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.005000000000000001,0.8584245192191227,42921.22596095614
OCI Company,2035,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.009820137900379085,1.6859694311596798,84298.47155798398
OCI Company,2040,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.010000000000000002,1.7168490384382453,85842.45192191227
OCI Company,2045,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.010000000000000002,1.7168490384382453,85842.45192191227
OCI Company,2050,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.010000000000000002,1.7168490384382453,85842.45192191227
OCI Company,2025,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0003597241992418312,0.06175921455713056,2470.3685822852226
OCI Company,2030,EE_BTX,EE - BTX Plant,Energy Efficiency,0.010000000000000002,1.7168490384382453,68673.9615375298
OCI Company,2035,EE_BTX,EE - BTX Plant,Energy Efficiency,0.01964027580075817,3.3719388623193596,134877.5544927744
OCI Company,2040,EE_BTX,EE - BTX Plant,Energy Efficiency,0.020000000000000004,3.4336980768764906,137347.9230750596
OCI Company,2045,EE_BTX,EE - BTX Plant,Energy Efficiency,0.020000000000000004,3.4336980768764906,137347.9230750596
OCI Company,2050,EE_BTX,EE - BTX Plant,Energy Efficiency,0.020000000000000004,3.4336980768764906,137347.9230750596
OCI Company,2025,EE_UTL,EE - Utilities,Energy Efficiency,0.005036138789385637,0.8646290037998278,25938.870113994835
OCI Company,2030,EE_UTL,EE - Utilities,Energy Efficiency,0.13999999999999999,24.035886538135426,721076.5961440628
OCI Company,2035,EE_UTL,EE - Utilities,Energy Efficiency,0.2749638612106144,47.20714407247103,1416214.322174131
OCI Company,2040,EE_UTL,EE - Utilities,Energy Efficiency,0.27999999999999997,48.07177307627085,1442153.1922881256
OCI Company,2045,EE_UTL,EE - Utilities,Energy Efficiency,0.27999999999999997,48.07177307627085,1442153.1922881256
OCI Company,2050,EE_UTL,EE - Utilities,Energy Efficiency,0.27999999999999997,48.07177307627085,1442153.1922881256
OCI Company,2025,RE_001,Solar Thermal,Renewable Energy,0.0,0.0,0.0
OCI Company,2030,RE_001,Solar Thermal,Renewable Energy,0.07750637971809689,13.306675349184413,1064534.027934753
OCI Company,2035,RE_001,Solar Thermal,Renewable Energy,0.24020856930080892,41.24018512287203,3299214.809829762
OCI Company,2040,RE_001,Solar Thermal,Renewable Energy,0.25,42.92122596095612,3433698.07687649
OCI Company,2045,RE_001,Solar Thermal,Renewable Energy,0.25,42.92122596095612,3433698.07687649
OCI Company,2050,RE_001,Solar Thermal,Renewable Energy,0.25,42.92122596095612,3433698.07687649
OCI Company,2025,RE_002,Solar PV,Renewable Energy,0.0071944839848366235,1.235184291142611,55583.2931014175
OCI Company,2030,RE_002,Solar PV,Renewable Energy,0.2,34.3369807687649,1545164.1345944207
OCI Company,2035,RE_002,Solar PV,Renewable Energy,0.3928055160151634,67.43877724638719,3034744.9760874235
OCI Company,2040,RE_002,Solar PV,Renewable Energy,0.4,68.6739615375298,3090328.2691888413
OCI Company,2045,RE_002,Solar PV,Renewable Energy,0.4,68.6739615375298,3090328.2691888413
OCI Company,2050,RE_002,Solar PV,Renewable Energy,0.4,68.6739615375298,3090328.2691888413
OCI Company,2025,RE_003,Wind PPAs,Renewable Energy,0.010791725977254935,1.8527764367139163,64847.175284987075
OCI Company,2030,RE_003,Wind PPAs,Renewable Energy,0.3,51.50547115314735,1802691.490360157
OCI Company,2035,RE_003,Wind PPAs,Renewable Energy,0.589208274022745,101.15816586958077,3540535.805435327
OCI Company,2040,RE_003,Wind PPAs,Renewable Energy,0.6,103.0109423062947,3605382.980720314
OCI Company,2045,RE_003,Wind PPAs,Renewable Energy,0.6,103.0109423062947,3605382.980720314
OCI Company,2050,RE_003,Wind PPAs,Renewable Energy,0.6,103.0109423062947,3605382.980720314
OCI Company,2025,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.00899310498104578,1.5439803639282639,92638.82183569584
OCI Company,2030,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.25,42.92122596095612,2575273.557657367
OCI Company,2035,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.4910068950189542,84.29847155798399,5057908.293479039
OCI Company,2040,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,85.84245192191224,5150547.115314734
OCI Company,2045,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,85.84245192191224,5150547.115314734
OCI Company,2050,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,85.84245192191224,5150547.115314734
OCI Company,2025,HP_002,High Temp Heat Pumps,Heat Pumps,0.0,0.0,0.0
OCI Company,2030,HP_002,High Temp Heat Pumps,Heat Pumps,0.024951808948176706,4.283848919997197,514061.8703996637
OCI Company,2035,HP_002,High Temp Heat Pumps,Heat Pumps,0.24960551554017732,42.85349893440358,5142419.87212843
OCI Company,2040,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,51.50547115314735,6180656.538377682
OCI Company,2045,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,51.50547115314735,6180656.538377682
OCI Company,2050,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,51.50547115314735,6180656.538377682
OCI Company,2025,ES_001,Battery Storage,Energy Storage,0.0,0.0,0.0
OCI Company,2030,ES_001,Battery Storage,Energy Storage,0.033596322973215104,5.767981479162507,576798.1479162506
OCI Company,2035,ES_001,Battery Storage,Energy Storage,0.18336546070121554,31.48108148876677,3148108.148876677
OCI Company,2040,ES_001,Battery Storage,Energy Storage,0.2,34.3369807687649,3433698.0768764904
OCI Company,2045,ES_001,Battery Storage,Energy Storage,0.2,34.3369807687649,3433698.0768764904
OCI Company,2050,ES_001,Battery Storage,Energy Storage,0.2,34.3369807687649,3433698.0768764904
Other Companies,2025,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0,0.0,0.0
Other Companies,2030,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0,0.0,0.0
Other Companies,2035,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0,0.0,0.0
Other Companies,2040,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0,0.0,0.0
Other Companies,2045,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0,0.0,0.0
Other Companies,2050,EE_NCC,EE - Naphtha Cracker,Energy Efficiency,0.0,0.0,0.0
Other Companies,2025,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0,0.0,0.0
Other Companies,2030,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0,0.0,0.0
Other Companies,2035,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0,0.0,0.0
Other Companies,2040,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0,0.0,0.0
Other Companies,2045,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0,0.0,0.0
Other Companies,2050,EE_BTX,EE - BTX Plant,Energy Efficiency,0.0,0.0,0.0
Other Companies,2025,EE_UTL,EE - Utilities,Energy Efficiency,0.0062951734867320456,0.8903912431237925,26711.737293713773
Other Companies,2030,EE_UTL,EE - Utilities,Energy Efficiency,0.175,24.752052961697206,742561.5888509162
Other Companies,2035,EE_UTL,EE - Utilities,Energy Efficiency,0.34370482651326795,48.613714680270625,1458411.4404081188
Other Companies,2040,EE_UTL,EE - Utilities,Energy Efficiency,0.35,49.50410592339441,1485123.1777018325
Other Companies,2045,EE_UTL,EE - Utilities,Energy Efficiency,0.35,49.50410592339441,1485123.1777018325
Other Companies,2050,EE_UTL,EE - Utilities,Energy Efficiency,0.35,49.50410592339441,1485123.1777018325
Other Companies,2025,RE_001,Solar Thermal,Renewable Energy,0.0,0.0,0.0
Other Companies,2030,RE_001,Solar Thermal,Renewable Energy,0.07750637971809689,10.962525803724278,877002.0642979422
Other Companies,2035,RE_001,Solar Thermal,Renewable Energy,0.24020856930080892,33.975172738212216,2718013.8190569775
Other Companies,2040,RE_001,Solar Thermal,Renewable Energy,0.25,35.36007565956744,2828806.052765395
Other Companies,2045,RE_001,Solar Thermal,Renewable Energy,0.25,35.36007565956744,2828806.052765395
Other Companies,2050,RE_001,Solar Thermal,Renewable Energy,0.25,35.36007565956744,2828806.052765395
Other Companies,2025,RE_002,Solar PV,Renewable Energy,0.0071944839848366235,1.017589992141477,45791.54964636647
Other Companies,2030,RE_002,Solar PV,Renewable Energy,0.2,28.288060527653958,1272962.723744428
Other Companies,2035,RE_002,Solar PV,Renewable Energy,0.3928055160151634,55.55853106316644,2500133.8978424896
Other Companies,2040,RE_002,Solar PV,Renewable Energy,0.4,56.576121055307915,2545925.447488856
Other Companies,2045,RE_002,Solar PV,Renewable Energy,0.4,56.576121055307915,2545925.447488856
Other Companies,2050,RE_002,Solar PV,Renewable Energy,0.4,56.576121055307915,2545925.447488856
Other Companies,2025,RE_003,Wind PPAs,Renewable Energy,0.010791725977254935,1.5263849882122156,53423.47458742754
Other Companies,2030,RE_003,Wind PPAs,Renewable Energy,0.3,42.43209079148093,1485123.1777018327
Other Companies,2035,RE_003,Wind PPAs,Renewable Energy,0.589208274022745,83.33779659474963,2916822.880816237
Other Companies,2040,RE_003,Wind PPAs,Renewable Energy,0.6,84.86418158296186,2970246.3554036655
Other Companies,2045,RE_003,Wind PPAs,Renewable Energy,0.6,84.86418158296186,2970246.3554036655
Other Companies,2050,RE_003,Wind PPAs,Renewable Energy,0.6,84.86418158296186,2970246.3554036655
Other Companies,2025,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.00899310498104578,1.2719874901768464,76319.24941061078
Other Companies,2030,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.25,35.36007565956744,2121604.5395740466
Other Companies,2035,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.4910068950189542,69.44816382895804,4166889.8297374826
Other Companies,2040,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,70.72015131913489,4243209.079148093
Other Companies,2045,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,70.72015131913489,4243209.079148093
Other Companies,2050,HP_001,Low-Med Temp Heat Pumps,Heat Pumps,0.5,70.72015131913489,4243209.079148093
Other Companies,2025,HP_002,High Temp Heat Pumps,Heat Pumps,0.0,0.0,0.0
Other Companies,2030,HP_002,High Temp Heat Pumps,Heat Pumps,0.024951808948176706,3.5291914090024012,423502.96908028814
Other Companies,2035,HP_002,High Temp Heat Pumps,Heat Pumps,0.24960551554017732,35.30427965818403,4236513.558982084
Other Companies,2040,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,42.43209079148093,5091850.894977711
Other Companies,2045,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,42.43209079148093,5091850.894977711
Other Companies,2050,HP_002,High Temp Heat Pumps,Heat Pumps,0.3,42.43209079148093,5091850.894977711
Other Companies,2025,ES_001,Battery Storage,Energy Storage,0.0,0.0,0.0
Other Companies,2030,ES_001,Battery Storage,Energy Storage,0.033596322973215104,4.7518740888646,475187.40888646
Other Companies,2035,ES_001,Battery Storage,Energy Storage,0.18336546070121554,25.935266254985688,2593526.6254985686
Other Companies,2040,ES_001,Battery Storage,Energy Storage,0.2,28.288060527653958,2828806.0527653955
Other Companies,2045,ES_001,Battery Storage,Energy Storage,0.2,28.288060527653958,2828806.0527653955
Other Companies,2050,ES_001,Battery Storage,Energy Storage,0.2,28.288060527653958,2828806.0527653955
